1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CyclomaticComplexity ;0.788304545224551; ;0.189443064115457; ;0.383253864789284; ;0.302989820926255; ;0.912383329266484; ;0.00463502744045695; *;0.46391554948462; ;0.664241980679408; ;0.880985190901571; ;0.00818717454166603; *
3;NPathComplexity ;0.865467746590267; ;0.186820528352336; ;0.262597983770912; ;0.285539787838589; ;0.920599074282277; ;0.194224102055197; ;0.9675912287039; ;0.723409758313194; ;0.851382697731962; ;0.224350391359803; 
4;ExcessiveMethodLength ;0.668835814548305; ;0.101858052960082; ;0.925351336034344; ;0.385890473704492; ;0.912239938271328; ;0.0206566071877373; *;0.788323829847409; ;0.557850514681892; ;0.0404772426365957; *;0.00110820051405322; *
5;ExcessiveClassLength ;0.12547143840146; ;0.134259713425328; ;0.00693314019673488; *;0.160899989901517; ;0.737810985375238; ;0.174508621211809; ;0.795991836828449; ;0.414399152234895; ;0.0708512780231969; ;1; unique <=3
6;ExcessiveParameterList ;0.442763215711873; ;1; unique <=3;1; unique <=3;0.143575714775272; ;0.807002750665938; ;1; 0;0.191837011092551; ;1; unique <=3;0.254706140983321; ;0.353723812842192; 
7;ExcessivePublicCount ;0.593733670593686; ;0.133597043476991; ;0.0962645869654459; ;0.0680179022605749; ;0.786369835078165; ;0.773997883158343; ;0.81323098408232; ;1; unique <=3;0.926947120833144; ;1; 0
8;TooManyFields ;0.922550586260408; ;0.131481777122642; ;1;  all cs=1;0.258462892267384; ;0.862067695971748; ;0.974448382811169; ;0.403455855560697; ;1; unique <=3;0.936895652247427; ;1; unique <=3
9;TooManyMethods ;0.825830566336777; ;0.288654090745869; ;0.100584535894116; ;0.115944476782067; ;0.7669847876271; ;0.573289702267577; ;0.581657623057394; ;0.420416317336652; ;0.729947549302515; ;1; unique <=3
10;TooManyPublicMethods ;0.369939765557681; ;0.312490344540811; ;0.364016466260529; ;0.480062343846332; ;0.936880324803582; ;0.329991310262103; ;0.608755582642132; ;0.505706914443129; ;0.448639575053345; ;0.00492644518455388; *
11;ExcessiveClassComplexity ;0.218137427953386; ;0.195727453824489; ;0.395744272007326; ;0.0539124258105609; ;0.890970733205976; ;0.694725700915481; ;0.408491429534845; ;0.478587296564692; ;0.486041366265219; ;0.0130307270694613; *
