1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CyclomaticComplexity ;0.901392644828366; ;0.591344928717409; ;0.4889856948244; ;5.6738102432216e-10; *;0.827255896889628;NA;0.0458741550154594; *;0.101848246421711; ;0.814982352925633; ;0.903895116597731; ;0.0147369052338044; *
3;NPathComplexity ;0.953127362723393; ;0.506055584527; ;0.906312937141396; ;1.5690985268839e-06; *;0.823956260743367;NA;0.248036177596922; ;0.514216994816233; ;0.950137474577558; ;0.825023897550712; ;0.308664081483762; 
4;ExcessiveMethodLength ;0.650355004731482; ;0.590501655126922; ;0.779403914184899; ;1.3388246153944e-07; *;0.843471701132285;NA;0.00439229978842303; *;0.298748465406658; ;0.788636399880236; ;0.240471604542156; ;0.000391532646793208; *
5;ExcessiveClassLength ;0.0625558620863678; ;0.338972673049343; ;0.637011203782232; ;3.24578288954837e-12; *;0.670908060713647;NA;0.137116624530805; ;0.88779221733578; ;0.494303583635218; ;0.362655254760553; ;0.170618565626645; 
6;ExcessiveParameterList ;0.932065891944162; ;0.0601040078154982; ;0.644776268558874; ;0.145380259663413; ;0.545563775746019;NA;1; 0;0.0229068723372262; *;0.303801425292885; ;0.0863550767498673; ;0.0808173780524902; 
7;ExcessivePublicCount ;0.473665690849351; ;0.637857612511996; ;0.925590944710193; ;0.416045270641411; ;0.65525431069792;NA;0.823244808755233; ;0.981881698824038; ;0.198649642663488; ;0.652964123673634; ;1; 0
8;TooManyFields ;0.576636553986481; ;0.0606676407018709; ;1;  all cs=1;0.0130426483230286; *;0.785320570223702;NA;0.539538520030432; ;0.548737528663525; ;0.244669240137191; ;0.623433596932276; ;0.000446073506388229; *
9;TooManyMethods ;0.83391081740119; ;0.710464691010632; ;0.918807826533545; ;0.296219212228175; ;0.379202286799446;NA;0.0440596176678975; *;0.975599697774825; ;0.50315907944411; ;0.682932771735265; ;0.0164859308506165; *
10;TooManyPublicMethods ;0.153532458089064; ;0.580727980625665; ;0.761995443188808; ;0.0820739820145766; ;0.831600651483097;NA;0.309866866655755; ;0.700760764307497; ;0.71392618976765; ;0.301753073655946; ;0.00048210136902673; *
11;ExcessiveClassComplexity ;0.0859438490727574; ;0.426033255434703; ;0.595567051395931; ;1.55461092994122e-12; *;0.811468181473386;NA;0.583491067536137; ;0.216808189001103; ;0.672458907535012; ;0.0916790082313868; ;0.0043940644998291; *
12;NumberOfChildren ;0.211613300501848; ;7.05432136763856e-05; *;0.859481314534196; ;0.704506902210337; ;0.210563399812986;NA;0.230484083057848; ;0.166366674802596; ;1;  all cs=1;0.231997030500743; ;0.0149343305904917; *
13;DepthOfInheritance ;1; 0;1; 0;1; 0;1; 0;0.288427395514974;NA;1; 0;1; 0;1; 0;0.636815702563738; ;1; 0
14;CouplingBetweenObjects ;0.00721994912887379; *;0.308034607368647; ;0.834028577163914; ;0.726666522437621; ;0.531040418232668;NA;0.798666050077907; ;0.223949320515729; ;0.974560050987217; ;0.135384271016814; ;0.00176912354286896; *
15;DevelopmentCodeFragment ;0.00257969091236599; *;0.157762607743078; ;0.573908980121183; ;0.210512341537414; ;0.722332589384847;NA;0.598504692565906; ;0.123067758013932; ;0.151138456534997; ;0.559793777369402; ;1; 0
16;UnusedPrivateField ;0.710207497995702; ;1; 0;0.548731622954173; ;1; 0;0.159352663670041;NA;0.569565380761047; ;0.907355847899965; ;0.323149985077588; ;0.00287524146975291; *;1; 0
17;UnusedLocalVariable ;0.910374986521075; ;0.736164714375785; ;0.876992571812748; ;0.168914298565983; ;0.614276950304934;NA;0.495943272880256; ;0.282871905421785; ;0.978034954449908; ;0.048457040649196; *;3.09943430065159e-05; *
18;UnusedPrivateMethod ;0.901054759230278; ;1; 0;0.737235454325438; ;0.945539332471234; ;0.582746244904753;NA;0.4428811249402; ;0.623987580761843; ;0.303801425292885; ;0.423614116559076; ;0.969790956312347; 
19;UnusedFormalParameter ;0.546703101853271; ;0.246011187529087; ;0.839117876411545; ;2.57922112684877e-10; *;0.972718950268206;NA;0.0217216568533461; *;0.0257272454435828; *;0.244778519675661; ;0.543141481070357; ;0.000166690117934775; *
20;embed.JS ;0.80939578113919; ;0.747169887670487; ;0.604011192100136; ;0.926733232060087; ;0.836665089167186;NA;0.420888911311103; ;0.339846321653569; ;0.273171027299243; ;0.00312034012246456; *;0.473364728489752; 
21;inline.JS ;0.970395213112981; ;0.635022746031296; ;0.598300357791349; ;0.729586538829681; ;0.654108676983777;NA;0.420289712566921; ;0.0622649588796524; ;0.290103397721777; ;0.00349558111474646; *;1; 0
22;embed.CSS ;0.689602582899829; ;0.737371177417242; ;0.890418456298687; ;5.61593781481909e-10; *;0.123141602340294;NA;0.0298881726741976; *;0.555871322461527; ;0.32411846776737; ;0.0222215269707858; *;0.116338357664453; 
23;inline.CSS ;0.405073506222402; ;0.924946341362007; ;0.663649566989126; ;0.671242294065845; ;0.62292954376905;NA;0.140546536156038; ;0.0924131241759175; ;0.259875574746969; ;0.00117057164665088; *;0.0113756520181396; *
24;css.in.JS ;0.502515865366278; ;0.732090155710851; ;0.41362656202402; ;0.0318904740839657; *;0.752938723555699;NA;0.714628360587143; ;0.483728523444622; ;0.335395742770817; ;0.50794564462491; ;0.0100478876998579; *
25;css.in.JS..jquery ;0.762979915583783; ;0.865572997090219; ;0.48441887243762; ;0.621545838464881; ;0.970640477872222;NA;0.209827960411841; ;0.000142836752305544; *;0.254833610003125; ;0.00990355776384253; *;0.377363032869716; 
26;max.lines ;0.188174796979041; ;0.730232078942929; ;0.750588280544648; ;2.02162965548788e-11; *;0.907213237493658;NA;0.0429326308950181; *;0.131713786695306; ;0.947681889106928; ;0.63632330144282; ;0.450571581776007; 
27;max.lines.per.function ;0.840783375546869; ;0.259747846412776; ;0.875674663655835; ;0.00167514096971197; *;0.932860946053318;NA;0.0855390354236081; ;0.157281217176187; ;0.945270333176287; ;0.0297608824554323; *;0.984104092807555; 
28;max.params ;0.669651347527642; ;0.104992156334948; ;0.610363970331992; ;0.455162414184912; ;0.097144643184665;NA;0.759030808352078; ;0.000448150689063003; *;0.809345535682281; ;0.765307171970585; ;0.768453715315976; 
29;complexity ;0.666602920092026; ;0.114921106184719; ;0.542147837454521; ;0.692078246198196; ;0.144596217739668;NA;0.926090099593719; ;0.000320714395589123; *;0.873468682081548; ;0.231931836799984; ;0.794735362190648; 
30;max.depth ;0.752689344931513; ;0.691849108284207; ;0.532487804003481; ;0.594592953377877; ;0.42397133056304;NA;0.186312176020043; ;0.00072112735912429; *;0.227813021400155; ;0.350652968752563; ;0.753276974399881; 
31;max.nested.callbacks ;0.58484768278662; ;0.543775582942382; ;0.863225514093806; ;0.626044322799118; ;0.205267736733421;NA;0.295827217144964; ;0.695867308552305; ;0.487349549120952; ;0.00019641185564933; *;0.808991408978836; 
