Id;Version;Date;Age;VersionAge; CyclomaticComplexity; NPathComplexity;ExcessiveMethodLength;ExcessiveClassLength;ExcessiveParameterList;ExcessivePublicCount;TooManyFields;TooManyMethods;TooManyPublicMethods;ExcessiveClassComplexity;NumberOfChildren;DepthOfInheritance;CouplingBetweenObjects;DevelopmentCodeFragment;UnusedPrivateField;UnusedLocalVariable;UnusedPrivateMethod;UnusedFormalParameter; embed JS;inline JS;embed CSS;inline CSS;css in JS;css in JS: jquery; max-lines;max-lines-per-function;max-params;complexity;max-depth;max-nested-callbacks;PHP;HTML;JavaScript;CSS;HTML_template;HTML_diff;Client;SUM
12;1.0.11;2015-01-10;327;34;2;0;2;0;0;0;0;1;14;5;2;0;0;0;0;7;0;4;0;0;0;0;21;14;0;10;138;275;22;2;20287;1509;485;3518;0;1509;5512;31081
13;1.0.12;2015-02-22;370;43;3;1;3;0;0;0;0;1;16;4;2;0;1;0;0;2;0;4;0;0;0;3;14;24;1;17;69;158;5;0;23051;1842;909;2474;0;1842;5225;34043
14;1.0.13;2015-04-06;413;43;6;1;3;0;0;0;0;1;16;4;3;0;1;0;0;2;0;5;0;0;1;4;14;26;1;19;69;158;5;0;28699;2186;991;2594;0;2186;5771;41015
15;1.0.14;2015-05-02;439;26;6;1;3;0;0;0;0;1;17;5;3;0;1;0;0;4;0;6;0;0;1;4;18;26;1;20;69;158;5;0;30757;2264;1102;3177;0;2264;6543;44115
16;1.0.15;2015-05-31;468;29;6;1;3;0;2;0;0;0;18;4;4;0;2;0;0;4;0;8;0;0;1;4;18;26;1;20;69;158;5;0;32365;2378;1109;3204;0;2378;6691;47045
17;1.0.16;2015-06-28;496;28;7;1;3;0;2;0;0;0;19;4;4;0;2;0;0;5;0;9;0;0;2;4;18;26;1;22;69;159;6;0;33114;2456;1081;3230;0;2456;6767;48083
18;1.0.17;2015-07-26;524;28;9;1;3;0;2;0;0;1;18;3;4;0;2;0;0;4;0;7;0;0;2;12;14;27;2;24;78;171;8;0;35447;2546;1115;3302;0;2546;6963;50968
19;1.0.18;2015-08-30;559;35;9;1;3;0;2;0;0;1;18;5;4;0;2;0;0;5;0;6;0;0;2;13;13;36;1;29;81;174;9;0;38695;2613;1501;1602;0;2613;5716;45321
20;1.0.19;2015-10-11;601;42;8;1;3;0;2;0;0;1;18;5;4;0;2;0;0;6;0;7;0;0;2;13;13;48;1;32;81;174;9;0;39678;2577;1528;1645;0;2577;5750;47702
21;1.0.20;2015-10-24;614;13;8;2;3;0;2;0;0;1;18;5;4;0;1;0;0;4;0;7;0;0;2;13;13;48;1;32;81;174;9;0;39716;2605;1528;1656;0;2605;5789;47809
22;1.0.21;2015-11-22;643;29;8;2;3;0;2;0;0;1;18;5;4;0;2;0;0;4;0;7;0;0;2;13;13;48;1;32;82;175;9;0;41083;2614;1532;1657;0;2614;5803;49187
23;1.0.22;2015-12-14;665;22;8;2;4;0;2;0;0;1;15;2;4;0;2;0;0;4;4;6;0;0;2;13;13;48;1;34;82;175;9;0;42933;2769;1558;1657;0;2769;5984;51302
24;1.0.23;2016-01-09;691;26;8;2;4;0;2;0;0;1;14;2;4;0;3;0;0;5;4;7;0;0;2;13;13;58;2;44;83;175;9;1;43004;2800;2509;1682;0;2800;6991;52398
25;1.0.24;2016-01-24;706;15;8;2;4;0;2;0;0;1;11;2;5;0;2;0;0;4;0;7;0;0;2;15;13;59;3;45;83;175;9;1;45168;2906;2550;1702;0;2906;7158;54737
26;1.0.25;2016-02-07;720;14;8;2;4;0;2;0;0;1;11;2;5;0;2;0;0;4;0;10;0;0;2;8;13;59;3;46;83;175;9;1;47010;3085;2578;1740;0;3085;7403;56933
27;1.0.26;2016-02-28;741;21;8;2;4;0;2;0;0;1;13;3;5;0;2;0;0;2;0;11;0;0;2;14;13;59;3;56;83;175;9;1;48412;3306;2853;1791;0;3306;7950;58943
28;1.0.27;2016-03-27;769;28;7;2;4;0;2;0;0;1;13;2;5;0;2;0;0;2;0;10;0;0;2;15;18;47;1;45;164;268;33;0;50056;3198;2130;1844;0;3198;7172;59642
29;1.0.28;2016-05-08;811;42;6;2;4;0;2;0;0;0;12;1;6;0;3;0;0;3;0;10;0;0;2;28;18;47;1;47;164;268;33;0;51793;3302;2148;1844;0;3302;7294;61526
30;1.0.29;2016-06-06;840;29;6;2;4;0;2;0;0;0;12;1;5;0;5;0;0;3;0;12;0;0;2;28;27;79;2;67;305;418;48;0;54159;3417;4669;2258;0;3417;10344;67016
31;1.0.30;2016-06-09;843;3;6;2;4;0;2;0;0;0;12;1;5;0;5;0;0;3;0;12;0;0;2;28;27;79;2;67;305;418;48;0;54282;3419;4669;2265;0;3419;10353;67148
32;1.0.31;2016-07-04;868;25;7;2;4;0;2;0;0;0;12;2;6;0;5;0;0;2;0;12;0;0;2;28;27;81;2;67;316;424;48;2;55547;3511;4688;2283;0;3511;10482;68604
33;1.0.32;2016-08-01;896;28;5;2;4;0;2;0;0;0;11;1;6;0;5;0;0;2;0;12;0;0;2;27;26;49;2;62;336;388;47;2;55962;3553;3788;2284;0;3553;9625;68172
34;1.0.33;2016-09-06;932;36;5;2;4;0;2;0;0;0;11;1;6;0;4;0;0;2;0;12;1;0;2;27;27;49;2;64;372;436;56;2;56607;3623;3856;420;0;3623;7899;68598
35;1.0.34;2016-10-11;967;35;5;2;4;0;3;0;0;0;11;2;6;0;4;0;0;2;0;12;1;0;2;27;27;49;2;64;373;436;56;2;58250;3787;3865;420;0;3787;8072;70418
36;1.0.35;2016-12-05;1022;55;5;2;4;0;3;0;0;0;11;2;7;0;4;0;0;2;0;13;0;0;2;27;22;49;2;83;214;273;23;4;59890;3785;4316;419;0;3785;8520;74725
37;1.0.36;2016-12-31;1048;26;5;2;4;0;3;0;0;0;11;2;7;0;4;0;0;2;0;13;0;0;2;27;20;45;2;78;210;264;23;4;60119;3791;3658;7;0;3791;7456;73999
38;1.0.37;2017-01-14;1062;14;5;2;4;0;4;0;0;0;11;3;7;0;4;0;0;3;0;13;0;0;2;19;19;46;2;81;214;264;21;4;59924;3424;3913;7;0;3424;7344;73738
39;1.0.38;2017-01-28;1076;14;5;2;4;0;4;0;0;0;11;3;7;0;4;0;0;3;0;15;0;0;2;19;19;46;2;82;214;264;21;4;60467;3459;3948;7;0;3459;7414;74377
40;1.0.39;2017-02-12;1091;15;5;2;4;0;4;0;0;0;11;3;7;0;4;0;0;3;0;15;0;0;2;19;19;46;2;84;214;264;21;4;60435;3504;3995;7;0;3504;7506;74459
41;1.0.40;2017-02-25;1104;13;6;2;4;0;4;0;0;0;9;3;7;0;4;0;0;3;0;15;0;0;2;19;19;46;2;86;214;264;21;4;61072;3593;4029;7;0;3593;7629;75318
42;1.0.41;2017-03-19;1126;22;6;2;4;0;4;0;0;0;9;3;8;0;4;0;0;4;0;15;0;0;2;19;19;46;1;84;213;267;21;4;61283;3564;3795;7;0;3564;7366;75331
43;1.0.42;2017-04-08;1146;20;6;2;4;0;4;0;0;0;10;3;7;0;4;0;0;4;0;15;0;0;2;19;19;31;1;71;161;223;20;4;61476;3556;3429;6;0;3556;6991;75049
44;1.0.43;2017-05-01;1169;23;6;2;4;0;4;0;0;0;10;3;7;0;4;0;0;4;0;15;0;0;2;19;19;31;1;71;161;223;20;4;61816;3561;3429;6;0;3561;6996;75394
45;1.0.44;2017-05-29;1197;28;7;3;4;0;4;0;0;0;10;3;8;0;4;0;0;3;0;15;0;0;2;19;19;31;1;71;161;223;20;4;63501;3577;3439;6;0;3577;7022;77105
46;1.0.45;2017-06-23;1222;25;7;3;4;0;4;0;0;0;10;3;8;0;4;0;0;3;0;15;0;0;2;19;19;31;1;71;161;224;20;5;63653;3604;3453;6;0;3604;7063;77299
47;1.0.46;2017-08-13;1273;51;7;3;4;0;4;0;0;0;10;3;8;0;4;0;0;3;0;15;0;0;2;19;19;31;1;71;161;224;20;5;63749;3604;3453;6;0;3604;7063;77395
48;1.0.47;2017-10-04;1325;52;7;3;4;0;4;0;0;0;10;4;8;0;4;0;0;3;0;15;0;0;2;19;19;31;1;71;161;224;20;5;65331;3605;3453;6;0;3605;7064;78978
49;1.0.48;2017-10-24;1345;20;8;3;4;0;4;0;0;0;10;4;8;0;4;0;0;3;0;15;0;0;2;19;19;31;1;71;161;224;20;5;66286;3607;3454;6;0;3607;7067;79782
50;1.1.0;2017-11-20;1372;27;9;3;4;0;4;0;0;0;10;4;8;0;4;0;0;3;0;16;0;0;2;19;11;14;1;0;156;223;19;4;69451;3663;102;6;0;3663;3771;77744
51;1.1.1;2017-12-09;1391;19;9;3;4;0;4;0;0;0;10;4;8;0;4;0;0;3;0;19;0;0;2;19;11;14;1;0;156;223;19;4;69656;3666;102;6;0;3666;3774;77952
52;1.2.0;2017-12-27;1409;18;8;2;3;0;4;0;0;0;10;4;8;0;4;0;0;3;0;22;0;0;2;19;11;14;1;0;156;223;19;4;69716;3665;102;6;0;3665;3773;78028
53;1.2.1;2018-03-01;1473;64;8;2;3;0;4;0;0;0;10;4;8;0;4;0;0;3;0;22;0;0;2;19;11;14;1;0;156;223;19;4;69949;3678;102;6;0;3678;3786;78274
54;1.2.2;2018-03-31;1503;30;8;2;3;0;4;0;0;0;10;4;8;0;4;0;0;3;0;22;0;0;2;19;11;14;1;0;156;223;19;4;71008;3687;102;6;0;3687;3795;79342
55;1.2.3;2018-04-19;1522;19;10;3;3;0;4;0;0;0;10;4;9;0;4;0;0;3;0;22;0;0;2;19;11;14;1;0;156;223;19;4;71745;3721;102;6;0;3721;3829;80115
56;1.2.4;2018-05-17;1550;28;10;3;3;0;4;0;0;0;10;4;9;0;4;0;0;3;0;22;3;0;2;19;11;14;1;0;157;223;19;3;73071;3698;105;6;0;3698;3809;81418
57;1.2.5;2018-06-15;1579;29;11;4;3;0;4;0;0;0;10;4;9;0;4;0;0;3;0;22;3;0;2;19;10;13;1;0;159;221;19;3;73371;3790;103;7;0;3790;3900;81809
58;1.2.6;2018-10-11;1697;118;21;8;3;0;4;0;0;1;19;9;9;0;4;0;0;10;0;25;3;0;4;24;10;13;1;0;159;221;19;3;78531;3880;103;7;0;3880;3990;87381
59;1.2.7;2018-12-20;1767;70;21;8;3;0;4;0;0;1;19;9;9;0;4;0;0;10;0;25;3;0;4;24;10;13;1;0;159;221;19;3;79560;3889;103;7;0;3889;3999;88454
60;1.2.8;2019-02-02;1811;44;21;8;3;0;4;0;0;1;19;9;9;0;4;0;0;10;0;25;3;0;4;24;10;13;1;0;159;221;19;3;79652;3893;103;7;0;3893;4003;88550
61;1.2.9;2019-04-06;1874;63;21;8;3;0;4;0;0;1;19;9;9;0;4;0;0;10;0;25;3;0;4;24;8;9;1;74;156;198;19;3;81497;3892;2338;7;0;3892;6237;92629
62;1.2.10;2019-06-22;1951;77;22;9;3;0;4;0;0;1;19;9;9;0;4;0;0;10;0;25;3;0;4;24;8;9;1;74;156;198;19;3;81690;3968;2338;7;0;3968;6313;92898
63;1.2.11;2019-08-24;2014;63;23;9;6;0;4;0;0;1;19;10;9;0;4;0;0;12;0;29;3;0;4;24;11;15;1;77;156;198;20;3;83326;3953;2634;6;0;3953;6593;94814
64;1.2.12;2019-10-27;2078;64;23;9;6;0;4;0;0;1;19;10;9;0;4;0;0;12;0;29;3;0;4;24;11;15;1;77;156;199;20;3;86421;3955;2634;6;0;3955;6595;97911
65;1.2.13;2019-12-16;2128;50;23;9;6;0;4;0;0;1;19;10;9;0;4;0;0;12;0;29;3;0;4;24;11;15;1;77;156;199;20;3;86441;3956;2635;6;0;3956;6597;97933
