Id;Version;Date;Age;VersionAge; CyclomaticComplexity; NPathComplexity;ExcessiveMethodLength;ExcessiveClassLength;ExcessiveParameterList;ExcessivePublicCount;TooManyFields;TooManyMethods;TooManyPublicMethods;ExcessiveClassComplexity;NumberOfChildren;DepthOfInheritance;CouplingBetweenObjects;DevelopmentCodeFragment;UnusedPrivateField;UnusedLocalVariable;UnusedPrivateMethod;UnusedFormalParameter; embed JS;inline JS;embed CSS;inline CSS;css in JS;css in JS: jquery; max-lines;max-lines-per-function;max-params;complexity;max-depth;max-nested-callbacks;PHP;HTML;JavaScript;CSS;HTML_template;HTML_diff;Client;SUM
18;2.0.16;2005-06-28;1181;46;37;28;22;0;5;0;0;0;5;4;0;0;0;0;0;71;0;46;11;43;7;78;0;0;0;2;0;1;0;0;28806;6597;248;132;4787;429;6977;37528
19;2.0.17;2005-08-08;1222;41;37;28;22;0;5;0;0;0;5;4;0;0;0;0;0;71;0;46;11;43;7;78;0;0;0;2;0;1;0;0;28834;6612;248;132;4787;429;6992;37571
20;2.0.18;2005-10-31;1306;84;37;28;23;0;5;0;0;0;5;4;0;0;0;0;0;70;0;47;11;43;7;78;0;0;0;2;0;1;0;0;29078;6676;248;132;4803;429;7056;37917
21;2.0.19;2005-12-30;1366;60;37;28;23;0;5;0;0;0;5;4;0;0;0;0;0;70;0;47;11;43;7;78;0;0;0;2;0;1;0;0;29164;6701;248;132;4811;429;7081;38042
22;2.0.20;2006-04-05;1462;96;37;28;24;0;5;0;0;0;5;4;0;0;0;0;0;71;0;47;11;43;7;78;0;0;0;2;0;1;0;0;29355;6743;248;132;4824;429;7123;38287
23;2.0.21;2006-05-30;1517;55;37;28;25;0;5;0;0;0;5;4;0;0;0;0;0;70;0;47;11;43;7;79;0;0;0;2;0;1;0;0;29437;6755;248;132;4824;429;7135;38384
24;3.0.0;2007-12-12;2078;561;395;293;244;17;6;0;3;0;26;58;0;0;0;3;0;618;0;118;67;407;7;587;28;0;4;43;5;5;0;0;143040;19649;2762;5337;0;395;27748;177592
25;3.0.1;2008-04-08;2196;118;401;298;247;17;6;0;3;0;26;58;0;0;0;3;0;618;0;117;65;408;7;586;28;0;4;43;5;5;0;0;143629;20106;2696;5337;0;395;28139;178661
26;3.0.2;2008-07-10;2289;93;403;300;248;17;6;0;3;0;27;58;0;0;0;3;0;618;0;117;65;408;7;586;28;0;4;43;5;5;0;0;143954;20155;2696;5337;0;395;28188;179036
27;3.0.3;2008-11-12;2414;125;408;302;252;18;7;0;3;0;27;59;0;0;0;3;0;620;0;123;65;412;7;589;28;0;4;43;5;5;0;0;145239;20330;2697;5350;0;389;28377;180535
28;3.0.4;2008-12-13;2445;31;408;303;251;18;7;0;3;0;27;59;0;0;0;3;0;627;0;123;65;412;7;591;28;0;4;43;5;5;0;0;145466;20366;2698;5350;0;389;28414;180805
29;3.0.5;2009-05-31;2614;169;412;306;258;20;7;0;3;0;28;60;0;0;0;3;0;617;0;123;65;417;7;599;28;0;4;43;5;5;0;0;146595;20541;2733;5367;0;348;28641;182142
30;3.0.6;2009-11-17;2784;170;439;326;274;20;7;0;3;1;34;65;0;0;0;3;0;687;0;145;78;431;7;644;28;0;5;47;6;7;0;0;154426;21655;2960;5456;0;453;30071;191468
31;3.0.7;2010-02-28;2887;103;452;340;285;20;7;1;3;1;34;69;0;0;0;6;0;707;0;149;78;431;7;643;28;0;5;47;6;7;0;0;157520;21768;2961;5469;0;429;30198;194719
32;3.0.8;2010-11-19;3151;264;456;344;286;21;7;1;3;1;34;69;0;0;0;6;0;704;0;149;85;433;7;643;28;0;5;49;6;7;0;0;158662;22301;3061;5482;0;467;30844;197118
33;3.0.9;2011-07-10;3384;233;465;349;288;21;7;1;3;2;34;69;0;0;0;6;0;707;0;149;85;431;7;643;28;0;5;51;7;7;0;0;160076;22682;3055;5504;0;474;31241;199146
34;3.0.10;2012-01-02;3560;176;453;344;282;20;7;1;3;2;33;68;0;0;0;6;0;708;0;149;85;432;6;643;28;0;5;51;7;7;0;0;158709;22723;3053;5504;0;470;31280;197858
35;3.0.11;2012-08-20;3791;231;454;346;283;20;7;2;3;2;33;69;0;0;0;6;0;709;0;149;85;432;6;643;28;0;5;51;7;7;0;0;159210;22877;3054;5523;0;481;31454;198735
36;3.0.12;2013-09-28;4195;404;458;347;284;20;7;2;3;2;33;69;0;0;0;6;0;709;0;149;85;432;6;643;28;0;5;51;7;7;0;0;159950;23059;3054;5523;0;481;31636;199755
37;3.1.0;2014-10-28;4590;395;484;350;295;26;20;4;5;3;40;82;1;0;4;3;0;701;1;171;69;343;5;672;31;32;6;81;68;97;5;5;182669;25284;3963;8704;0;608;37951;225056
38;3.1.1;2014-11-01;4594;4;484;350;295;26;20;4;5;3;40;82;1;0;4;3;0;702;1;171;69;343;5;672;31;32;6;81;68;97;5;5;182782;25303;3963;8704;0;610;37970;225188
39;3.1.2;2014-11-25;4618;24;486;350;295;26;21;4;6;3;40;83;1;0;4;3;0;702;0;172;69;343;5;672;31;32;6;81;68;97;5;5;183003;25379;3970;8704;0;614;38053;225603
40;3.1.3;2015-02-01;4686;68;486;350;295;26;22;4;6;3;40;84;1;0;4;3;0;700;0;172;69;343;5;672;31;32;6;81;68;97;5;5;183694;25646;3970;8705;0;627;38321;226624
41;3.1.4;2015-05-03;4777;91;487;351;297;26;22;4;6;3;40;85;1;0;4;3;0;687;0;172;69;343;5;661;31;33;6;81;68;97;5;5;184020;49058;3980;8698;0;23875;61736;250526
42;3.1.5;2015-06-14;4819;42;491;354;297;27;22;4;7;3;41;85;1;0;5;3;0;690;0;172;71;343;5;661;31;33;6;84;68;97;5;5;184722;49160;4055;8712;0;23878;61927;251446
43;3.1.6;2015-09-05;4902;83;493;355;298;27;22;4;7;3;41;85;1;0;5;3;0;691;0;172;71;343;5;661;31;33;6;85;72;95;5;3;185007;49281;4071;8720;0;23892;62072;252179
44;3.1.7;2015-12-19;5007;105;494;356;299;27;22;4;7;3;41;85;1;0;5;3;0;692;0;172;71;343;5;662;31;33;6;85;72;95;5;3;185558;49406;4084;8738;0;23895;62228;253260
45;3.1.8;2016-02-18;5068;61;495;357;299;27;22;4;7;3;41;85;1;0;5;3;0;691;0;172;71;343;5;665;31;33;6;85;72;95;5;3;185670;49449;4084;8738;0;23899;62271;253465
46;3.1.9;2016-04-16;5126;58;497;357;299;28;22;4;7;3;41;85;1;0;5;3;0;691;0;172;71;343;5;665;31;33;6;85;72;95;5;3;186046;56988;4094;8738;0;31359;69820;261436
47;3.1.10;2016-10-02;5295;169;499;359;301;28;22;4;7;3;41;85;1;0;5;3;0;694;0;172;71;343;5;666;31;33;6;85;72;95;5;3;186169;57089;4094;8738;0;31360;69921;261769
48;3.2.0;2017-01-07;5392;97;503;353;303;25;24;4;7;3;48;89;3;0;15;0;0;218;0;148;42;205;2;380;21;47;8;101;75;97;5;4;195752;51750;4415;7540;26;31516;63705;267846
49;3.2.1;2017-07-16;5582;190;504;354;304;25;24;4;8;3;50;90;3;0;15;0;0;213;0;148;42;203;2;380;21;47;8;99;75;97;5;4;196970;52082;4399;7579;26;31538;64060;271559
50;3.2.2;2018-01-07;5757;175;504;355;305;25;24;4;8;3;50;90;3;0;15;0;0;213;0;150;42;203;2;380;22;47;8;99;77;98;5;8;197673;52300;4397;7594;26;31549;64291;272695
