CS; r^2; p; issig
CyclomaticComplexity ; 0.0058985312077184 ; 0.55297432461649 ; 
NPathComplexity ; 0.0274053227863936 ; 0.198487596502238 ; 
ExcessiveMethodLength ; 0.0361140298711655 ; 0.139028483984291 ; 
ExcessiveClassLength ; 0.0334569480712467 ; 0.154742039477098 ; 
ExcessiveParameterList ; 0.038653937279458 ; 0.1256301812777 ; 
ExcessivePublicCount ; 0.11597418307157 ; 0.00676097059988951 ; *
TooManyFields ; 0.142135425594563 ; 0.00252389719042477 ; *
TooManyMethods ; 0.149917951157736 ; 0.00187753193682409 ; *
TooManyPublicMethods ; 0.16242012893821 ; 0.0011635288749715 ; *
ExcessiveClassComplexity ; 0.14305444083173 ; 0.00243742762581925 ; *
NumberOfChildren ; 0.145142977265664 ; 0.00225161129372468 ; *
DepthOfInheritance ; 0.00700799172108727 ; 0.517706334762768 ; 
CouplingBetweenObjects ; 0.1367471079219 ; 0.00309510190789949 ; *
DevelopmentCodeFragment ; 0.0318040968762499 ; 0.165504216618317 ; 
UnusedPrivateField ; 0.191178749055914 ; 0.000380240965473124 ; *
UnusedLocalVariable ; 0.0184580236976564 ; 0.292393387776904 ; 
UnusedPrivateMethod ; 0.206922059154785 ; 0.000203679135743314 ; *
UnusedFormalParameter ; 0.000743442446330494 ; 0.833383867038843 ; 
embed.JS ; 0.357891123409948 ; 2.82259463459255e-07 ; *
inline.JS ; 0.161325415083412 ; 0.00121352182801245 ; *
embed.CSS ; 0.0473263235916533 ; 0.0894119252187972 ; 
inline.CSS ; 0.266114476163993 ; 1.77741067691377e-05 ; *
css.in.JS ; 0.419164330462827 ; 1.2948802528532e-08 ; *
css.in.JS..jquery ; 0.0256296881729873 ; 0.213885216501784 ; 
max.lines ; 0.200022116637548 ; 0.000268076749043147 ; *
max.lines.per.function ; 0.17424288856323 ; 0.000737024351143908 ; *
max.params ; 0.0102687400460852 ; 0.433220223920634 ; 
complexity ; 0.0137392479735045 ; 0.36424911003818 ; 
max.depth ; 0.110240234499458 ; 0.00872164028199406 ; *
max.nested.callbacks ; NaN ; 0 ; *
