CyclomaticComplexity ; 0.227573596678164 ; 
NPathComplexity ; 0.270696753794817 ; 
ExcessiveMethodLength ; 0.261194505421328 ; 
ExcessiveClassLength ; 0.230250559138287 ; 
ExcessiveParameterList ; 0.155488003033651 ; 
ExcessivePublicCount ; 0.893062781867644 ; 
TooManyFields ; 0.147819413459275 ; 
TooManyMethods ; 0.563002890748625 ; 
TooManyPublicMethods ; 0.416213043209455 ; 
ExcessiveClassComplexity ; 0.197330405985646 ; 
NumberOfChildren ; 0.942140588813473 ; 
DepthOfInheritance ; 1 ; 0
CouplingBetweenObjects ; 0.985258094749917 ; 
DevelopmentCodeFragment ; 0.834534168265387 ; 
UnusedPrivateField ; 1 ; 0
UnusedLocalVariable ; 0.28822579643619 ; 
UnusedPrivateMethod ; 0.0753924350482783 ; 
UnusedFormalParameter ; 0.680175967634945 ; 
embed.JS ; 0.262522754918538 ; 
inline.JS ; 0.311937718087324 ; 
embed.CSS ; 0.441851291162578 ; 
inline.CSS ; 0.526980688122102 ; 
css.in.JS ; 0.429058643665288 ; 
css.in.JS..jquery ; 0.26523062321788 ; 
max.lines ; 0.398266721069648 ; 
max.lines.per.function ; 0.292109099050946 ; 
max.params ; 0.0723202180026066 ; 
complexity ; 0.111118913026789 ; 
max.depth ; 0.0918131465581152 ; 
max.nested.callbacks ; 0.140911692471983 ; 
