CyclomaticComplexity ; 0.52054154176163 ; 
NPathComplexity ; 0.453335855730505 ; 
ExcessiveMethodLength ; 0.507308656023372 ; 
ExcessiveClassLength ; 0.574039829235172 ; 
ExcessiveParameterList ; 0.733800441285501 ; 
ExcessivePublicCount ; 0.635956483592666 ; 
TooManyFields ; 0.418113747308776 ; 
TooManyMethods ; 0.775681334946741 ; 
TooManyPublicMethods ; 0.510998879025698 ; 
ExcessiveClassComplexity ; 0.400622764586792 ; 
NumberOfChildren ; 0.987764460537676 ; 
DepthOfInheritance ; 0.929775165012039 ; 
CouplingBetweenObjects ; 0.815981090885215 ; 
DevelopmentCodeFragment ; 0.388416331684959 ; 
UnusedPrivateField ; 0.903848540040554 ; 
UnusedLocalVariable ; 0.527612474237235 ; 
UnusedPrivateMethod ; 0.967111283922506 ; 
UnusedFormalParameter ; 0.320871060482559 ; 
embed.JS ; 0.925037734725132 ; 
inline.JS ; 0.639534026577949 ; 
embed.CSS ; 0.867439813190635 ; 
inline.CSS ; 0.897020696676886 ; 
css.in.JS ; 0.695867575900206 ; 
css.in.JS..jquery ; 0.557988883031307 ; 
max.lines ; 0.676817988218253 ; 
max.lines.per.function ; 0.896780573706928 ; 
max.params ; 0.923345266441135 ; 
complexity ; 0.881836730459683 ; 
max.depth ; 0.810276486655824 ; 
max.nested.callbacks ; 0.999772115062813 ; 
