1;CS;phpmyadmin;phpmyadmin_p;dokuwiki;dokuwiki p _;opencart;opencart p _;phpbb;phpbb p _;prestashop;prestashop p _;vanilla;vanilla p _;dolibarr;dolibarr p _;roundcubemail;roundcubemail p _;openemr;openemr p _;kanboard;kanboard p _
2;CS; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p
3;CyclomaticComplexity ; 0.0194061738869413 ; 0.0629125041378299 ; 0.062256892569156 ; 0.175842904041192 ; 0.000246401029838223 ; 0.939333060322743 ; 0.251036709031854 ; 0.00479789861668452 ; 0.00109871221428129 ; 0.798138429349512 ; 0.0266947603663264 ; 0.200728316749986 ; 0.0988027471606827 ; 0.00804808053846094 ; 0.0103371700915874 ; 0.586279174951467 ; 0.27806804462717 ; 0.00809865375081768 ; 0.0207908227118372 ; 0.251818785545656 
4;NPathComplexity ; 0.00850113645745568 ; 0.219616735157597 ; 0.0713457831756574 ; 0.146330817234144 ; 0.0183888090370414 ; 0.508927016345556 ; 0.211563450252106 ; 0.0105459205206019 ; 0.00587188466639481 ; 0.553875057568062 ; 0.000408463881655709 ; 0.875071878285538 ; 0.146631271905478 ; 0.00106882166776685 ; 0.00555714306637018 ; 0.690221207515093 ; 0.084393663042867 ; 0.168474639784625 ; 0.000663873219617443 ; 0.838562025871056 
5;ExcessiveMethodLength ; 0.0584668879524583 ; 0.00111053070050947 ; 0.0375569661645696 ; 0.296201008817755 ; 0.0215400623970914 ; 0.474335565529438 ; 0.206397552527846 ; 0.0116687280230158 ; 0.000946196186566378 ; 0.812397813258658 ; 0.16813171785204 ; 0.000845450362519353 ; 0.14125090486677 ; 0.00134476610917309 ; 0.0109360400715111 ; 0.575572534756451 ; 0.00773039163949934 ; 0.682884637961644 ; 0.0925744179343816 ; 0.0137335932396643 
6;ExcessiveClassLength ; 0.1254253465331 ; 1.15248886074808e-06 ; 0.00772395860134618 ; 0.638260893002537 ; 0.00495878583667173 ; 0.73247767717993 ; 0.307493972474247 ; 0.00147320227675545 ; 0.00884275592617969 ; 0.467235642780873 ; 0.16861067363856 ; 0.000829714749853196 ; 0.0207582843820773 ; 0.234064739490235 ; 0.0263296064430639 ; 0.383142049837538 ; 0.0625146801041782 ; 0.238664805506524 ; 0 ; 0 
7;ExcessiveParameterList ; 0.0105274646268893 ; 0.171708976669643 ; 0 ; 0 ; 0.00872196998495312 ; 0.649988102025181 ; 0.0455524092320458 ; 0.25744914365851 ; 0.0828048926906645 ; 0.0233351871980561 ; 0 ; 0 ; 0.139026622119911 ; 0.00147835513855155 ; 0 ; 0 ; 0.013319787030884 ; 0.591257253501375 ; 4.99381384183715e-05 ; 0.955446406263451 
8;ExcessivePublicCount ; 0.0326343331024026 ; 0.0155230509591922 ; 0.00389653604374346 ; 0.738684828732439 ; 0.000679549573425827 ; 0.899410559113432 ; 0.0886073880566674 ; 0.1101358270933 ; 0.00233159822568087 ; 0.709379807249248 ; 0.00765860144714185 ; 0.495228227387611 ; 0.119492115903507 ; 0.00337880953691457 ; 0 ; 0 ; 0.0136351142515658 ; 0.586869677628568 ; 0 ; 0 
9;TooManyFields ; 0.000663900764186121 ; 0.732071724591523 ; 0.0202551071662602 ; 0.445020093428668 ; 1 ;  all cs=1 ; 0.230084650364181 ; 0.00731238621814384 ; 0.00339971272592251 ; 0.652602162521892 ; 0.11883180349796 ; 0.00566281645201042 ; 0.0215656972088578 ; 0.22508230463127 ; 0.0257637364994163 ; 0.388371811437101 ; 0.0579589393164596 ; 0.257122717560213 ; 0 ; 0 
10;TooManyMethods ; 0.0142435056386207 ; 0.111553557693503 ; 0.00493007440833197 ; 0.707410413061586 ; 0.000280267375392075 ; 0.935306118972172 ; 0.0958390513868181 ; 0.0959593653351453 ; 0.00418904275839997 ; 0.617229244147353 ; 0.23194612074573 ; 6.43843320080634e-05 ; 0.0934721317871084 ; 0.0100580035800551 ; 0.0295436911393773 ; 0.355183220026456 ; 0.214365200409802 ; 0.0227044011468987 ; 0 ; 0 
11;TooManyPublicMethods ; 0.117276854193997 ; 2.70106351773416e-06 ; 0.0533506885576684 ; 0.211237793439741 ; 0.00790357975745965 ; 0.665831620038939 ; 0.144712979544994 ; 0.0381016918805398 ; 5.50986100743875e-05 ; 0.954339016314743 ; 0.02017745375784 ; 0.266770247303697 ; 0.0458138750158406 ; 0.0752004667201773 ; 0.012625993419383 ; 0.547290148286393 ; 0.248101552664752 ; 0.0132468076436867 ; 0.0198479878451546 ; 0.262974144266075 
12;ExcessiveClassComplexity ; 0.145266279386056 ; 1.41259619242845e-07 ; 0.0921188706544277 ; 0.0969444888072623 ; 0.00466276210339285 ; 0.740307099070946 ; 0.302036785546323 ; 0.00165665226563058 ; 0.00394691985135361 ; 0.627610271388331 ; 0.149014509438346 ; 0.00177990379998542 ; 0.0969240094287604 ; 0.00870607470497874 ; 0.0140438477014659 ; 0.525463288805793 ; 0.13694075143934 ; 0.0750895620830834 ; 0.0299064989262247 ; 0.168327542100292 
13;NumberOfChildren ; 0.19039134334116 ; 1.02351533768331e-09 ; 0 ; 0 ; 0 ; 0 ; 0.0510942892399228 ; 0.229716905507331 ; 0.196434873737724 ; 0.000309018165880791 ; 0.0273553945851953 ; 0.195170613844369 ; 0.000325473078780394 ; 0.882157308889221 ; 1 ;  all cs=1 ; 2.29676647037698e-05 ; 0.982268596860937 ; 0.0595295950253141 ; 0.0501563787122315 
14;DepthOfInheritance ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0119201584209095 ; 0.398270559943977 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 
15;CouplingBetweenObjects ; 0.084553601101396 ; 7.85444429560615e-05 ; 0 ; 0 ; 0 ; 0 ; 0.0461332418006547 ; 0.254365305710265 ; 0.071636095015624 ; 0.035455367083885 ; 0.0469959626231119 ; 0.0878992148809754 ; 0.0189897448240994 ; 0.255278047280433 ; 0.000442031758180296 ; 0.910616096118145 ; 0.0315072523372608 ; 0.406662897641935 ; 0.0109127310563076 ; 0.407589311540764 
16;DevelopmentCodeFragment ; 0.182219177540912 ; 2.54170811604143e-09 ; 0.054777504325944 ; 0.20506561433693 ; 0.0142399076947274 ; 0.561491661068157 ; 0.0258459015117396 ; 0.396059842342707 ; 0.0472720972631575 ; 0.0896001595340636 ; 0.0293100637859635 ; 0.17972898990536 ; 0.00157757771385836 ; 0.744079273654045 ; 0 ; 0 ; 0.248939422704512 ; 0.0130682173681553 ; 0 ; 0 
17;UnusedPrivateField ; 0.00154752170280618 ; 0.601093139876223 ; 0 ; 0 ; 0.0231096994507593 ; 0.458481790974092 ; 0 ; 0 ; 0.1373047194132 ; 0.00303052916953948 ; 0.0224002880659626 ; 0.241692545158866 ; 0.113412246700122 ; 0.00436312894921906 ; 0 ; 0 ; 0.16617348422526 ; 0.0480103905836752 ; 0 ; 0 
18;UnusedLocalVariable ; 0.0108339705647904 ; 0.165565675193792 ; 0.109237495065784 ; 0.0693697389904777 ; 0.0194444772545267 ; 0.496892738491154 ; 0.0262390481939532 ; 0.392442821785917 ; 0.0676561148861039 ; 0.0411813151723939 ; 0.142552124916174 ; 0.00228417873374438 ; 0.159235566582537 ; 0.000621976046108818 ; 0.0361189339385914 ; 0.305816465192877 ; 0.0144321868276903 ; 0.576060949978392 ; 0.0787246090692379 ; 0.0235807009343427 
19;UnusedPrivateMethod ; 0.0229810311332377 ; 0.0427939077653883 ; 0 ; 0 ; 0.00261583101573705 ; 0.804036511857902 ; 0 ; 0 ; 0.087453526868203 ; 0.0196158913394219 ; 0.163020126086107 ; 0.00103271196459848 ; 0.022212079616863 ; 0.218183278734139 ; 0 ; 0 ; 0.1493684518398 ; 0.0621066090722873 ; 0 ; 0 
20;UnusedFormalParameter ; 0.00861004387118588 ; 0.216674319315667 ; 0.0199714806500836 ; 0.448257887752766 ; 0.022584714028968 ; 0.463691593167391 ; 0.265538925198302 ; 0.00356639906549164 ; 0.0108906198668153 ; 0.419550414686029 ; 0.0600574666464275 ; 0.0528881881960017 ; 0.0189322642420897 ; 0.25600550141992 ; 0.0322508312027633 ; 0.333700111889275 ; 0.170133247644525 ; 0.0451757255717583 ; 0.0717389057988524 ; 0.0309989761137835 
21;embed.JS ; 0.0280509595203668 ; 0.0250299221439688 ; 0.139520456174096 ; 0.038469010270576 ; 0.0122216365168892 ; 0.590830208748437 ; 0.00320857267909207 ; 0.766230619806718 ; 0.0168626388730985 ; 0.314440801473695 ; 0.237865178867099 ; 5.02844299010927e-05 ; 0.0249481740041253 ; 0.191578396184577 ; 0.123170241904336 ; 0.0528895824703483 ; 0.0230086943019735 ; 0.479225836450105 ; 0.00620772213175785 ; 0.532717082409827 
22;inline.JS ; 0.0311854150659157 ; 0.0180432716074742 ; 0.0273637483970608 ; 0.373831367609019 ; 0.0164890921155512 ; 0.531866699861928 ; 0.00104997178269377 ; 0.865023528241033 ; 0.00181468196077938 ; 0.742345745579267 ; 0.20320755641386 ; 0.000209281391971506 ; 0.0353785972456917 ; 0.11892340927722 ; 0.0735484598617496 ; 0.140015057103103 ; 0.0111857003359046 ; 0.622824038641804 ; 0 ; 0 
