1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; r^2; issig; r^2; issig; r^2; issig; r^2; issig; r^2; issig; r^2; issig; r^2; issig; r^2; issig; r^2; issig; r^2; issig
3;CyclomaticComplexity ; 0.0138937889376203 ; ; 0.168773453625267 ; *; 0.00342414875770472 ; ; 0.289698845218391 ; *; 0.00101689312980641 ; ; 0.0413550442161217 ; ; 0.0838631295836184 ; *; 0.0166720764345625 ; ; 0.0995150159087159 ; ; 0.0295803357849401 ; 
4;NPathComplexity ; 0.00571395198017586 ; ; 0.18262670299577 ; *; 0.0219973653350949 ; ; 0.251833497809596 ; *; 3.90860002708068e-05 ; ; 0.00113035545520834 ; ; 0.195058682237875 ; *; 0.0131651783139595 ; ; 0.0184686218199089 ; ; 0.0233522116967249 ; 
5;ExcessiveMethodLength ; 0.0422924253293252 ; *; 0.137361681277437 ; *; 0.0302750482991868 ; ; 0.243875717659114 ; *; 0.00115131932645859 ; ; 0.139524450391687 ; *; 0.14177114007967 ; *; 0.017165639239041 ; ; 0.00324193532622806 ; ; 0.0024102913365902 ; 
6;ExcessiveClassLength ; 0.100558442621219 ; *; 0.0598233892949675 ; ; 0.013087141468922 ; ; 0.335582545935381 ; *; 0.0276593398570193 ; ; 0.168537482444736 ; *; 1.41273342679397e-05 ; ; 0.0189551356678837 ; ; 0.00658765426834756 ; ; 2.22691079989108e-05 ; 
7;ExcessiveParameterList ; 0.0034694045099718 ; ; 0.0465777746299426 ; ; 0.0144205131267919 ; ; 0.0632467888229533 ; ; 0.128565950198486 ; *; 0 ; ; 0.194191487871776 ; *; 0.0164737208381773 ; ; 0.000563897666872908 ; ; 0.0639545695396049 ; *
8;ExcessivePublicCount ; 0.0282961552192627 ; *; 0.0650363252389444 ; ; 0.00203661021229884 ; ; 0.0991002912394931 ; ; 0.0138042553270276 ; ; 0.0198212619385951 ; ; 0.161345569855985 ; *; 0.034983364768379 ; ; 0.00165120749397479 ; ; 0 ; 
9;TooManyFields ; 8.71399379712007e-06 ; ; 0.00148187922919718 ; ; 1 ; ; 0.234518579990273 ; *; 0.0200764042631427 ; ; 0.0740492983329978 ; *; 0.0777681541691902 ; *; 0.0239371030195334 ; ; 0.00903437966650794 ; ; 0.0476818410699775 ; 
10;TooManyMethods ; 0.0178256309685816 ; ; 0.0184894488337249 ; ; 0.0016576914549385 ; ; 0.117725257223462 ; ; 0.0138407442853641 ; ; 0.154272351824177 ; *; 0.0861944072996724 ; *; 0.0216126171324155 ; ; 0.0569356839162934 ; ; 0.0714232151657978 ; *
11;TooManyPublicMethods ; 0.108950142218321 ; *; 0.157039150261054 ; *; 0.0147531240534452 ; ; 0.166657305438012 ; *; 0.0042617614131035 ; ; 0.0241680691819126 ; ; 0.0314639086387534 ; ; 0.017240903471359 ; ; 0.0502015475544879 ; ; 0.162611831855486 ; *
12;ExcessiveClassComplexity ; 0.10963225138385 ; *; 0.212561714480688 ; *; 0.0149335916716703 ; ; 0.337709421150607 ; *; 0.000349912377030467 ; ; 0.12788822146274 ; *; 0.0950371499642345 ; *; 0.0184332505338544 ; ; 0.0351008131937476 ; ; 0.00155465144572376 ; 
