CS; r^2; p; issig
CyclomaticComplexity ; 0.0995150159087159 ; 0.2022519417122 ; 
NPathComplexity ; 0.0184686218199089 ; 0.59079494293656 ; 
ExcessiveMethodLength ; 0.00324193532622806 ; 0.822441160239528 ; 
ExcessiveClassLength ; 0.00658765426834756 ; 0.748848200068372 ; 
ExcessiveParameterList ; 0.000563897666872908 ; 0.925484344867672 ; 
ExcessivePublicCount ; 0.00165120749397479 ; 0.872811478767359 ; 
TooManyFields ; 0.00903437966650794 ; 0.70754078792337 ; 
TooManyMethods ; 0.0569356839162934 ; 0.340316982492992 ; 
TooManyPublicMethods ; 0.0502015475544879 ; 0.371434569272657 ; 
ExcessiveClassComplexity ; 0.0351008131937476 ; 0.456614272444985 ; 
NumberOfChildren ; 0.00535614488931812 ; 0.772890376815699 ; 
DepthOfInheritance ; 0.111603959707653 ; 0.17544780754137 ; 
CouplingBetweenObjects ; 0.000169635946236784 ; 0.959092243799806 ; 
DevelopmentCodeFragment ; 0.0963226285302752 ; 0.210043584021225 ; 
UnusedPrivateField ; 0.23146935800901 ; 0.0432460823244839 ; *
UnusedLocalVariable ; 0.00618811361998969 ; 0.756358298647176 ; 
UnusedPrivateMethod ; 0.0608371904477381 ; 0.323796794284147 ; 
UnusedFormalParameter ; 0.0412318121879735 ; 0.419022613836798 ; 
embed.JS ; 0.104423268708835 ; 0.190875473805067 ; 
inline.JS ; 0.135965363781205 ; 0.13213238833104 ; 
embed.CSS ; 0.0422056899388048 ; 0.413463705460638 ; 
inline.CSS ; 0.227082120940995 ; 0.0455716943019592 ; *
css.in.JS ; 0.0643268243101381 ; 0.309853809380056 ; 
css.in.JS..jquery ; 0.252212910939856 ; 0.0336830865534164 ; *
max.lines ; 0.0322398602774616 ; 0.475893487837707 ; 
max.lines.per.function ; 0.000167358130434667 ; 0.959367604063307 ; 
max.params ; 0.0831146140079764 ; 0.245980438855342 ; 
complexity ; 0.00357162319227251 ; 0.813774008019692 ; 
max.depth ; 0.00708183000510727 ; 0.739895885805308 ; 
max.nested.callbacks ; 0.03602376486366 ; 0.450646599979121 ; 
