1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig
3;CyclomaticComplexity ; 0.152933159681778 ;  ; 0.689894810737646 ;  ; 0.343103544698757 ;  ; 0.276545579395692 ;  ; 0.21092829607357 ;  ; 0.243481223064221 ; * ; 0.177386159389246 ;  ; 0.372439811509187 ;  ; 0.350331270452407 ;  ; 0.245488370327488 ;  
4;NPathComplexity ; 0.133803621765674 ;  ; 0.689894810737646 ;  ; 0.19442517072183 ;  ; 0.276545579395692 ;  ; 0.223889222885829 ;  ; 0.240824375579485 ; * ; 0.170971212123159 ;  ; 0.372439811509187 ;  ; 0.350331270452407 ;  ; 0.291861990966953 ;  
5;ExcessiveMethodLength ; 0.113480478458036 ; * ; 0.555730130747359 ;  ; 0.343103544698757 ; * ; 0.276545579395692 ;  ; 0.208310228098468 ;  ; 0.298596252741326 ;  ; 0.31062393251648 ;  ; 0.372439811509187 ;  ; 0.222514819176768 ;  ; 0.321453467679367 ; * 
6;ExcessiveClassLength ; 0.152546754971733 ;  ; 0.416394364963645 ;  ; 0.4057165330981 ;  ; 0.336701776496967 ;  ; 0.269074565179582 ;  ; 0.204736946398969 ;  ; 0.152300921265038 ;  ; 0.199784152091939 ;  ; 0.350331270452407 ;  ; 0 ; unique <=2 
7;ExcessiveParameterList ; 0.0936822548145799 ;  ; 0 ; unique <=2 ; 0.488310278684374 ;  ; 0.444248777150021 ;  ; 0.344383585455757 ;  ; 0 ;  ; 0.2120206843273 ;  ; 0 ; unique <=2 ; 0.350331270452407 ; * ; 0.22876233577609 ;  
8;ExcessivePublicCount ; 0.136283405632201 ;  ; 0.563718920128682 ;  ; 0.343103544698757 ;  ; 0.35209538118053 ;  ; 0.174247850676251 ;  ; 0.237097731220154 ;  ; 0.312399154364577 ;  ; 0 ; unique <=2 ; 0.475922301642077 ;  ; 0 ;  
9;TooManyFields ; 0.11225555711419 ;  ; 0.547995480634639 ;  ; 1 ;  ; 0.494049215891909 ;  ; 0.221126062354073 ;  ; 0.263854208374416 ;  ; 0.271791688026992 ;  ; 0.164134370659662 ;  ; 0.475922301642077 ;  ; 0 ; unique <=2 
10;TooManyMethods ; 0.205040243261605 ;  ; 0.555730130747359 ;  ; 0.343103544698757 ;  ; 0.336701776496967 ;  ; 0.182342124907195 ;  ; 0.313240514736971 ;  ; 0.222675528527634 ;  ; 0.164134370659662 ;  ; 0.350331270452407 ; * ; 0 ; unique <=2 
11;TooManyPublicMethods ; 0.134679046755654 ;  ; 0.619875375213798 ;  ; 0.343103544698757 ; * ; 0.334197161619141 ;  ; 0.243239287008092 ;  ; 0.284052335035322 ;  ; 0.33886546906241 ;  ; 0.269576621864739 ;  ; 0.475922301642077 ;  ; 0.290675969962205 ;  
12;ExcessiveClassComplexity ; 0.157703849852871 ;  ; 0.623697565104492 ;  ; 0.406651529697908 ;  ; 0.336701776496967 ;  ; 0.252140632362212 ;  ; 0.240956748287093 ; * ; 0.272319028654009 ; * ; 0.21586578670275 ;  ; 0.475922301642077 ;  ; 0.323018295471078 ;  
13;NumberOfChildren ; 0.144201971786546 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.268166516161299 ;  ; 0.238369479389726 ;  ; 0.245535606936335 ;  ; 0.229450700561222 ;  ; 1 ;  ; 0.350331270452407 ;  ; 0.266691931445221 ;  
14;DepthOfInheritance ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0.0127407593406314 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ; unique <=2 ; 0 ;  
15;CouplingBetweenObjects ; 0.164453884885384 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.187116811079535 ;  ; 0.331520227300412 ;  ; 0.191280585113076 ;  ; 0.232657977360761 ;  ; 0.269576621864739 ;  ; 0.475922301642077 ;  ; 0.287191898547868 ;  
16;DevelopmentCodeFragment ; 0.110113767909438 ; * ; 0.519856338333118 ;  ; 0.406651529697908 ;  ; 0.276545579395692 ;  ; 0.314089689592773 ;  ; 0.225447221126293 ;  ; 0.222168815253485 ;  ; 0 ; unique <=2 ; 0.475922301642077 ;  ; 0 ;  
17;UnusedPrivateField ; 0.21335078676782 ;  ; 0 ;  ; 0.343103544698757 ; * ; 0 ;  ; 0.244971884068606 ;  ; 0.196471949522237 ;  ; 0.10724314549492 ;  ; 0 ; unique <=2 ; 0.475922301642077 ;  ; 0 ;  
18;UnusedLocalVariable ; 0.166335974618476 ;  ; 0.516804691833835 ;  ; 0.298113653044535 ;  ; 0.372677290287988 ;  ; 0.238546606429461 ;  ; 0.270771909819527 ; * ; 0.169686777418074 ;  ; 0.21586578670275 ;  ; 0.350331270452407 ;  ; 0.224424004375816 ;  
19;UnusedPrivateMethod ; 0.165438796863528 ;  ; 0 ;  ; 0.343103544698757 ; * ; 0 ; unique <=2 ; 0.181918137753202 ;  ; 0.129845581739162 ;  ; 0.13029063131481 ;  ; 0 ; unique <=2 ; 0.475922301642077 ;  ; 0 ; unique <=2 
20;UnusedFormalParameter ; 0.272570561061677 ;  ; 0.454567790995817 ;  ; 0.4057165330981 ; * ; 0.515793295482624 ;  ; 0.30517379684857 ;  ; 0.247944816922917 ; * ; 0.360511779677708 ;  ; 0.117589681156702 ;  ; 0.350331270452407 ; * ; 0.282609393193545 ;  
21;embed.JS ; 0.167875806696879 ;  ; 0.471490504392303 ;  ; 0.343103544698757 ;  ; 0.374746105541124 ;  ; 0.174247850676251 ;  ; 0.254484662654164 ;  ; 0.255874409984361 ;  ; 0.412266347517691 ;  ; 0.350331270452407 ;  ; 0.242476718626378 ;  
22;inline.JS ; 0.15868785332506 ;  ; 0.483922960214323 ;  ; 0.343103544698757 ; * ; 0.334197161619141 ; * ; 0.220488862656148 ;  ; 0.208246908915271 ;  ; 0.18272728063391 ;  ; 0.410214937704895 ;  ; 0.350331270452407 ;  ; 0 ;  
23;embed.CSS ; 0.153228833854529 ;  ; 0 ; unique <=2 ; 0.322166131155394 ;  ; 0.259866582906887 ; * ; 0.180805261279708 ;  ; 0.214347176277721 ;  ; 0.250230087124013 ;  ; 0.484632175252017 ;  ; 0.475922301642077 ;  ; 0.243271011068373 ;  
24;inline.CSS ; 0.181040609587562 ;  ; 0.547995480634639 ;  ; 0.343103544698757 ; * ; 0.585295967091523 ; * ; 0.204592599089114 ;  ; 0.219992941378652 ;  ; 0.331721321934268 ; * ; 0.403611733016073 ;  ; 0.475922301642077 ;  ; 0.271177835031962 ;  
25;css.in.JS ; 0.182949504869152 ;  ; 0.245517459900339 ;  ; 0.406651529697908 ;  ; 0.259866582906887 ;  ; 0.223506177163381 ;  ; 0.216980088506545 ;  ; 0.278314948980295 ;  ; 0.38576535201249 ;  ; 0.350331270452407 ;  ; 0.354453253256869 ;  
26;css.in.JS..jquery ; 0.182554803538998 ;  ; 0.402515772968004 ;  ; 0.4057165330981 ;  ; 0.268166516161299 ;  ; 0.293208427828908 ;  ; 0.163053949712803 ;  ; 0.24168423142242 ;  ; 0.484632175252017 ;  ; 0.350331270452407 ;  ; 0.281295718885867 ;  
