1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CyclomaticComplexity ;0.794369737314203; ;0.231153816550919; ;0.727731492440236; ;2.43646487935306e-10; *;0.692156182496246; ;0.261352596680104; ;0.215429751301154; ;0.786686357473296; ;0.806117862623172; ;0.0185013987190116; *
3;NPathComplexity ;0.922049175447076; ;0.191372641547176; ;0.832964230648293; ;9.84678185234247e-07; *;0.703461332209367; ;0.50344092617404; ;0.246997550300318; ;0.979991601145362; ;0.693206654826696; ;0.480531095536886; 
4;ExcessiveMethodLength ;0.563553583383039; ;0.268005579283731; ;0.845226823825789; ;7.59352029107598e-08; *;0.743806069017195; ;0.00848095584639885; *;0.176990474180595; ;0.712196033034611; ;0.155581536339912; ;0.00574990999711532; *
5;ExcessiveClassLength ;0.038412633046906; *;0.175276047191248; ;0.744942593345562; ;5.59581281198711e-12; *;0.457921168534234; ;0.282595583546655; ;0.70527354997272; ;0.574994033537904; ;0.159819308792221; ;0.130626637237977; 
6;ExcessiveParameterList ;0.96260275496034; ;0.0525569130796474; ;0.669631133091664; ;0.138266842434495; ;0.414315187392497; ;1; 0;0.0476021408316845; *;0.474368810787638; ;0.181495003381818; ;0.101356496770769; 
7;ExcessivePublicCount ;0.308274498264858; ;0.206781104039731; ;0.970087482891674; ;0.428485633698047; ;0.551648583757869; ;0.990751784148701; ;0.683715163976994; ;0.378964315476253; ;0.766234141847524; ;1; 0
8;TooManyFields ;0.574985058821872; ;0.0626355503781831; ;1;  all cs=1;0.0161995750158982; *;0.641081572453114; ;0.945597675302332; ;0.670115020505065; ;0.332832387288371; ;0.697064608502301; ;0.323840668770192; 
9;TooManyMethods ;0.569001394007856; ;0.534860145987243; ;0.978554088571332; ;0.295940707213442; ;0.382918819662916; ;0.23316798819999; ;0.632447755109658; ;0.585413018685823; ;0.895876517828673; ;0.0251702037691813; *
10;TooManyPublicMethods ;0.144823758588492; ;0.252952539879827; ;0.859879448358167; ;0.0837566847501737; ;0.68538241423716; ;0.676463822322546; ;0.982741756413937; ;0.685852344540969; ;0.377532210057076; ;0.0954843426141208; 
11;ExcessiveClassComplexity ;0.0554255964151539; ;0.228220746765302; ;0.718217008307318; ;1.41831688430816e-12; *;0.661110543583495; ;0.827190057437796; ;0.275143785096161; ;0.661789097639676; ;0.405302969944124; ;0.00455174702019481; *
