1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CyclomaticComplexity ;0.901340831895771; ;0.278072448809744; ;0.70747413824006; ;0.230359734097896; ;0.822559523212112; ;6.39595288571307e-06; *;0.518888216518126; ;0.955534876536569; ;0.962179605993404; ;0.522677863194481; 
3;NPathComplexity ;0.812237586551157; ;0.269502874610174; ;0.244711556487468; ;0.149764195591961; ;0.850772880572893; ;0.052188120342789; ;0.47425439457411; ;0.995835793284269; ;0.832866845169082; ;0.966308721157777; 
4;ExcessiveMethodLength ;0.544973344548408; ;0.283722100477643; ;0.0453453284089523; *;0.189725676578177; ;0.831713914071999; ;0.0202949984393185; *;0.456724508284436; ;0.937995879314658; ;0.0759376278641142; ;0.0989279122122872; 
5;ExcessiveClassLength ;0.0756781015713388; ;0.106499276590666; ;0.518167499271192; ;0.59586926313231; ;0.679026207467601; ;0.117789120633733; ;0.858522558891931; ;0.710813118416649; ;0.295745997536057; ;1; unique <=3
6;ExcessiveParameterList ;0.373079945462141; ;1; unique <=3;1; unique <=3;0.131311004377201; ;0.590610216758277; ;1; 0;0.109228422902331; ;1; unique <=3;0.018206751551952; *;0.921179319326263; 
7;ExcessivePublicCount ;0.744653352720539; ;0.499101152560318; ;0.242169157255317; ;0.114918605621527; ;0.719236084326115; ;0.623263864960245; ;0.407794359625024; ;1; unique <=3;0.769778487750822; ;1; 0
8;TooManyFields ;0.932945830487131; ;0.0419734599938094; *;1;  all cs=1;0.181007146481152; ;0.74992334861038; ;0.275605270875694; ;0.476868025602891; ;1; unique <=3;0.664298457777764; ;1; unique <=3
9;TooManyMethods ;0.812888368968314; ;0.24419144392917; ;0.219805568158938; ;0.506624403490895; ;0.525933913773233; ;0.100388632087022; ;0.363406268674274; ;0.702453890187075; ;0.896951711248235; ;1; unique <=3
10;TooManyPublicMethods ;0.0223959796096558; *;0.405576114039661; ;0.594891092724574; ;0.869520383924106; ;0.869485339695947; ;0.0940002351123075; ;0.310740092086662; ;0.916307137743274; ;0.853137353042369; ;0.498769538660167; 
11;ExcessiveClassComplexity ;0.145859622029521; ;0.364923036540088; ;0.971780508125631; ;0.921853957833106; ;0.790689386292783; ;0.125385086981126; ;0.750826813567772; ;0.873740307298695; ;0.00574457992947913; *;0.377566129683465; 
12;NumberOfChildren ;0.0143444112924058; *;1; unique <=3;1; unique <=3;1; unique <=3;0.199687283597656; ;0.0119869949994906; *;0.577530832782074; ;1;  all cs=1;0.219302106923719; ;0.953925228265012; 
13;DepthOfInheritance ;1; 0;1; 0;1; 0;1; 0;1; unique <=3;1; 0;1; 0;1; 0;1; unique <=3;1; 0
14;CouplingBetweenObjects ;0.126032818630804; ;1; unique <=3;1; unique <=3;0.324644506211542; ;0.563170592983478; ;0.850121851557219; ;0.981796277241722; ;1; unique <=3;0.0344840731718152; *;0.899180309867177; 
15;DevelopmentCodeFragment ;0.00186292125473562; *;0.549439542475414; ;0.813864517429513; ;1; unique <=3;0.683971483292197; ;0.336174185627882; ;1; unique <=3;1; unique <=3;0.717335841608593; ;1; 0
16;UnusedPrivateField ;0.978624027248082; ;1; 0;0.257954191342994; ;1; 0;0.346062787174096; ;1; unique <=3;0.573888569449506; ;1; unique <=3;1; unique <=3;1; 0
17;UnusedLocalVariable ;0.892425859114417; ;0.635117388807771; ;0.0541622221322248; ;0.496928782184229; ;0.986078730577089; ;0.00010443944967032; *;0.40030000317288; ;0.996284113707544; ;0.000674179986039455; *;0.109196691279155; 
18;UnusedPrivateMethod ;0.849151001851246; ;1; 0;1; unique <=3;1; unique <=3;0.604522952912077; ;0.313844876214877; ;0.664705356086815; ;1; unique <=3;0.724485686823523; ;1; unique <=3
19;UnusedFormalParameter ;0.883706354167392; ;0.585283191202915; ;0.00499250777017729; *;0.937014396654675; ;0.966372021049634; ;0.000306514385761487; *;0.131636829998137; ;0.45930965116778; ;0.516471405602923; ;0.923602276611176; 
20;embed.JS ;0.800925719998445; ;0.809268776328285; ;0.270469388697106; ;0.158794808494311; ;0.955325080943569; ;0.134761389012151; ;0.887258236420767; ;0.182596469811743; ;0.0307638080832799; *;1; unique <=3
21;inline.JS ;0.917177183272875; ;0.825577214600014; ;0.558318580282997; ;0.221888993216311; ;0.540527063758326; ;0.0973765021666145; ;0.996949322457131; ;0.173143937840901; ;0.0440518692918118; *;1; 0
22;embed.CSS ;0.995989354213186; ;1; unique <=3;0.0943144998503798; ;0.438991474918424; ;0.218551852706128; ;3.94021639544843e-05; *;0.71255803020692; ;1; unique <=3;0.0353505352173108; *;0.371732147514325; 
23;inline.CSS ;0.750833233228962; ;0.921893351084231; ;0.430914539949019; ;0.365897176557268; ;0.702052641695385; ;0.0469215794448984; *;0.99096254170089; ;0.216977525791527; ;0.0469535414403864; *;0.333073353313743; 
24;css.in.JS ;0.677597358812728; ;0.818376484145727; ;0.893405722992672; ;0.40520839913556; ;0.921402827677987; ;0.402406635559543; ;0.603413940910542; ;0.614694164312308; ;0.186145866720589; ;0.927269046630132; 
25;css.in.JS..jquery ;0.952141308102048; ;0.924225445797311; ;0.919860268306262; ;0.159487358293501; ;0.912823444113525; ;0.0887672161978098; ;0.104100703283318; ;0.326561503357481; ;0.058565168398355; ;0.786327185715345; 
26;max.lines ;0.457312556914798; ;0.951212127231788; ;0.110707925513619; ;0.51338633159005; ;0.955565354184795; ;3.10550359023364e-06; *;0.941099512505363; ;0.736350768237102; ;0.604776824976494; ;0.303545414064375; 
27;max.lines.per.function ;0.959568206493169; ;0.646499478363475; ;0.0551604797912482; ;0.263188686842654; ;0.990628061889484; ;0.495727031608804; ;0.829822557368675; ;0.636074504949039; ;0.22689769911405; ;0.403355321629816; 
28;max.params ;0.836812697747957; ;0.215207142628422; ;0.373337267771679; ;0.134113091222576; ;0.136914193569474; ;0.71155893070542; ;0.612287120272763; ;0.319664005442011; ;0.777674467676277; ;0.478772325584406; 
29;complexity ;0.836196887810751; ;0.329961897418658; ;0.295087407188942; ;0.129722569672499; ;0.191741456853114; ;0.895385341538633; ;0.395915560597114; ;0.599943677852329; ;0.166894499371527; ;0.526585636203449; 
30;max.depth ;0.806063569010415; ;0.983083998835319; ;0.518097436014729; ;1; unique <=3;0.783541220617092; ;0.00703907013913106; *;0.28217954429636; ;0.420402641300829; ;0.179542343717461; ;0.489687202624917; 
