1;CS;phpmyadmin;phpmyadmin_p;dokuwiki;dokuwiki p _;opencart;opencart p _;phpbb;phpbb p _;prestashop;prestashop p _;vanilla;vanilla p _;dolibarr;dolibarr p _;roundcubemail;roundcubemail p _;openemr;openemr p _;kanboard;kanboard p _
2;CS; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p; r^2; p
3;CyclomaticComplexity ; 0.0216876772526137 ; 0.0491556562195676 ; 0.100651193367683 ; 0.0820238518271364 ; 0.0351088027972239 ; 0.359359160378329 ; 0.344039804631697 ; 0.000657811600429501 ; 0.00589853120771841 ; 0.55297432461649 ; 0.00365565818211222 ; 0.637838143512011 ; 0.00163198139217487 ; 0.739857572190478 ; 0.000548072616037711 ; 0.900517955162328 ; 0.204564779855133 ; 0.026484236857747 ; 0.0451142492919234 ; 0.0893855423261043 
4;NPathComplexity ; 0.0130541081089897 ; 0.127782657567173 ; 0.12170980532103 ; 0.0544141231987325 ; 0.0055814145543538 ; 0.716818285311762 ; 0.311970408767954 ; 0.00133723820226882 ; 0.0140697841867837 ; 0.358501583962641 ; 0.0294764476297593 ; 0.178479992998382 ; 0.0253511329825731 ; 0.187984828659944 ; 0.00261462603960543 ; 0.784716433248947 ; 0.0742135141809211 ; 0.19779304043448 ; 0.288482232405991 ; 3.97330819780768e-06 
5;ExcessiveMethodLength ; 0.0354157938075754 ; 0.011643624609533 ; 0.0404664409447507 ; 0.277859458057967 ; 0.0206927441088975 ; 0.483254264820596 ; 0.299888506389803 ; 0.00173463243779339 ; 0.00631130050084988 ; 0.539359914390516 ; 0.237111662346193 ; 5.18963869601979e-05 ; 0.026612866070165 ; 0.17721989887629 ; 0.000370102478237793 ; 0.918184802911035 ; 0.0138153962909904 ; 0.584390188899298 ; 0.0577712410351226 ; 0.0537815721049851 
6;ExcessiveClassLength ; 0.103102158245409 ; 1.17336617212742e-05 ; 0.000439400712023785 ; 0.910881453295918 ; 0.00434504033112119 ; 0.749021811937078 ; 0.354615494343361 ; 0.000517242923779851 ; 0.0012127193614587 ; 0.788155524415908 ; 0.0987388399311658 ; 0.0121403412338551 ; 0.000358466588551198 ; 0.876373298816035 ; 0.00688438330662283 ; 0.657222023317578 ; 0.0346701744639205 ; 0.383674910327758 ; 0 ; 0 
7;ExcessiveParameterList ; 0.00298006874985011 ; 0.467968030565458 ; 0 ; 0 ; 0.0151536674848478 ; 0.549102312078192 ; 0.114187734101041 ; 0.067797970420348 ; 0.0387512492179863 ; 0.125145620757368 ; 0 ; 0 ; 0.00812499237668571 ; 0.458033844340402 ; 0 ; 0 ; 0.00459011666459664 ; 0.753102633278938 ; 0.568263286892966 ; 4.24354862641961e-13 
8;ExcessivePublicCount ; 0.0257525150758546 ; 0.0318803952176984 ; 0.00624558949810481 ; 0.672590739197343 ; 0.0129313586595756 ; 0.580179169419555 ; 0.0694223124272051 ; 0.159478976505029 ; 9.83717883276116e-05 ; 0.939014209742639 ; 8.53755301236696e-05 ; 0.942703593941768 ; 0.00328397960625494 ; 0.637489962049416 ; 0 ; 0 ; 0.0177315060963133 ; 0.535064081474025 ; 0 ; 0 
9;TooManyFields ; 0.0318734578378605 ; 0.0167981752991401 ; 0.0765873052899171 ; 0.131775227597071 ; 1 ;  all cs=1 ; 0.210945415744964 ; 0.0106745689772293 ; 6.05768400906865e-05 ; 0.952125388782803 ; 0.052612424468604 ; 0.0705543115095619 ; 0.000109953934702187 ; 0.931344038667149 ; 0.00197751353012994 ; 0.812240304521021 ; 0.0569559511416171 ; 0.261406521713098 ; 0 ; 0 
10;TooManyMethods ; 0.000509034413462389 ; 0.764345262237631 ; 0.00103958402835722 ; 0.863290981502067 ; 0.0162737713656236 ; 0.534580013291977 ; 0.0885240315194252 ; 0.110311356110194 ; 0.000532374378104261 ; 0.858718915224661 ; 0.216387653729133 ; 0.000122399748253409 ; 0.00209116098060826 ; 0.706986881320943 ; 0.00750123447625962 ; 0.643165191554671 ; 0.151756400684728 ; 0.0598797451383726 ; 0 ; 0 
11;TooManyPublicMethods ; 0.0302416030170304 ; 0.019906465827136 ; 0.104425530904898 ; 0.076194930197058 ; 0.012197970533421 ; 0.591192097596523 ; 0.141201536371658 ; 0.0407175026417279 ; 0.00332797308712195 ; 0.656054292438851 ; 0.00231044886844194 ; 0.708331830990185 ; 0.00101253838194112 ; 0.79370601429193 ; 8.93466101320057e-05 ; 0.959750514399826 ; 0.159757898833267 ; 0.0529760855076452 ; 0.627436786410221 ; 3.89652163117488e-15 
12;ExcessiveClassComplexity ; 0.142777774008051 ; 1.84186011857147e-07 ; 0.097479208146006 ; 0.0872740558116288 ; 0.00882896963977841 ; 0.647983006646748 ; 0.357900649273291 ; 0.000479691633361548 ; 0.0120298422946841 ; 0.396095590536435 ; 0.0212001486011871 ; 0.254860236389518 ; 1.74131631197069e-05 ; 0.972650237601479 ; 2.40292111310511e-07 ; 0.997911833277591 ; 0.0792867697564557 ; 0.182541917577268 ; 0.0676334832360575 ; 0.0364233276300555 
13;NumberOfChildren ; 0.0758759853958343 ; 0.000189972570813491 ; 0 ; 0 ; 0 ; 0 ; 0.0304228038428641 ; 0.356609602088984 ; 0.11519949967963 ; 0.00695997464153821 ; 0.000312236147262429 ; 0.890671134562965 ; 0.0115972853530767 ; 0.37488179449558 ; 1 ;  all cs=1 ; 0.00223531514242715 ; 0.826356376677601 ; 0.289564401121253 ; 3.78085947486493e-06 
14;DepthOfInheritance ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00735533584510056 ; 0.507471284854326 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 
15;CouplingBetweenObjects ; 0.148908647035645 ; 9.56881602714748e-08 ; 0 ; 0 ; 0 ; 0 ; 0.0279743362890235 ; 0.377012147755476 ; 0.0328811183343879 ; 0.158400384271915 ; 0.000353406545298328 ; 0.883733352476231 ; 0.0379279267067504 ; 0.106186213805727 ; 0.0076158554213653 ; 0.640630468767473 ; 0.0319773121853185 ; 0.403127515592801 ; 0.0676615311757689 ; 0.0363831646185034 
16;DevelopmentCodeFragment ; 0.154164275363001 ; 5.44167430583116e-08 ; 0.163421213596003 ; 0.0240990111499525 ; 0.0143929367345876 ; 0.559380777127105 ; 0.0798159683544762 ; 0.130364410437972 ; 0.0408420452925895 ; 0.115208395281629 ; 0.0101628422866737 ; 0.431782879391565 ; 0.0503129614472698 ; 0.0619369264589924 ; 0 ; 0 ; 0.193700687550964 ; 0.0313785238082174 ; 0 ; 0 
17;UnusedPrivateField ; 0.0143959544045348 ; 0.109642152465836 ; 0 ; 0 ; 0.0154214767453679 ; 0.545565937223043 ; 0 ; 0 ; 0.121304019418329 ; 0.00553651553887842 ; 0.00989661401137198 ; 0.437910230393294 ; 0.00119697971389454 ; 0.776153113661342 ; 0 ; 0 ; 0.230249966756687 ; 0.0176486848318605 ; 0 ; 0 
18;UnusedLocalVariable ; 0.00126677258248851 ; 0.636213887288833 ; 0.0781684603467376 ; 0.127693187686333 ; 0.0116918482276813 ; 0.599040461178109 ; 0.0532037099403306 ; 0.220082369518646 ; 0.083916111631943 ; 0.0223861426097196 ; 0.0170160722731372 ; 0.308198649598732 ; 0.0152302010233166 ; 0.30875690439151 ; 0.0458947806960609 ; 0.247163545804801 ; 0.00456680112395136 ; 0.753711531197217 ; 0.284041861855426 ; 4.86767138409408e-06 
19;UnusedPrivateMethod ; 0.00694547436003068 ; 0.267375895820296 ; 0 ; 0 ; 0.043719441830403 ; 0.305308348789576 ; 0 ; 0 ; 0.0462759688860385 ; 0.0931336430398411 ; 0.0646329083385283 ; 0.0443626593108343 ; 0.00579578379221641 ; 0.531058515965041 ; 0 ; 0 ; 0.120492921131009 ; 0.0965338116334283 ; 0 ; 0 
20;UnusedFormalParameter ; 0.0219603045598105 ; 0.0477369517224544 ; 0.0960494992562792 ; 0.0897519716982653 ; 0.00761513362284053 ; 0.671645327421767 ; 0.33378415353131 ; 0.0008279117281486 ; 0.0217391042410245 ; 0.252791613668417 ; 0.00137403843437827 ; 0.773020865774082 ; 0.0221795765609637 ; 0.218524211499605 ; 0.00426784222874108 ; 0.726968546269081 ; 0.126747499672792 ; 0.0877345176569993 ; 0.0707491216195544 ; 0.0322265629326731 
21;embed.JS ; 4.78813787665005e-05 ; 0.926752900507543 ; 0.105596098834534 ; 0.0744742661006183 ; 0.0373192448843106 ; 0.34438269266714 ; 0.00232291961437508 ; 0.800334829746309 ; 0.00532209322490117 ; 0.573100287255619 ; 0.0690925100782509 ; 0.0374048772085435 ; 0.00851013994141008 ; 0.447525455459472 ; 0.19450188003481 ; 0.0130134147492294 ; 0.000163637733341906 ; 0.952693282947229 ; 0.0833406547297622 ; 0.0196896890413714 
22;inline.JS ; 3.73967005933329e-05 ; 0.935247516258344 ; 0.00259259393883335 ; 0.785604304601184 ; 0.0187291614324454 ; 0.504994621690335 ; 0.0185040929817332 ; 0.473529112258999 ; 0.00163370019320884 ; 0.755108498747531 ; 0.0624917148507846 ; 0.0481611790118131 ; 0.00246672359552196 ; 0.683048515197422 ; 0.152568868318647 ; 0.0298151517207378 ; 0.0013076423525399 ; 0.866779219447539 ; 0 ; 0 
23;embed.CSS ; 0.0106185098639266 ; 0.169857473944137 ; 0 ; 0 ; 0.00677753932683239 ; 0.689292422446847 ; 0.342818280860389 ; 0.000676188357530755 ; 0.115317503734197 ; 0.00692929060077832 ; 0.0304208128323581 ; 0.171573849542969 ; 0.00975898208084257 ; 0.415858700419224 ; 0.170538371579937 ; 0.0209474425695075 ; 0.0111186349631057 ; 0.623874310831555 ; 0.400383563544581 ; 1.55891495044437e-08 
24;inline.CSS ; 0.0301114895960776 ; 0.0201783500372649 ; 0.023620341404619 ; 0.409109828950314 ; 0.0262416887139145 ; 0.429163483131355 ; 0.0192437273565348 ; 0.464735839620767 ; 0.0109407122192348 ; 0.418477193249732 ; 0.131994028339959 ; 0.00342629303626875 ; 0.00664046899844548 ; 0.502458117967778 ; 0.16074687422797 ; 0.0253990794126994 ; 0.0508368165053675 ; 0.289451907002785 ; 0.509371173290565 ; 2.50917305310338e-11 
25;css.in.JS ; 0.000819793096971198 ; 0.703600451990426 ; 0.0974086684480356 ; 0.0873946492389622 ; 0.00527368388337506 ; 0.724428729293396 ; 0.164855670151976 ; 0.0259955676415873 ; 0.02743473304093 ; 0.198243548398252 ; 0.0148761878265809 ; 0.340961924844797 ; 0.00223448608894218 ; 0.697580668482196 ; 0.0893003166750016 ; 0.102466748535298 ; 0.0267604523585737 ; 0.444991941936246 ; 0.0552177824851624 ; 0.059534677493748 
26;css.in.JS..jquery ; 0.0169063081454123 ; 0.0827778505579656 ; 3.89385750008604e-05 ; 0.973422763795825 ; 0.00524473741568224 ; 0.725157243492199 ; 0.0436837976301356 ; 0.267675731202721 ; 0.00564708327040945 ; 0.561585188364365 ; 0.0585245851096313 ; 0.0561078644520635 ; 0.012229280162377 ; 0.36210067188662 ; 0.164025656468289 ; 0.0238143080690379 ; 0.293981017883442 ; 0.00619912750441741 ; 0.148268056717511 ; 0.00153876695551026 
27;max.lines ; 0.118766251909872 ; 2.31263394865097e-06 ; 0.00110298800368175 ; 0.859223797195166 ; 0.0101509230897765 ; 0.624333092196673 ; 0.346265215440111 ; 0.000625535768658617 ; 2.41984693252042e-05 ; 0.969730964891619 ; 0.073998188678122 ; 0.0310248000264874 ; 0.000257508882091057 ; 0.895102502377619 ; 0.0283518083756421 ; 0.365220292668557 ; 0.108548543237319 ; 0.115915523115582 ; 0.102216086648272 ; 0.0094284305794051 
28;max.lines.per.function ; 0.00313735843618718 ; 0.456437356451688 ; 0.165270404102772 ; 0.0232383146801664 ; 0.0296772054541261 ; 0.400051909502877 ; 0.249598263468145 ; 0.00494002656960054 ; 0.0039587983050903 ; 0.627091951939199 ; 0.176564637951452 ; 0.000606695324247019 ; 0.0125015222478282 ; 0.356778260010355 ; 0.040252066089244 ; 0.27916273338545 ; 0.0725199594244977 ; 0.203192331550041 ; 0.0680863183991482 ; 0.0357803836753005 
29;max.params ; 0.0274423408222837 ; 0.0266811498073693 ; 0.130253633745599 ; 0.0460790821188399 ; 0.0212014483005102 ; 0.477868153730712 ; 0.0673367572048644 ; 0.166124374506344 ; 0.142321485741436 ; 0.00250615061326675 ; 0.000220272043146342 ; 0.908089544063805 ; 0.0333830897281273 ; 0.130047276496801 ; 0.0773987561060003 ; 0.12966331594729 ; 0.000252439191656817 ; 0.941260401299322 ; 0.0757982744828698 ; 0.026440585436525 
30;complexity ; 0.0277222701778595 ; 0.0259081872606489 ; 0.17148439731631 ; 0.0205600351722023 ; 0.0208079035392575 ; 0.482026518789489 ; 0.0355290995243334 ; 0.318511650442146 ; 0.110989633067993 ; 0.00814740553887697 ; 9.48564031181661e-05 ; 0.939611597792655 ; 0.0176522853799432 ; 0.272878924324163 ; 0.0677859175705772 ; 0.157194715461127 ; 0.00814771523642551 ; 0.674882577053498 ; 0.0506678707279269 ; 0.0714233782285644 
31;max.depth ; 0.0221531303655511 ; 0.0467594150982296 ; 0.00513235974183888 ; 0.701735679651431 ; 0.0181801838414799 ; 0.511362935281151 ; 0 ; 0 ; 0.0640857396098931 ; 0.0471202176851329 ; 2.13029645475056e-05 ; 0.971361239538209 ; 0.00878269392165199 ; 0.44031163021227 ; 0.156085643206156 ; 0.0278308685530658 ; 0.0642229359617747 ; 0.232140813338226 ; 0.0728091174158572 ; 0.02972497087528 
32;max.nested.callbacks ; 0.027668536859733 ; 0.0260547516258283 ; 0 ; 0 ; 0.0164231338379278 ; 0.532695271812335 ; 0.0409797737897295 ; 0.28335066763101 ; 0.117557530723739 ; 0.00637160582529019 ; 0.0411525841705799 ; 0.110814178306595 ; 0.000906678214316776 ; 0.804561933483366 ; 0.15857803814726 ; 0.0265035355618713 ; 0.00360692858379526 ; 0.780424130075162 ; 0.0712575890729933 ; 0.0315898848246127 
