CS; r^2; p; issig
server_id ; 0.0807233581030725 ; 0.121377382558692 ; 
client_id ; 0.160315382767122 ; 0.0256151629897716 ; *
client_js_id ; 0.167198284820782 ; 0.0223729395790844 ; *
