CS; r^2; p; issig
server_id ; 0.000118852415828442 ; 0.95358400599074 ; 
client_id ; 0.0319945645611233 ; 0.335659983731784 ; 
client_js_id ; 0.0785968234229536 ; 0.126610499564578 ; 
