1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;phppgadmin;phppgadmin sig _;mediawiki;mediawiki sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
12;ExcessiveClassComplexity ; 0.13952044718261 ;  ; 0.260890928731407 ;  ; 0.137882867785773 ;  ; 0.199112469021159 ;  ; 0.256375766481874 ; * ; 0.209431322263941 ;  ; 0.239021658869273 ;  ; 0.201648640814629 ; * ; 0.115087942004007 ; * ; 0.247108593118839 ;  ; 0.346452243907873 ;  ; 0.122967570359196 ;  
13;NumberOfChildren ; 0.122308861927574 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.113355554415637 ;  ; 0 ; unique <=2 ; 0.215747902407234 ;  ; 0.168003021542893 ;  ; 0.167905683520541 ;  ; 0.143082303204502 ;  ; 1 ;  ; 0.183203013323165 ;  ; 0.197240496137263 ;  
14;DepthOfInheritance ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0.293507234852801 ;  ; 0 ;  ; 0.0927045738564594 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ; unique <=2 ; 0 ;  
15;CouplingBetweenObjects ; 0.172036991532231 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.125955540741638 ;  ; 0 ; unique <=2 ; 0.127753135436681 ; * ; 0.118375547685213 ; * ; 0.165664943093945 ;  ; 0.0834335079488102 ; * ; 0.217811287892933 ;  ; 0.207771491018362 ;  ; 0.140581754543234 ;  
16;DevelopmentCodeFragment ; 0.0546054814785558 ;  ; 0.237916113389108 ;  ; 0.311761784660224 ;  ; 0.329535127733614 ;  ; 0 ;  ; 0.261812397715656 ;  ; 0.27357687201787 ;  ; 0.188192714552912 ;  ; 0.0631466700067553 ;  ; 0 ; unique <=2 ; 0.240809361294656 ;  ; 0 ;  
17;UnusedPrivateField ; 0.110183332084321 ;  ; 0 ;  ; 0.183671782218231 ; * ; 0 ;  ; 0 ;  ; 0.169528131688504 ;  ; 0.0982808368592496 ;  ; 0.141491639032163 ;  ; 0.126671255337724 ;  ; 0 ; unique <=2 ; 0.14184300482553 ;  ; 0 ;  
18;UnusedLocalVariable ; 0.142984485462171 ;  ; 0.321705560895902 ;  ; 0.183671782218231 ;  ; 0.310754568601542 ;  ; 0.368599157895516 ;  ; 0.200975390988479 ;  ; 0.307340304602856 ;  ; 0.308436652841829 ; * ; 0.10998844780597 ;  ; 0.247108593118839 ;  ; 0.281179068941478 ;  ; 0.137231921938187 ;  
19;UnusedPrivateMethod ; 0.118813303704932 ;  ; 0 ;  ; 0.183671782218231 ; * ; 0 ; unique <=2 ; 0 ;  ; 0.11657518722774 ;  ; 0.125438847126746 ;  ; 0.166507800017846 ;  ; 0.120929531299557 ;  ; 0 ; unique <=2 ; 0.137418314609695 ;  ; 0 ; unique <=2 
20;UnusedFormalParameter ; 0.124087445319614 ;  ; 0.209567452684893 ;  ; 0.226369219540824 ; * ; 0.370982155721119 ;  ; 0.293507234852801 ; * ; 0.165741757466438 ;  ; 0.344768341860857 ;  ; 0.318411085639951 ; * ; 0.121390565906577 ;  ; 0.195621072320869 ;  ; 0.240809361294656 ; * ; 0.143351578791263 ;  
21;embed.JS ; 0.20977876212814 ;  ; 0.227198531774215 ;  ; 0.183671782218231 ;  ; 0.250964131955796 ;  ; 0.165730736242802 ;  ; 0.197918439039553 ;  ; 0.161459466233258 ;  ; 0.313087208454786 ;  ; 0.0830963888335331 ;  ; 0.273906191500801 ;  ; 0.239817230780562 ;  ; 0.182678953516416 ;  
22;inline.JS ; 0.162752760374404 ;  ; 0.270644088671176 ;  ; 0.183671782218231 ; * ; 0.269990612470132 ;  ; 0.368599157895516 ;  ; 0.215106616938713 ;  ; 0.267863715087465 ;  ; 0.200140600113878 ;  ; 0.11798114083814 ;  ; 0.285864813617782 ;  ; 0.239817230780562 ;  ; 0 ;  
23;embed.CSS ; 0.16948633641546 ;  ; 0.360430744389081 ;  ; 0.226369219540824 ;  ; 0.248577059115498 ; * ; 0 ; unique <=2 ; 0.194061769604345 ;  ; 0.193421792385366 ;  ; 0.216998214213101 ;  ; 0.117437825662604 ;  ; 0.285864813617782 ;  ; 0.239817230780562 ;  ; 0.149990946098288 ;  
24;inline.CSS ; 0.167143311889915 ;  ; 0.416190827917735 ;  ; 0.183671782218231 ; * ; 0.271477941223161 ; * ; 0.245220981443153 ;  ; 0.208358105635234 ; * ; 0.146210059579482 ;  ; 0.147024408580709 ;  ; 0.0934568153037083 ;  ; 0.271082992293181 ;  ; 0.279518866566979 ;  ; 0.211240368831276 ;  
25;css.in.JS ; 0.107584568164307 ;  ; 0.368169002716655 ;  ; 0.225346226717296 ;  ; 0.182197748181709 ; * ; 0.29191057127756 ;  ; 0.207650615219696 ;  ; 0.254080332659788 ;  ; 0.171908918472219 ;  ; 0.115420382842221 ;  ; 0.321079756926258 ;  ; 0.250136390664059 ;  ; 0.19215877188814 ;  
26;css.in.JS..jquery ; 0.102235502008021 ;  ; 0.333050947244392 ; * ; 0.137882867785773 ;  ; 0.121644170594536 ;  ; 0 ; unique <=2 ; 0.171865330950152 ;  ; 0.231874102343715 ;  ; 0.216275018909268 ;  ; 0.0948736622718977 ;  ; 0.285864813617782 ;  ; 0.346452243907873 ;  ; 0.122064047418523 ;  
27;max.lines ; 0.112454112347604 ;  ; 0.353154535860399 ;  ; 0.183671782218231 ; * ; 0.180085961934491 ;  ; 0.270887434230263 ;  ; 0.132982275300101 ;  ; 0.165068233975051 ;  ; 0.128027845730625 ;  ; 0.119164729767485 ;  ; 0.397165878703331 ;  ; 0.104312641677025 ;  ; 0.304186365848171 ;  
28;max.lines.per.function ; 0.146917410988652 ;  ; 0.106341169752386 ;  ; 0.311761784660226 ;  ; 0.151028439057348 ;  ; 0.245220981443153 ;  ; 0.117856916102068 ;  ; 0.257497036839832 ;  ; 0.187187463410946 ;  ; 0.164530660472554 ;  ; 0.33389695677127 ;  ; 0.346452243907873 ;  ; 0.24449551214102 ;  
29;max.params ; 0.129495799885408 ;  ; 0.101962048545621 ;  ; 0.183671782218231 ; * ; 0.120081228289098 ;  ; 0.270887434230263 ;  ; 0.205797511031814 ;  ; 0.139966360206961 ;  ; 0.279261281359162 ;  ; 0.112041908702658 ;  ; 0.403827421333231 ;  ; 0.346452243907874 ;  ; 0.190138435977309 ;  
30;complexity ; 0.108675964032372 ;  ; 0.101962048545621 ;  ; 0.183671782218231 ; * ; 0.213962165593516 ;  ; 0.270887434230263 ;  ; 0.192193480317694 ;  ; 0.131671341158217 ;  ; 0.124707168991694 ;  ; 0.105116670485683 ;  ; 0.382532071883081 ;  ; 0.250136390664059 ;  ; 0.290821491449764 ;  
31;max.depth ; 0.101271779008933 ;  ; 0.256372388120131 ;  ; 0.183671782218231 ; * ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.1637516179221 ;  ; 0.146210059579482 ;  ; 0.249416865327799 ;  ; 0.113912209821987 ;  ; 0.257215219744878 ; * ; 0.218608627410764 ; * ; 0.290821491449764 ;  
32;max.nested.callbacks ; 0.0917368127864791 ;  ; 0 ; unique <=2 ; 0.311761784660224 ;  ; 0.113355554415637 ;  ; 0 ;  ; 0.130629119311171 ;  ; 0.123137634894465 ;  ; 0.226525579322001 ;  ; 0.0893867523522771 ;  ; 0.467498620725211 ; * ; 0.278891974587651 ;  ; 0.299099138484839 ;  
33;;;;;;;;;;;;;;;;;;;;;;;;;
34;;;;;;;;;;;;;;;;;;;;;;;;;
35;CS; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2; te2; issig2
36;CyclomaticComplexity ; 0.148925683249482 ; ; 0.167440507081907 ; ; 0.293225396145099 ; ; 0.0470209386962703 ; ; 0.238941246727334 ; ; 0.225574828733222 ; ; 0.174206030953792 ; ; 0.125181744955231 ; ; 0.0744548429381219 ; ; 0.320099201483112 ; ; 0.15878397349031 ; ; 0.119174207498403 ; 
37;NPathComplexity ; 0.0838087700332538 ; ; 0.191038411695168 ; ; 0.301349284156335 ; ; 0.110053861331383 ; ; 0.250437765525626 ; ; 0.231134929972272 ; ; 0.133826088111 ; ; 0.131457908812686 ; ; 0.262007473622627 ; ; 0.320099201483112 ; ; 0.112233786748769 ; ; 0.185749803997872 ; 
38;ExcessiveMethodLength ; 0.0909873804916179 ; ; 0.197929150391441 ; ; 0.199762672991706 ; ; 0.100227727741208 ; ; 0.271262839288192 ; ; 0.236521568626936 ; ; 0.115983109967119 ; ; 0.266830471581987 ; ; 0.141861398520826 ; ; 0.320099201483112 ; ; 0.246503481021163 ; ; 0.118563828114497 ; 
39;ExcessiveClassLength ; 0.100568095598085 ; ; 0.248746901027836 ; ; 1.60171325190746e-15 ; ; 0.16433814884838 ; ; 0.343639911818497 ; ; 0.2051415340755 ; ; 0.193178492466184 ; ; 0.155798018062294 ; ; 0.20111305945194 ; ; 0.238271743880529 ; ; 0.358907054193493 ; ; 0 ; 
40;ExcessiveParameterList ; 0.0696595657792317 ; ; 0 ; ; 0.124301838577031 ; ; 0.330166282730119 ; ; 0.270823319946451 ; ; 0.135296228467076 ; ; 0.323176190825855 ; ; 0 ; ; 0.172352214781042 ; ; 0 ; ; 0.262345264228342 ; ; 0.128461589280267 ; 
41;ExcessivePublicCount ; 0.101244910998962 ; ; 0.205891399863359 ; ; 0.267925396955308 ; ; 0.212220406648002 ; ; 0.254933531084723 ; ; 0.191986233826861 ; ; 0.214051557897195 ; ; 0.3020560719649 ; ; 0.185945335144505 ; ; 0 ; ; 0.273514445059569 ; ; 0 ; 
42;TooManyFields ; 0.0883237662559172 ; ; 0.231102028778855 ; ; 0 ; ; 0.161114859645906 ; ; 0 ; ; 0.230415248201276 ; ; 0.217913196719545 ; ; 0.227389248848655 ; ; 0.197557018170513 ; ; 0.247256096162582 ; ; 0.413886515900131 ; ; 0 ; 
43;TooManyMethods ; 0.145030081515844 ; ; 0.0943953282696102 ; ; 0.267925396955308 ; ; 0.216197566808885 ; ; 0.418791444392963 ; ; 0.206742068796275 ; ; 0.231566474268255 ; ; 0.333296080468135 ; ; 0.248267299178496 ; ; 0.247256096162582 ; ; 0.327607616769643 ; ; 0 ; 
44;TooManyPublicMethods ; 0.125099869311636 ; ; 0.0791873776226952 ; ; 0.199762672991706 ; ; 0.126634627351885 ; ; 0.328432462871546 ; ; 0.207752832080589 ; ; 0.175445357306588 ; ; 0.231133348110656 ; ; 0.101659898519062 ; ; 0.25181552601799 ; ; 0.401460736010125 ; ; 0.14352033891516 ; 
45;ExcessiveClassComplexity ; 0.145210417421396 ; ; 0.189314078063329 ; ; 1.60171325190746e-15 ; ; 0.171228494823046 ; ; 0.48482356405427 ; ; 0.194519341874226 ; ; 0.131523921915916 ; ; 0.227904648530581 ; ; 0.216406437076694 ; ; 0.266479024423646 ; ; 0.293523938566067 ; ; 0.085028505820411 ; 
46;NumberOfChildren ; 0.10285097514353 ; ; 0 ; ; 0 ; ; 0.18231572610118 ; ; 0 ; ; 0.135012997947723 ; ; 0.202415009413676 ; ; 0.281219687870932 ; ; 0.198803664150175 ; ; 0 ; ; 0.314830711446247 ; ; 0.203623837684022 ; 
47;DepthOfInheritance ; 0 ; ; 0 ; ; 0 ; ; 0 ; ; 0.389540338452576 ; ; 0 ; ; 0.160424779382098 ; ; 0 ; ; 0 ; ; 0 ; ; 0 ; ; 0 ; 
48;CouplingBetweenObjects ; 0.149450906400644 ; ; 0 ; ; 0 ; ; 0.24987621802796 ; ; 0 ; ; 0.105931558180878 ; ; 0.187156055157423 ; ; 0.13881332353687 ; ; 0.128655114775107 ; ; 0.25181552601799 ; ; 0.163540659030303 ; ; 0.0783292425378219 ; 
49;DevelopmentCodeFragment ; 0.0945826797838584 ; ; 0.129893966097524 ; ; 0.283198874188215 ; ; 0.132115967751387 ; ; 0 ; ; 0.274181429512584 ; ; 0.328744925212888 ; ; 0.202994058671381 ; ; 0.137614457455493 ; ; 0 ; ; 0.265146557365654 ; ; 0 ; 
50;UnusedPrivateField ; 0.131245857071146 ; ; 0 ; ; 0.293225396145099 ; ; 0 ; ; 0 ; ; 0.105377480046609 ; ; 0.169613198639052 ; ; 0.185804837646119 ; ; 0.183639516868852 ; ; 0 ; ; 0.124921691417026 ; ; 0 ; 
51;UnusedLocalVariable ; 0.140030696440239 ; ; 0.053176935816859 ; ; 0.338921949154132 ; ; 0.0938158167445334 ; ; 0.39982718465269 ; ; 0.21285784215289 ; ; 0.267543013341337 ; ; 0.116900781830219 ; ; 0.178021854499498 ; ; 0.266479024423646 ; ; 0.321590634829965 ; ; 0.112555029508211 ; 
52;UnusedPrivateMethod ; 0.123414380844272 ; ; 0 ; ; 0.305395615209533 ; ; 0 ; ; 0 ; ; 0.0824881528398992 ; ; 0.260863436187148 ; ; 0.0992384225650197 ; ; 0.137172120870168 ; ; 0 ; ; 0.198856474700202 ; ; 0 ; 
53;UnusedFormalParameter ; 0.127305934065207 ; ; 0.0586087804846642 ; ; 0.338921949154132 ; ; 0.345395618944482 ; ; 0.274746152755335 ; ; 0.251105628966368 ; ; 0.260721145305275 ; ; 0.183698409775863 ; ; 0.315526473087281 ; ; 0.0627515185290733 ; ; 0.438293781544343 ; *; 0.140493389113146 ; 
54;embed.JS ; 0.142888080410095 ; ; 0.0634899343281204 ; ; 0.369128649467421 ; ; 0.177379443932977 ; ; 0.153922028057818 ; ; 0.178975045270435 ; ; 0.212718300935687 ; ; 0.318755960469435 ; ; 0.225521273819047 ; ; 0.182594365315404 ; ; 0.328914825706447 ; ; 0.264162478552221 ; *
55;inline.JS ; 0.219945664949166 ; ; 0.137190981549306 ; ; 0.317977926320359 ; ; 0.135738476192136 ; ; 0.314537200578335 ; ; 0.173143647689242 ; ; 0.230902230003173 ; ; 0.221696570596688 ; ; 0.235549264471978 ; ; 0.245577680103816 ; ; 0.166226484434913 ; ; 0 ; 
56;embed.CSS ; 0.128917977233718 ; ; 0.13530952359714 ; ; 0.353317962074708 ; ; 0.156057774050933 ; ; 0 ; ; 0.120157143730734 ; ; 0.242807285911318 ; ; 0.20877266907991 ; ; 0.1929780203641 ; ; 0.0513117689002057 ; ; 0.328914825706447 ; ; 0.124585216196315 ; 
57;inline.CSS ; 0.13876220951696 ; ; 0.106440626377248 ; ; 0.305395615209533 ; ; 0.227848722134353 ; ; 0.301771736474568 ; ; 0.206012390717427 ; ; 0.189376492565758 ; ; 0.175855044785133 ; ; 0.202233645698849 ; ; 0.238472997578141 ; ; 0.22046912898048 ; ; 0.0714720697392244 ; 
58;css.in.JS ; 0.127999058407694 ; ; 0.320683404710785 ; ; 0.0943006090800747 ; ; 0.110571074476565 ; ; 0.31296109401176 ; ; 0.151180640400125 ; ; 0.317555308237866 ; ; 0.173492195291563 ; ; 0.149843623229134 ; ; 0.189555816531255 ; ; 0.299783593336765 ; ; 0.254501659475743 ; 
59;css.in.JS..jquery ; 0.11370684078244 ; ; 0.182362752365755 ; ; 1.60171325190746e-15 ; ; 0.173275132941929 ; ; 0 ; ; 0.14803253527417 ; ; 0.367714947629499 ; ; 0.136255843049769 ; ; 0.10798704040733 ; ; 0.0513117689002057 ; ; 0.258445013012105 ; ; 0.150107606045776 ; 
60;max.lines ; 0.0951811794299656 ; ; 0.138293193775312 ; ; 0.20266847398692 ; ; 0.125409037146065 ; ; 0.396168530364961 ; ; 0.159360968759039 ; ; 0.302722241532893 ; ; 0.166327026594447 ; ; 0.129479081337205 ; ; 0.0515976379429553 ; ; 0.282926118422962 ; ; 0.124946388165845 ; 
61;max.lines.per.function ; 0.158271907686847 ; ; 0.197566859640391 ; ; 0.253529384034731 ; ; 0.215494441371924 ; ; 0.465825400585759 ; ; 0.139983870443057 ; ; 0.148066060451155 ; ; 0.263002800861521 ; ; 0.160655112471326 ; ; 0.226999812883158 ; ; 0.121188986074875 ; ; 0.147406953783466 ; 
62;max.params ; 0.163035106327618 ; ; 0.128428838734746 ; ; 0.209212892429891 ; ; 0.11206188229513 ; ; 0.43086452084388 ; ; 0.190596837338433 ; ; 0.188154852263022 ; ; 0.306018423152665 ; ; 0.123152172688312 ; ; 0.286379218411919 ; ; 0.247939334665335 ; ; 0.197977589856058 ; 
63;complexity ; 0.105644586307211 ; ; 0.128428838734746 ; ; 0.293225396145099 ; ; 0.255492245203529 ; ; 0.332452324198519 ; ; 0.197466072764663 ; ; 0.217147999924057 ; ; 0.145286196156023 ; ; 0.171403553804559 ; ; 0.244907473593133 ; ; 0.151160264924718 ; ; 0.170967113638871 ; 
64;max.depth ; 0.0661339026752017 ; ; 0.255930226984007 ; ; 0.199762672991706 ; ; 0 ; ; 0 ; ; 0.152256025276055 ; ; 0.223691827487325 ; ; 0.198911842325899 ; ; 0.0661011255416098 ; ; 0.0699859156044072 ; ; 0 ; ; 0.170967113638871 ; 
65;max.nested.callbacks ; 0.0911738699508864 ; ; 0 ; ; 0.364891828585083 ; ; 0.18231572610118 ; ; 0 ; ; 0.133015481601831 ; ; 0.132867101006264 ; ; 0.204397898263676 ; ; 0.102065394371069 ; ; 0.103459484844374 ; ; 0.216081908906851 ; ; 0.233253134795399 ; 
