1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CyclomaticComplexity ;0.383905892229908; ;0.0025063386481244; *;0.737803687006218; ;0.0026202082276922; *;0.660932169266758; ;0.408332944716948; ;0.0720378843874641; ;0.608056354709949; ;0.417571717429238; ;0.637007454098006; 
3;NPathComplexity ;0.627315164957097; ;0.00226047071678276; *;0.408972526499257; ;0.00509957707926898; *;0.78927634452146; ;0.927579191353194; ;0.00305769205449078; *;0.648854070830116; ;0.109067141938285; ;0.957605076752701; 
4;ExcessiveMethodLength ;0.0667352875525906; ;0.00226201024029253; *;0.327255019784426; ;0.00621144161263218; *;0.73845294692894; ;0.00579632298041942; *;0.01456127406119; *;0.603907829608477; ;0.813527196669698; ;0.751144531122726; 
5;ExcessiveClassLength ;0.00137071816348735; *;0.00944902746972528; *;0.43040131260189; ;0.00125299090478356; *;0.345231924757803; ;0.0204335049661202; *;0.927635889390174; ;0.619038561594532; ;0.149763300702544; ;1; unique <=3
6;ExcessiveParameterList ;0.673300054557781; ;1; unique <=3;1; unique <=3;0.143506812589191; ;0.176251146504134; ;1; 0;0.00228964469490797; *;1; unique <=3;0.301563457006722; ;0.238380562472424; 
7;ExcessivePublicCount ;0.165997861717185; ;0.0540188852638617; ;0.925829034098583; ;0.108115369029177; ;0.466403622833711; ;0.512673043227201; ;0.00625798218786503; *;1; unique <=3;0.178574435257898; ;1; 0
8;TooManyFields ;0.8760179365788; ;0.398028735336955; ;1;  all cs=1;0.00876470474497997; *;0.436930822629113; ;0.14723938702179; ;0.0372698881234912; *;1; unique <=3;0.122384324629907; ;1; unique <=3
9;TooManyMethods ;0.28510551528555; ;0.160459145796515; ;0.99297222349146; ;0.0750176201641343; ;0.350017864853968; ;0.00136074354112693; *;0.0476183002233405; *;0.62014928729703; ;0.907901289955908; ;1; unique <=3
10;TooManyPublicMethods ;0.000840726160823842; *;0.00685678706803578; *;0.417615592695723; ;0.0248939921279688; *;0.566022122201013; ;0.421066775304668; ;0.241900310985728; ;0.620928524316533; ;0.71787305627196; ;0.0585105624410277; 
11;ExcessiveClassComplexity ;0.00101333692246066; *;0.000217291295388727; *;0.316469156425653; ;0.00122441083216793; *;0.692386781393639; ;0.0598013292250953; ;0.0617749634307713; ;0.608573204570866; ;0.324397938058369; ;0.975983548458113; 
12;NumberOfChildren ;0.000248962993556161; *;1; unique <=3;1; unique <=3;1; unique <=3;0.0216943532905027; *;0.470709176971376; ;0.810051308083918; ;1;  all cs=1;0.222664031152852; ;0.0803418717588124; 
13;DepthOfInheritance ;1; 0;1; 0;1; 0;1; 0;1; unique <=3;1; 0;1; 0;1; 0;1; unique <=3;1; 0
14;CouplingBetweenObjects ;0.00227538703723457; *;1; unique <=3;1; unique <=3;0.287359662074695; ;0.123185143409476; ;0.33536462095584; ;0.5240501972416; ;1; unique <=3;0.400540484540024; ;0.540594309795696; 
