1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig
3;CyclomaticComplexity ; 0.18391165601661 ;  ; 0.453778576982306 ;  ; 0.343103544698757 ;  ; 0.264127481533631 ;  ; 0.196675464487368 ;  ; 0.169972788903835 ; * ; 0.274247755851334 ;  ; 0.372439811509187 ;  ; 0.233237196186251 ;  ; 0.263444394090193 ;  
4;NPathComplexity ; 0.123437273698466 ;  ; 0.453778576982306 ;  ; 0.19442517072183 ;  ; 0.264127481533631 ;  ; 0.18854015362944 ;  ; 0.20939610617583 ; * ; 0.308133496313233 ; * ; 0.372439811509187 ;  ; 0.329038214475262 ;  ; 0.257056584136 ;  
5;ExcessiveMethodLength ; 0.156525537724779 ; * ; 0.465844500051781 ;  ; 0.343103544698757 ; * ; 0.264127481533631 ;  ; 0.224486172326332 ;  ; 0.176942229251985 ;  ; 0.353069792202218 ;  ; 0.372439811509187 ;  ; 0.291373266991756 ;  ; 0.203396276471463 ;  
6;ExcessiveClassLength ; 0.177734063546574 ;  ; 0.407558301272709 ;  ; 0.4057165330981 ;  ; 0.288000440795108 ;  ; 0.239452721633628 ;  ; 0.180442590107728 ;  ; 0.14262450686044 ;  ; 0.199784152091939 ;  ; 0.233237196186251 ;  ; 0 ; unique <=2 
7;ExcessiveParameterList ; 0.10478549449785 ;  ; 0 ; unique <=2 ; 0.488310278684374 ;  ; 0.338458060245884 ;  ; 0.285606901326262 ;  ; 0 ;  ; 0.238157284301136 ;  ; 0 ; unique <=2 ; 0.207069220825694 ;  ; 0.16226727941673 ;  
8;ExcessivePublicCount ; 0.172555761522977 ;  ; 0.453778576982306 ;  ; 0.343103544698757 ;  ; 0.339928846844871 ;  ; 0.188295943202559 ;  ; 0.177004422658696 ;  ; 0.264081904758921 ;  ; 0 ; unique <=2 ; 0.430153532440987 ;  ; 0 ;  
9;TooManyFields ; 0.133687004256696 ;  ; 0.44028311292419 ;  ; 1 ;  ; 0.484860145335423 ;  ; 0.174198436977008 ;  ; 0.247422558630448 ;  ; 0.248854097310158 ;  ; 0.164134370659662 ;  ; 0.339545308180212 ;  ; 0 ; unique <=2 
10;TooManyMethods ; 0.246323727299938 ;  ; 0.451804428955267 ;  ; 0.343103544698757 ;  ; 0.31973924622832 ;  ; 0.202533432322319 ;  ; 0.110199265941461 ;  ; 0.129153954650999 ;  ; 0.164134370659662 ;  ; 0.385212502800239 ; * ; 0 ; unique <=2 
11;TooManyPublicMethods ; 0.219232685560514 ; * ; 0.453778576982306 ;  ; 0.343103544698757 ; * ; 0.231205737518161 ;  ; 0.195978801076483 ;  ; 0.193609137855287 ;  ; 0.1557610920822 ;  ; 0.269576621864739 ;  ; 0.371367845789029 ;  ; 0.285679266032642 ;  
12;ExcessiveClassComplexity ; 0.186951303573351 ;  ; 0.453778576982306 ;  ; 0.406651529697908 ;  ; 0.288000440795108 ;  ; 0.200797742812168 ;  ; 0.0985776322498058 ; * ; 0.201732775314683 ; * ; 0.21586578670275 ;  ; 0.385212502800239 ;  ; 0.22204431018588 ;  
13;NumberOfChildren ; 0.251026552748828 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.270597715982814 ;  ; 0.163169032669643 ;  ; 0.216907921291201 ;  ; 0.211242010742242 ;  ; 1 ;  ; 0.288392779958604 ;  ; 0.277263492991591 ;  
14;DepthOfInheritance ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0.0151915968797087 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ; unique <=2 ; 0 ;  
