CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.233237196186251 ; 0.976666666666667 ;  ; 0.372479032979489 ; 0.673333333333333 ; 
NPathComplexity ; 0.329038214475262 ; 0.833333333333333 ;  ; 0.411364352006412 ; 0.573333333333333 ; 
ExcessiveMethodLength ; 0.291373266991756 ; 0.82 ;  ; 0.300368181197194 ; 0.82 ; 
ExcessiveClassLength ; 0.233237196186251 ; 0.973333333333333 ;  ; 0.463833221928688 ; 0.46 ; 
ExcessiveParameterList ; 0.207069220825694 ; 0.98 ;  ; 0.394454053427175 ; 0.513333333333333 ; 
ExcessivePublicCount ; 0.430153532440987 ; 0.653333333333333 ;  ; 0.478355891472069 ; 0.353333333333333 ; 
TooManyFields ; 0.339545308180212 ; 0.876666666666667 ;  ; 0.450115441186617 ; 0.326666666666667 ; 
TooManyMethods ; 0.385212502800239 ; 0 ; * ; 0.21748140788051 ; 0.93 ; 
TooManyPublicMethods ; 0.371367845789029 ; 0.76 ;  ; 0.364316163050604 ; 0.776666666666667 ; 
ExcessiveClassComplexity ; 0.385212502800239 ; 0.61 ;  ; 0.388612909167005 ; 0.666666666666667 ; 
NumberOfChildren ; 0.288392779958604 ; 0.386666666666667 ;  ; 0.219076863128438 ; 0.916666666666667 ; 
DepthOfInheritance ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.310833134002979 ; 0.9 ;  ; 0.300607110509121 ; 0.77 ; 
DevelopmentCodeFragment ; 0.33726866518763 ; 0.876666666666667 ;  ; 0.369906704956154 ; 0.65 ; 
UnusedPrivateField ; 0.339545308180212 ; 0.783333333333333 ;  ; 0.376639164224538 ; 0.373333333333333 ; 
UnusedLocalVariable ; 0.291373266991756 ; 0.89 ;  ; 0.379511480505167 ; 0.676666666666667 ; 
UnusedPrivateMethod ; 0.33726866518763 ; 0.88 ;  ; 0.355083420706515 ; 0.64 ; 
UnusedFormalParameter ; 0.371367845789029 ; 0 ; * ; 0.234516258179767 ; 0.743333333333333 ; 
embed.JS ; 0.402928733889291 ; 0.526666666666667 ;  ; 0.259930164113511 ; 0.686666666666667 ; 
inline.JS ; 0.402928733889291 ; 0.526666666666667 ;  ; 0.259930164113511 ; 0.686666666666667 ; 
embed.CSS ; 0.402928733889291 ; 0.68 ;  ; 0.342461655763088 ; 0.593333333333333 ; 
inline.CSS ; 0.430153532440987 ; 0.64 ;  ; 0.483044053535083 ; 0.456666666666667 ; 
css.in.JS ; 0.371367845789029 ; 0.7 ;  ; 0.0430814140565607 ; 0.996666666666667 ; 
css.in.JS..jquery ; 0.38346886687807 ; 0.773333333333333 ;  ; 0.19444015693548 ; 0.966666666666667 ; 
max.lines ; 0.402928733889291 ; 0.736666666666667 ;  ; 0.206731132467106 ; 0.9 ; 
max.lines.per.function ; 0.519637734000318 ; 0.4 ;  ; 0.297218468669197 ; 0.82 ; 
max.params ; 0.371367845789029 ; 0.86 ;  ; 0.392453777236102 ; 0.48 ; 
complexity ; 0.519637734000318 ; 0.4 ;  ; 0.47015003865837 ; 0.416666666666667 ; 
max.depth ; 0.519637734000318 ; 0.383333333333333 ;  ; 0.355291055759272 ; 0.81 ; 
max.nested.callbacks ; 0.402928733889291 ; 0.756666666666667 ;  ; 0.326276613806439 ; 0.62 ; 
