1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig
3;CyclomaticComplexity ; 0.160226055190083 ; * ; 0.517742892552398 ;  ; 0.624066674056502 ; * ; 0.325882327368811 ;  ; 0.267867044982036 ;  ; 0.219353610180792 ; * ; 0.114774002951355 ;  ; 0.167024468365269 ;  ; 0.505403047560222 ;  ; 0.246156995970975 ;  
4;NPathComplexity ; 0.128490795471298 ;  ; 0.517742892552398 ;  ; 0.411270984348546 ;  ; 0.325882327368811 ;  ; 0.211310677850338 ;  ; 0.236329271598615 ; * ; 0.10804315789708 ;  ; 0.167024468365269 ;  ; 0.28066927184092 ;  ; 0.274830590816792 ;  
5;ExcessiveMethodLength ; 0.125532305473163 ; * ; 0.637952540655343 ;  ; 0.45020536391651 ;  ; 0.325882327368811 ;  ; 0.220896360431749 ;  ; 0.261819310114688 ;  ; 0.168834174695169 ;  ; 0.167024468365269 ;  ; 0.28066927184092 ;  ; 0.390559801371657 ; * 
6;ExcessiveClassLength ; 0.136297586637837 ;  ; 0.541356742151745 ;  ; 0.498549650016034 ;  ; 0.326208659286139 ;  ; 0.202430011115021 ;  ; 0.248316819593804 ;  ; 0.102954056959543 ;  ; 0.188878316414517 ;  ; 0.465550209243137 ;  ; 0 ; unique <=2 
7;ExcessiveParameterList ; 0.107312887068787 ; * ; 0 ; unique <=2 ; 0.338604782656837 ;  ; 0.373877800448379 ;  ; 0.378617536338319 ; * ; 0 ;  ; 0.204292682452424 ;  ; 0 ; unique <=2 ; 0.345921393288099 ; * ; 0.202816047110051 ;  
8;ExcessivePublicCount ; 0.136297586637837 ;  ; 0.502705267485347 ;  ; 0.537659813389889 ;  ; 0.426923544680733 ;  ; 0.204460370940554 ;  ; 0.222819360488939 ;  ; 0.139420284828614 ;  ; 0 ; unique <=2 ; 0.465550209243137 ;  ; 0 ;  
9;TooManyFields ; 0.0963765112022347 ;  ; 0.602090850060155 ; * ; 1 ;  ; 0.571398011838947 ;  ; 0.205105257052415 ;  ; 0.202445775611028 ;  ; 0.287402213774472 ;  ; 0.165202434735256 ;  ; 0.465550209243137 ;  ; 0 ; unique <=2 
10;TooManyMethods ; 0.211050705181709 ; * ; 0.53955845130112 ;  ; 0.537659813389889 ;  ; 0.417256147884519 ;  ; 0.173566888851774 ;  ; 0.24615389711871 ;  ; 0.166549734732871 ;  ; 0.165202434735256 ;  ; 0.470263751343633 ; * ; 0 ; unique <=2 
11;TooManyPublicMethods ; 0.117877414752147 ;  ; 0.453995288079554 ;  ; 0.45020536391651 ;  ; 0.382400684533005 ;  ; 0.198892452758611 ;  ; 0.273686288890219 ;  ; 0.139703795707784 ;  ; 0.165202434735256 ;  ; 0.505403047560222 ;  ; 0.291968553691344 ; * 
12;ExcessiveClassComplexity ; 0.146409512139686 ; * ; 0.632153367043905 ;  ; 0.526352151959353 ;  ; 0.459428979157988 ;  ; 0.223010481844252 ;  ; 0.1494826908749 ; * ; 0.0994107639040477 ;  ; 0.145005985477021 ;  ; 0.381670142694321 ;  ; 0.268962627206565 ;  
