1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CyclomaticComplexity ;0.346131840202012; ;0.156494254508336; ;0.492099492267644; ;4.82348964479901e-05; *;0.883995430600953; ;0.521416889483342; ;0.902346761930577; ;0.83595135653406; ;0.417445937304873; ;0.341889994158831; 
3;NPathComplexity ;0.453921909551708; ;0.0987973631510775; ;0.403834578261508; ;0.000201748488802585; *;0.724334607409396; ;0.126783944313098; ;0.404619484562554; ;0.760463819186477; ;0.778784795083979; ;0.082206793693233; 
4;ExcessiveMethodLength ;0.146768915603555; ;0.533112709728029; ;0.359890882056271; ;0.000168478502887431; *;0.83733524282195; ;0.000583869813112323; *;0.420314637322999; ;0.854912328216977; ;0.109769705934542; ;0.0221524670802615; *
5;ExcessiveClassLength ;0.00319281346388143; *;0.555608134637938; ;0.541305150337816; ;3.01408734933544e-05; *;0.692671935634529; ;0.0803068119071119; ;0.836471366834477; ;0.635129829470944; ;0.287226891941009; ;0.629822014176102; 
6;ExcessiveParameterList ;0.866651286370197; ;0.0382262335434762; *;0.332543396077617; ;0.0622554071385438; ;0.245850984006241; ;1; 0;0.651767869663133; ;0.173028248064359; ;0.0682607747418474; ;0.000374924024650754; *
7;ExcessivePublicCount ;0.120230523387823; ;0.987524156390757; ;0.558237009128916; ;0.188124473264282; ;0.890711805123191; ;0.738588682332786; ;0.936191500657299; ;0.384351925313413; ;0.546107120892088; ;1; 0
8;TooManyFields ;0.26000325504132; ;0.0524107939506355; ;1;  all cs=1;0.00733577111531588; *;0.883505132220171; ;0.161701891049516; ;0.496616337823059; ;0.891300438359922; ;0.618720376168577; ;2.32462668162859e-06; *
9;TooManyMethods ;0.710374291250629; ;0.541622830627718; ;0.564971591666694; ;0.134220489738683; ;0.671881639210125; ;0.0192015833908786; *;0.71020300361321; ;0.670187820924282; ;0.293802394219131; ;0.424587383640319; 
10;TooManyPublicMethods ;0.0236098346391988; *;0.150833561914141; ;0.338570170669097; ;0.0391903815862534; *;0.93464113475257; ;0.583161850851442; ;0.877479716283102; ;0.901929850157154; ;0.739334214476704; ;0.000168719990673574; *
11;ExcessiveClassComplexity ;0.0020769159168287; *;0.194958902560432; ;0.256690161632921; ;2.57664114157881e-05; *;0.797706589488851; ;0.553367612001959; ;0.692324123301754; ;0.952633171686836; ;0.168634020852302; ;0.185442852619556; 
12;NumberOfChildren ;0.03216821596542; *;5.69765305996935e-06; *;0.913222900213718; ;0.395909955387964; ;0.057644789860135; ;0.568347571568161; ;0.581796388796094; ;1;  all cs=1;0.168874987039333; ;0.000180853491342977; *
13;DepthOfInheritance ;1; 0;1; 0;1; 0;1; 0;0.910274732975284; ;1; 0;1; 0;1; 0;0.537454283093211; ;1; 0
14;CouplingBetweenObjects ;0.000110126415196761; *;0.0263612834566071; *;0.578109833480951; ;0.416616041306991; ;0.284766605989962; ;0.750732443890922; ;0.122466724316492; ;0.836595708099652; ;0.0403194342370411; *;0.00147680139770093; *
15;DevelopmentCodeFragment ;0.000226249457332936; *;0.0190573518986585; *;0.229956246000683; ;0.107603264124696; ;0.358636304957484; ;0.273497146733745; ;0.0883989527879439; ;0.567232921647048; ;0.173122515940702; ;1; 0
16;UnusedPrivateField ;0.218245784688117; ;1; 0;0.337991927528463; ;1; 0;0.0476415729054578; *;0.619680992345477; ;0.683139248557624; ;0.167928811488727; ;0.000557125272648205; *;1; 0
