1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig
3;CyclomaticComplexity ; 0.107499483730946 ;  ; 0.539221512340723 ;  ; 0.356690053170099 ;  ; 0.27774738583561 ;  ; 0.166155067337018 ;  ; 0.235608479787942 ; * ; 0.182835186822226 ;  ; 0.372439811509187 ;  ; 0.281970881615539 ;  ; 0.0896845535980492 ;  
4;NPathComplexity ; 0.103198419962246 ;  ; 0.539221512340723 ;  ; 0.217512449628104 ;  ; 0.27774738583561 ;  ; 0.170536562764055 ;  ; 0.199287844734581 ; * ; 0.195573809058833 ;  ; 0.372439811509187 ;  ; 0.284485278306456 ;  ; 0.127868810484528 ;  
5;ExcessiveMethodLength ; 0.12343173934903 ; * ; 0.414303642623216 ;  ; 0.356690053170099 ; * ; 0.27774738583561 ;  ; 0.191425743672908 ;  ; 0.260303370302441 ;  ; 0.320357202951265 ;  ; 0.372439811509187 ;  ; 0.326814909620222 ;  ; 0.123032167970489 ;  
6;ExcessiveClassLength ; 0.108741005348455 ;  ; 0.357387868164108 ;  ; 0.428803812004375 ;  ; 0.467189420501342 ;  ; 0.240165700467175 ;  ; 0.236804494131464 ;  ; 0.241098141515977 ;  ; 0.199784152091939 ;  ; 0.281970881615539 ;  ; 0 ; unique <=2 
7;ExcessiveParameterList ; 0.0843017387994315 ;  ; 0 ; unique <=2 ; 0.511397557590649 ;  ; 0.373670364543252 ;  ; 0.310371285095385 ;  ; 0 ;  ; 0.180985431020222 ;  ; 0 ; unique <=2 ; 0.257592371576353 ;  ; 0.162354959627037 ;  
8;ExcessivePublicCount ; 0.114776234963173 ;  ; 0.406314853241891 ;  ; 0.356690053170099 ;  ; 0.446334319333478 ;  ; 0.170680423740166 ;  ; 0.263944679552202 ;  ; 0.312734339325236 ;  ; 0 ; unique <=2 ; 0.38560059627218 ;  ; 0 ;  
9;TooManyFields ; 0.104640290211975 ;  ; 0.406314853241891 ;  ; 1 ;  ; 0.465823760512743 ;  ; 0.180251707945397 ;  ; 0.275531021365791 ;  ; 0.315789443577255 ;  ; 0.164134370659662 ;  ; 0.294992372011407 ;  ; 0 ; unique <=2 
10;TooManyMethods ; 0.190558823156485 ;  ; 0.406314853241891 ;  ; 0.356690053170099 ;  ; 0.433029200006237 ;  ; 0.180424916348869 ;  ; 0.218283128453043 ;  ; 0.292204574215627 ;  ; 0.164134370659662 ;  ; 0.314913627769325 ; * ; 0 ; unique <=2 
11;TooManyPublicMethods ; 0.142947606246765 ;  ; 0.539221512340723 ;  ; 0.356690053170099 ; * ; 0.397010562157339 ;  ; 0.168539238438703 ;  ; 0.193847885913639 ;  ; 0.253687868321782 ;  ; 0.269576621864739 ;  ; 0.326814909620222 ;  ; 0.0533418252257251 ;  
12;ExcessiveClassComplexity ; 0.131501404474396 ;  ; 0.414303642623216 ;  ; 0.428803812004375 ;  ; 0.433029200006237 ;  ; 0.17882774561595 ;  ; 0.130297623533757 ; * ; 0.228025950838729 ; * ; 0.21586578670275 ;  ; 0.340659566631433 ;  ; 0.120792746060764 ;  
13;NumberOfChildren ; 0.198840511666924 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.251784679822441 ;  ; 0.15650274648301 ;  ; 0.245197436095743 ;  ; 0.184096566370399 ;  ; 1 ;  ; 0.314913627769325 ;  ; 0.151853290310047 ;  
14;DepthOfInheritance ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0.0128672776629295 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ; unique <=2 ; 0 ;  
15;CouplingBetweenObjects ; 0.13610487034627 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.251784679822441 ;  ; 0.23600374972082 ;  ; 0.220061571963669 ;  ; 0.247324904891467 ;  ; 0.269576621864739 ;  ; 0.356888422094948 ;  ; 0.146769680144539 ;  
16;DevelopmentCodeFragment ; 0.169487155907592 ; * ; 0.429640647424489 ;  ; 0.405028772592606 ;  ; 0.27774738583561 ;  ; 0.264410852872313 ;  ; 0.237933727350769 ;  ; 0.286399340428855 ;  ; 0 ; unique <=2 ; 0.356888422094948 ;  ; 0 ;  
