CS; r^2; p; issig
server_id ; 0.0532074907116501 ; 0.064510942963931 ; 
client_id ; 0.0616541867003674 ; 0.0461094526327641 ; *
client_js_id ; 0.0213317810145797 ; 0.245676321557055 ; 
