1;CS;phpmyadmin;phpmyadmin_p;dokuwiki;dokuwiki p _;opencart;opencart p _;phpbb;phpbb p _;phppgadmin;phppgadmin p _;mediawiki;mediawiki p _;prestashop;prestashop p _;vanilla;vanilla p _;dolibarr;dolibarr p _;roundcubemail;roundcubemail p _;openemr;openemr p _;kanboard;kanboard p _
12;ExcessiveClassComplexity ; 0.120390761176162 ; 0.613333333333333 ; 0.337349800609233 ; 0.34 ; 0.409955555580914 ; 0.366666666666667 ; 0.24066518354704 ; 0.603333333333333 ; 0.417348211736735 ; 0.816666666666667 ; 0.224614766073924 ; 0.57 ; 0.22377545666658 ; 0.47 ; 0.224144644147849 ; 0.00666666666666667 ; 0.308693719251986 ; 0.00333333333333333 ; 0.176387134807608 ; 0.826666666666667 ; 0.431834617410822 ; 0.54 ; 0.123797891826643 ; 0.846666666666667 
13;NumberOfChildren ; 0.0692218486483483 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0.14356729742268 ; 0.993333333333333 ; 0 ; 0 ; 0.27661255616757 ; 0.07 ; 0.233434160686884 ; 0.68 ; 0.147516785612165 ; 0.966666666666667 ; 0.227882678065351 ; 0.703333333333333 ; 1 ;  all cs=1 ; 0.249932462296421 ; 0.92 ; 0.157551333607281 ; 0.63 
14;DepthOfInheritance ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.36798656059931 ; 0.95 ; 0 ; 0 ; 0.165122741436782 ; 0.533333333333333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 
15;CouplingBetweenObjects ; 0.129842461019877 ; 0.986666666666667 ; 0 ; 0 ; 0 ; 0 ; 0.159393375746486 ; 0.95 ; 0 ; 0 ; 0.158798195868491 ; 0 ; 0.17513295089251 ; 0.75 ; 0.129753127514121 ; 0.946666666666667 ; 0.274555058005967 ; 0.18 ; 0.230312656595805 ; 0.643333333333333 ; 0.358049231451 ; 0.716666666666667 ; 0.156750241521791 ; 0.616666666666667 
16;DevelopmentCodeFragment ; 0.0623327160650691 ; 0.0966666666666667 ; 0.327957389098748 ; 0.173333333333333 ; 0.604644055886778 ; 0.11 ; 0.308959588771673 ; 0.85 ; 0 ; 0 ; 0.223243689114258 ; 0.6 ; 0.3295070097446 ; 0.236666666666667 ; 0.16229698509336 ; 0.813333333333333 ; 0.283412897210071 ; 0.186666666666667 ; 0 ; 0 ; 0.312290593233309 ; 0.946666666666667 ; 0 ; 0 
17;UnusedPrivateField ; 0.0891348579465201 ; 0.856666666666667 ; 0 ; 0 ; 0.469960497930826 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.146057005780359 ; 0.976666666666667 ; 0.153954742253029 ; 0.58 ; 0.150333616975436 ; 0.996666666666667 ; 0.175106960961784 ; 0.98 ; 0 ; 0 ; 0.268901447171364 ; 0.933333333333333 ; 0 ; 0 
18;UnusedLocalVariable ; 0.142844217817558 ; 0.71 ; 0.41793673952356 ; 0.11 ; 0.383073730404374 ; 0.853333333333333 ; 0.420049509316412 ; 0.14 ; 0.463567506294753 ; 0.693333333333333 ; 0.20829306547343 ; 0.746666666666667 ; 0.273124106470597 ; 0.563333333333333 ; 0.293897323529257 ; 0 ; 0.302264493445516 ; 0.153333333333333 ; 0.176387134807608 ; 0.826666666666667 ; 0.368341652041175 ; 0.826666666666667 ; 0.106305918025827 ; 0.93 
19;UnusedPrivateMethod ; 0.109045729699769 ; 0.813333333333333 ; 0 ; 0 ; 0.469960497930826 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.123521007568163 ; 0.726666666666667 ; 0.194377478046897 ; 0.73 ; 0.172542880024661 ; 0.55 ; 0.230908291708181 ; 0.42 ; 0 ; 0 ; 0.28516648712878 ; 0.96 ; 0 ; 0 
20;UnusedFormalParameter ; 0.105663680138746 ; 0.97 ; 0.285933181253841 ; 0.18 ; 0.412227706104591 ; 0 ; 0.321578762891196 ; 0.57 ; 0.290837606155718 ; 0 ; 0.201609469118635 ; 0.796666666666667 ; 0.325915347554459 ; 0.223333333333333 ; 0.256850089062959 ; 0.00666666666666667 ; 0.243413059050291 ; 0.663333333333333 ; 0.208582234194097 ; 0.286666666666667 ; 0.227722997789844 ; 0.00333333333333333 ; 0.156455425856946 ; 0.696666666666667 
21;embed.JS ; 0.183552752260801 ; 0.546666666666667 ; 0.379204412949115 ; 0.143333333333333 ; 0.269799755249964 ; 0.86 ; 0.351680229217332 ; 0.363333333333333 ; 0.328578220451378 ; 0.923333333333333 ; 0.242098002684706 ; 0.656666666666667 ; 0.221352732252785 ; 0.723333333333333 ; 0.298836870790018 ; 0.64 ; 0.224362209565556 ; 0.323333333333333 ; 0.294879320070775 ; 0.266666666666667 ; 0.249267395714055 ; 0.97 ; 0.261422191381916 ; 0.256666666666667 
22;inline.JS ; 0.148493965836341 ; 0.76 ; 0.248034721661945 ; 0.666666666666667 ; 0.383073730404374 ; 0 ; 0.380992365553921 ; 0.26 ; 0.441865809504632 ; 0.57 ; 0.296228345862064 ; 0.146666666666667 ; 0.285034777888545 ; 0.396666666666667 ; 0.192301042946869 ; 0.62 ; 0.2871489981155 ; 0.0633333333333333 ; 0.291904946399707 ; 0.233333333333333 ; 0.179979753624042 ; 0.996666666666667 ; 0 ; 0 
23;embed.CSS ; 0.1602387835907 ; 0.753333333333333 ; 0.405388846492214 ; 0.1 ; 0.370534310455169 ; 0.836666666666667 ; 0.268056003290038 ; 0.00333333333333333 ; 0 ; 0 ; 0.156411361820564 ; 0.733333333333333 ; 0.231510508622517 ; 0.896666666666667 ; 0.222053094462567 ; 0.46 ; 0.341170114533538 ; 0.2 ; 0.291904946399707 ; 0.28 ; 0.249267395714055 ; 0.97 ; 0.216698609031984 ; 0.326666666666667 
24;inline.CSS ; 0.141345625602952 ; 0.893333333333333 ; 0.425676222602866 ; 0.136666666666667 ; 0.469960497930826 ; 0 ; 0.377809418705353 ; 0 ; 0.330787767546363 ; 0.756666666666667 ; 0.232810885112675 ; 0.01 ; 0.195222459648537 ; 0.393333333333333 ; 0.138760842764615 ; 0.69 ; 0.236933002991099 ; 0.273333333333333 ; 0.279624817329072 ; 0.266666666666667 ; 0.297355247193225 ; 0.936666666666667 ; 0.283337452069471 ; 0.0466666666666667 
25;css.in.JS ; 0.0982366502587123 ; 0.996666666666667 ; 0.407298642282177 ; 0.0966666666666667 ; 0.43656417441788 ; 0.753333333333333 ; 0.196035942978414 ; 0 ; 0.46033254923945 ; 0.493333333333333 ; 0.256801447433872 ; 0.116666666666667 ; 0.293131593310796 ; 0.656666666666667 ; 0.180314633274892 ; 0.833333333333333 ; 0.273872702604693 ; 0.603333333333333 ; 0.174170861004568 ; 0.616666666666667 ; 0.300723372184791 ; 0.9 ; 0.220611887552594 ; 0.636666666666667 
26;css.in.JS..jquery ; 0.078603252154989 ; 0.93 ; 0.255019254688228 ; 0.04 ; 0.409955555580914 ; 0.386666666666667 ; 0.155803308905601 ; 0.86 ; 0 ; 0 ; 0.14576758721309 ; 0.933333333333333 ; 0.209769462251913 ; 0.91 ; 0.228778678555667 ; 0.806666666666667 ; 0.124179822340687 ; 0.986666666666667 ; 0.291904946399707 ; 0.28 ; 0.337136944658401 ; 0.83 ; 0.135498949856147 ; 0.613333333333333 
27;max.lines ; 0.0927278797095216 ; 0.973333333333333 ; 0.345117805146555 ; 0.296666666666667 ; 0.469960497930826 ; 0 ; 0.23910802223875 ; 0.673333333333333 ; 0.427983362833878 ; 0.696666666666667 ; 0.177101310289981 ; 0.27 ; 0.183105821805274 ; 0.823333333333333 ; 0.126605518231938 ; 0.95 ; 0.258220382228486 ; 0.37 ; 0.420760527546002 ; 0.08 ; 0.157763366766899 ; 0.993333333333333 ; 0.345853730445379 ; 0.0266666666666667 
28;max.lines.per.function ; 0.109460142304814 ; 0.996666666666667 ; 0.22933055644116 ; 0.07 ; 0.604644055886778 ; 0.103333333333333 ; 0.184213041695303 ; 0.91 ; 0.40839815625991 ; 0.793333333333333 ; 0.145882233043258 ; 0.673333333333333 ; 0.336304158119004 ; 0.223333333333333 ; 0.236893724951832 ; 0.803333333333333 ; 0.281444130073562 ; 0.413333333333333 ; 0.356129793571406 ; 0.183333333333333 ; 0.429999034078547 ; 0.663333333333333 ; 0.267006951860027 ; 0.276666666666667 
29;max.params ; 0.101291467686183 ; 0.956666666666667 ; 0.149107043503208 ; 0.593333333333333 ; 0.383073730404374 ; 0 ; 0.166572942262011 ; 0.91 ; 0.352986228101415 ; 0.786666666666667 ; 0.193590207351555 ; 0.886666666666667 ; 0.141832029410029 ; 0.923333333333333 ; 0.294491408346824 ; 0.516666666666667 ; 0.138841721668553 ; 0.98 ; 0.270819142709258 ; 0.606666666666667 ; 0.497630887038429 ; 0.31 ; 0.218423890281371 ; 0.196666666666667 
30;complexity ; 0.0973084928755347 ; 0.973333333333333 ; 0.149107043503208 ; 0.593333333333333 ; 0.469960497930826 ; 0.58 ; 0.324634698611736 ; 0.446666666666667 ; 0.426865477006737 ; 0.86 ; 0.190025190318088 ; 0.883333333333333 ; 0.150617525499775 ; 0.896666666666667 ; 0.126605518231938 ; 0.906666666666667 ; 0.13001441764605 ; 0.99 ; 0.406680144175066 ; 0.133333333333333 ; 0.320031291305336 ; 0.863333333333333 ; 0.333425371942362 ; 0.0333333333333333 
31;max.depth ; 0.0982027583145708 ; 0.336666666666667 ; 0.350949134075884 ; 0.276666666666667 ; 0.469960497930826 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.193600704020909 ; 0.406666666666667 ; 0.195222459648537 ; 0.816666666666667 ; 0.282847325409803 ; 0.476666666666667 ; 0.21123960976166 ; 0.39 ; 0.255254387775544 ; 0 ; 0.291168624463954 ; 0 ; 0.333425371942362 ; 0.0333333333333333 
32;max.nested.callbacks ; 0.0789202886132602 ; 0.623333333333333 ; 0 ; 0 ; 0.522050310300506 ; 0.473333333333333 ; 0.14356729742268 ; 0.903333333333333 ; 0 ; 0 ; 0.170325972108785 ; 0.626666666666667 ; 0.164119655866072 ; 0.733333333333333 ; 0.190433622912968 ; 0.86 ; 0.195731190173347 ; 0.593333333333333 ; 0.372952204066943 ; 0 ; 0.361389422662823 ; 0.683333333333333 ; 0.351818556410926 ; 0.416666666666667 
33;;;;;;;;;;;;;;;;;;;;;;;;;
34;;;;;;;;;;;;;;;;;;;;;;;;;
35;CS; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2
36;CyclomaticComplexity ; 0.113547473431484 ; 0.893333333333333 ; 0.237895459761037 ; 0.48 ; 0.425752061781574 ; 0.396666666666667 ; 0.106293481036994 ; 0.99 ; 0.492928575246398 ; 0.24 ; 0.161782605282075 ; 0.783333333333333 ; 0.184841445932977 ; 0.663333333333333 ; 0.133431451604942 ; 0.96 ; 0.345134216823952 ; 0.193333333333333 ; 0.35152758062704 ; 0.09 ; 0.451779308297523 ; 0.113333333333333 ; 0.109833922947905 ; 0.906666666666667 
37;NPathComplexity ; 0.070754146223651 ; 0.996666666666667 ; 0.27390175674771 ; 0.24 ; 0.351192976735401 ; 0.82 ; 0.129599564227898 ; 0.953333333333333 ; 0.376699273427916 ; 0.616666666666667 ; 0.237178256788733 ; 0.423333333333333 ; 0.106131012894242 ; 0.976666666666667 ; 0.126262710174836 ; 0.963333333333333 ; 0.263250504505688 ; 0.27 ; 0.35152758062704 ; 0.09 ; 0.36031226247981 ; 0.363333333333333 ; 0.128307686732057 ; 0.843333333333333 
38;ExcessiveMethodLength ; 0.0642259359981924 ; 0.986666666666667 ; 0.295292840860068 ; 0.3 ; 0.404980045246479 ; 0.426666666666667 ; 0.128156720020145 ; 0.976666666666667 ; 0.390578664452156 ; 0.36 ; 0.153672023229384 ; 0.903333333333333 ; 0.179511349678744 ; 0.83 ; 0.200067440983807 ; 0.883333333333333 ; 0.208217589322306 ; 0.633333333333333 ; 0.35152758062704 ; 0.09 ; 0.343293106354207 ; 0.566666666666667 ; 0.183438132369142 ; 0.67 
39;ExcessiveClassLength ; 0.0934607700792276 ; 0.97 ; 0.242775216160139 ; 0.35 ; 0.201360975705684 ; 0.986666666666667 ; 0.104497116303618 ; 0.976666666666667 ; 0.303189232676985 ; 0.653333333333333 ; 0.161769778030032 ; 0.706666666666667 ; 0.292677306191891 ; 0.273333333333333 ; 0.184943038214426 ; 0.86 ; 0.317396354460986 ; 0.0866666666666667 ; 0.236293697698154 ; 0.373333333333333 ; 0.409427198548145 ; 0.38 ; 0 ; 0 
40;ExcessiveParameterList ; 0.0655443680157451 ; 0.996666666666667 ; 0 ; 0 ; 0.521531672833908 ; 0.196666666666667 ; 0.294597809295081 ; 0.416666666666667 ; 0.478780232130518 ; 0.2 ; 0.102684784803795 ; 0.98 ; 0.326665598651549 ; 0.113333333333333 ; 0 ; 0 ; 0.126143984195021 ; 0.956666666666667 ; 0 ; 0 ; 0.378023497338132 ; 0.33 ; 0.1342246659648 ; 0.753333333333333 
41;ExcessivePublicCount ; 0.0937238547353054 ; 0.966666666666667 ; 0.283987236220978 ; 0.206666666666667 ; 0.381200123539421 ; 0.603333333333333 ; 0.237260628641134 ; 0.54 ; 0.322958398725418 ; 0.696666666666667 ; 0.175478851958718 ; 0.85 ; 0.277918767817676 ; 0.293333333333333 ; 0.266224197086321 ; 0.6 ; 0.199369758640656 ; 0.683333333333333 ; 0 ; 0 ; 0.215952122418474 ; 0.81 ; 0 ; 0 
42;TooManyFields ; 0.0795681792079703 ; 0.99 ; 0.241381434085388 ; 0.153333333333333 ; 0 ; 0 ; 0.113082957611105 ; 0.956666666666667 ; 0 ; 0 ; 0.224748345787557 ; 0.606666666666667 ; 0.177072202677603 ; 0.8 ; 0.198047147065677 ; 0.91 ; 0.245129311298965 ; 0.463333333333333 ; 0.245393857380764 ; 0.233333333333333 ; 0.30931647700624 ; 0.473333333333333 ; 0 ; 0 
43;TooManyMethods ; 0.161463381701444 ; 0.903333333333333 ; 0.161806119700279 ; 0.61 ; 0.381200123539421 ; 0.603333333333333 ; 0.190580793267362 ; 0.753333333333333 ; 0.464215364179746 ; 0.186666666666667 ; 0.156457787778306 ; 0.793333333333333 ; 0.29074265608314 ; 0.316666666666667 ; 0.243056957224944 ; 0.62 ; 0.299933744282235 ; 0.166666666666667 ; 0.245393857380764 ; 0.233333333333333 ; 0.507547134634603 ; 0.0366666666666667 ; 0 ; 0 
44;TooManyPublicMethods ; 0.0677468809337818 ; 0.996666666666667 ; 0.152799751306044 ; 0.676666666666667 ; 0.404980045246479 ; 0.42 ; 0.117634790283576 ; 0.943333333333333 ; 0.351875952442083 ; 0.29 ; 0.200704507458761 ; 0.43 ; 0.206187083190354 ; 0.68 ; 0.241271281725797 ; 0.556666666666667 ; 0.135369541569059 ; 0.896666666666667 ; 0.24974758728369 ; 0.196666666666667 ; 0.327921715596036 ; 0.623333333333333 ; 0.0843259204999016 ; 0.953333333333333 
45;ExcessiveClassComplexity ; 0.117452703787768 ; 0.913333333333333 ; 0.336355834918511 ; 0.21 ; 0.201360975705684 ; 0.98 ; 0.119347137070942 ; 0.976666666666667 ; 0.537672917006505 ; 0.0733333333333333 ; 0.126741503724247 ; 0.933333333333333 ; 0.152412195953455 ; 0.786666666666667 ; 0.288533474675337 ; 0.143333333333333 ; 0.201199191953257 ; 0.496666666666667 ; 0.262341840383887 ; 0.126666666666667 ; 0.342261450195393 ; 0.503333333333333 ; 0.161702681722056 ; 0.736666666666667 
46;NumberOfChildren ; 0.0680803289085951 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0.111690537031644 ; 0.86 ; 0 ; 0 ; 0.116506769054464 ; 0.97 ; 0.208497905029576 ; 0.613333333333333 ; 0.257982683275314 ; 0.503333333333333 ; 0.168938181939149 ; 0.62 ; 0 ; 0 ; 0.351447789487875 ; 0.333333333333333 ; 0.254908064658679 ; 0.29 
47;DepthOfInheritance ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.366207969191879 ; 0.656666666666667 ; 0 ; 0 ; 0.138021256812538 ; 0.65 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 
48;CouplingBetweenObjects ; 0.136210670209054 ; 0.933333333333333 ; 0 ; 0 ; 0 ; 0 ; 0.168477633898314 ; 0.686666666666667 ; 0 ; 0 ; 0.0832436682275079 ; 0.923333333333333 ; 0.136130801839728 ; 0.85 ; 0.128650132193148 ; 0.94 ; 0.0972634898748646 ; 0.98 ; 0.24974758728369 ; 0.196666666666667 ; 0.16637630514212 ; 0.9 ; 0.169762075982604 ; 0.73 
49;DevelopmentCodeFragment ; 0.0904188790978142 ; 0.906666666666667 ; 0.149689781331557 ; 0.82 ; 0.351133143149578 ; 0.82 ; 0.152463175410957 ; 0.96 ; 0 ; 0 ; 0.210431590535673 ; 0.546666666666667 ; 0.294628281345898 ; 0.203333333333333 ; 0.131022898699062 ; 0.986666666666667 ; 0.145422812367726 ; 0.863333333333333 ; 0 ; 0 ; 0.399350876363844 ; 0.323333333333333 ; 0 ; 0 
50;UnusedPrivateField ; 0.130463503568566 ; 0.913333333333333 ; 0 ; 0 ; 0.425752061781574 ; 0.406666666666667 ; 0 ; 0 ; 0 ; 0 ; 0.106109641890417 ; 1 ; 0.167176588436975 ; 0.493333333333333 ; 0.180239940472428 ; 0.636666666666667 ; 0.212640981096016 ; 0.58 ; 0 ; 0 ; 0.119143105159883 ; 0.866666666666667 ; 0 ; 0 
51;UnusedLocalVariable ; 0.113876084533935 ; 0.923333333333333 ; 0.137827530659692 ; 0.8 ; 0.469576393523721 ; 0.37 ; 0.221575843295862 ; 0.693333333333333 ; 0.783823345496861 ; 0 ; 0.181094669318668 ; 0.663333333333333 ; 0.162181965486468 ; 0.843333333333333 ; 0.170707061342798 ; 0.93 ; 0.166490050768447 ; 0.84 ; 0.262341840383887 ; 0.126666666666667 ; 0.333865676271838 ; 0.466666666666667 ; 0.176361052764754 ; 0.556666666666667 
52;UnusedPrivateMethod ; 0.0897392634130228 ; 0.963333333333333 ; 0 ; 0 ; 0.335073633227878 ; 0.673333333333333 ; 0 ; 0 ; 0 ; 0 ; 0.0611782335764219 ; 1 ; 0.271230292521738 ; 0.166666666666667 ; 0.0795315752277837 ; 0.99 ; 0.123927179169529 ; 0.86 ; 0 ; 0 ; 0.209683333322236 ; 0.78 ; 0 ; 0 
53;UnusedFormalParameter ; 0.11206383824868 ; 0.986666666666667 ; 0.144932572992679 ; 0.65 ; 0.364046811267986 ; 0.73 ; 0.295244354518559 ; 0.353333333333333 ; 0.326777990840647 ; 0.553333333333333 ; 0.261379196304572 ; 0.13 ; 0.340351193060906 ; 0.0933333333333333 ; 0.194093311765662 ; 0.633333333333333 ; 0.33501861394911 ; 0.126666666666667 ; 0.0469836138504094 ; 0.886666666666667 ; 0.326304310966516 ; 0.223333333333333 ; 0.103219206252522 ; 0.97 
54;embed.JS ; 0.171061210218087 ; 0.766666666666667 ; 0.137501933007915 ; 0.776666666666667 ; 0.275231203450703 ; 0.636666666666667 ; 0.18974919825031 ; 0.743333333333333 ; 0.316794119529252 ; 0.763333333333333 ; 0.170011840975146 ; 0.72 ; 0.262010789688937 ; 0.39 ; 0.301349309604167 ; 0.46 ; 0.160920617569412 ; 0.686666666666667 ; 0.187373612368472 ; 0.783333333333333 ; 0.513235020475361 ; 0.0466666666666667 ; 0.271076349754111 ; 0.0466666666666667 
55;inline.JS ; 0.209012122792249 ; 0.45 ; 0.183974461593865 ; 0.696666666666667 ; 0.266475024491925 ; 0.78 ; 0.253566318970683 ; 0.46 ; 0.430733888639876 ; 0.356666666666667 ; 0.195851438393266 ; 0.483333333333333 ; 0.193764934129747 ; 0.753333333333333 ; 0.117609603758923 ; 0.966666666666667 ; 0.216633061256744 ; 0.216666666666667 ; 0.241032428898656 ; 0.59 ; 0.441657825235031 ; 0.143333333333333 ; 0 ; 0 
56;embed.CSS ; 0.0971430284400032 ; 1 ; 0.214851652536607 ; 0.556666666666667 ; 0.361339481858511 ; 0.666666666666667 ; 0.114249984260069 ; 0.91 ; 0 ; 0 ; 0.120503862319919 ; 0.883333333333333 ; 0.269533619459311 ; 0.353333333333333 ; 0.138798997105974 ; 0.966666666666667 ; 0.286960361614536 ; 0.173333333333333 ; 0.0418939047018345 ; 0.996666666666667 ; 0.513235020475361 ; 0.0466666666666667 ; 0.12777400382898 ; 0.706666666666667 
57;inline.CSS ; 0.105879328537801 ; 0.993333333333333 ; 0.250484174682077 ; 0.383333333333333 ; 0.44131282242865 ; 0.256666666666667 ; 0.22254587885453 ; 0.596666666666667 ; 0.413213663861247 ; 0.256666666666667 ; 0.177359243849469 ; 0.626666666666667 ; 0.197578061375404 ; 0.603333333333333 ; 0.183790004208428 ; 0.636666666666667 ; 0.184690508446684 ; 0.686666666666667 ; 0.234939597516244 ; 0.58 ; 0.306244639349122 ; 0.6 ; 0.0676832651455828 ; 0.99 
58;css.in.JS ; 0.0929113260167665 ; 0.996666666666667 ; 0.326734467965507 ; 0.12 ; 0.274882445896969 ; 0.96 ; 0.0735083005116868 ; 0.976666666666667 ; 0.34446192230675 ; 0.536666666666667 ; 0.194501468073792 ; 0.58 ; 0.23639874282732 ; 0.656666666666667 ; 0.152136300719272 ; 0.943333333333333 ; 0.284388261589675 ; 0.2 ; 0.0720197675707118 ; 0.98 ; 0.315392645459407 ; 0.606666666666667 ; 0.322677355492358 ; 0.136666666666667 
59;css.in.JS..jquery ; 0.0731406267152476 ; 0.993333333333333 ; 0.109399497350394 ; 0.903333333333333 ; 0.201360975705684 ; 0.986666666666667 ; 0.171271751764838 ; 0.7 ; 0 ; 0 ; 0.0858298119473162 ; 1 ; 0.242885927686688 ; 0.486666666666667 ; 0.0930696549035609 ; 1 ; 0.111142840928676 ; 0.973333333333333 ; 0.0418939047018345 ; 0.996666666666667 ; 0.352606082501607 ; 0.313333333333333 ; 0.131770960093 ; 0.786666666666667 
60;max.lines ; 0.101532640152978 ; 0.986666666666667 ; 0.139605153602651 ; 0.853333333333333 ; 0.310696934278008 ; 0.756666666666667 ; 0.113148254329107 ; 0.94 ; 0.45290204497663 ; 0.256666666666667 ; 0.160628159524949 ; 0.483333333333333 ; 0.267918752819203 ; 0.206666666666667 ; 0.246797405069279 ; 0.46 ; 0.191242537671088 ; 0.57 ; 0.227615399540103 ; 0.693333333333333 ; 0.30791899221341 ; 0.336666666666667 ; 0.143078418821566 ; 0.803333333333333 
