1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CyclomaticComplexity ;0.642448800254099; ;0.0492004652060363; *;0.231382894881371; ;1.20747648293179e-07; *;0.932807298417858; ;0.18373484196389; ;0.402612769474723; ;0.959847852223115; ;0.156690017030065; ;0.255150688662464; 
3;NPathComplexity ;0.433850042399681; ;0.0328413443552623; *;0.512032879504123; ;5.19812874467021e-05; *;0.947031310158602; ;0.572699341635597; ;0.569796220028793; ;0.997347855621527; ;0.159356870759291; ;0.702969823609315; 
4;ExcessiveMethodLength ;0.352393666109792; ;0.0250548373789144; *;0.150297848437711; ;1.42683940787792e-05; *;0.94938334369562; ;0.0291043132302088; *;0.420706021908563; ;0.935331339787828; ;0.350009591792061; ;0.570466197873137; 
5;ExcessiveClassLength ;0.01006669663014; *;0.138882972666382; ;0.379414057464885; ;9.47452776031599e-15; *;0.780533011410318; ;0.230225475042315; ;0.963815744939537; ;0.872358880315032; ;0.374467733000422; ;1; unique <=3
6;ExcessiveParameterList ;0.540877801591444; ;1; unique <=3;1; unique <=3;0.410247063971446; ;0.692090786263611; ;1; 0;0.155542389346503; ;1; unique <=3;0.297628713019838; ;0.918203542564474; 
7;ExcessivePublicCount ;0.159236827969003; ;0.0412891158901592; *;0.889149273412963; ;0.316760378192316; ;0.853284618976037; ;0.997332958839283; ;0.696690883141343; ;1; unique <=3;0.115129496178634; ;1; 0
8;TooManyFields ;0.720057603055248; ;0.180524237057675; ;1;  all cs=1;0.00787298893906835; *;0.834088308717124; ;0.449471771957344; ;0.301340105196257; ;1; unique <=3;0.122104745300299; ;1; unique <=3
9;TooManyMethods ;0.357546784345396; ;0.356094044978839; ;0.847261663320952; ;0.137442649182605; ;0.735028126978029; ;0.00177876715145834; *;0.247316093945798; ;0.873599751282521; ;0.385344279346086; ;1; unique <=3
10;TooManyPublicMethods ;0.0124500759531272; *;0.0709435005089233; ;0.31199089488961; ;0.0144584746649993; *;0.914983272753515; ;0.411316660073187; ;0.638292894442041; ;0.926176653553035; ;0.298923791047721; ;0.78848961397945; 
11;ExcessiveClassComplexity ;0.0544905057351223; ;0.0143840779144311; *;0.461071335706552; ;6.56037293144077e-14; *;0.915651292638608; ;0.536666060617826; ;0.643271942566348; ;0.902140121778452; ;0.30399404378339; ;0.708809479478021; 
