1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; p; issig; p; issig; p; issig; p; issig; p; issig; p; issig; p; issig; p; issig; p; issig; p; issig
3;CyclomaticComplexity ; 0.276959103679131 ; ; 0.0364861012059037 ; *; 0.704931666479421 ; ; 0.0002398495553887 ; *; 0.684815014500926 ; ; 0.438436801776283 ; ; 0.0916921445817873 ; ; 0.660302419939737 ; ; 0.834955687406005 ; ; 0.202500553487983 ; 
4;NPathComplexity ; 0.487540106947535 ; ; 0.0243222268160275 ; *; 0.493072064007426 ; ; 0.000958798865520717 ; *; 0.808069663309309 ; ; 0.733738243484517 ; ; 0.00488983230829434 ; *; 0.690526624916949 ; ; 0.65940177250867 ; ; 0.344339836801645 ; 
5;ExcessiveMethodLength ; 0.0400429181640291 ; *; 0.11723087336822 ; ; 0.317096520143284 ; ; 0.000733682768495049 ; *; 0.720803305398479 ; ; 0.0198484850145678 ; *; 0.0164416863709772 ; *; 0.644725279024857 ; ; 0.178256171824548 ; ; 0.25931065907188 ; 
6;ExcessiveClassLength ; 0.000234575932332058 ; *; 0.512455982790366 ; ; 0.702998536412101 ; ; 3.67023965698136e-05 ; *; 0.320436943827765 ; ; 0.0208451698643026 ; *; 0.894678869441439 ; ; 0.519772994520296 ; ; 0.253315662050923 ; ; 0.992603025993001 ; 
7;ExcessiveParameterList ; 0.657857542087765 ; ; 0.153575862680053 ; ; 0.731241951156977 ; ; 0.130246790224282 ; ; 0.0711174989432058 ; ; all 0 ; 0; 0.00807253203203512 ; *; 0.569637131033243 ; ; 0.153757289486162 ; ; 0.32101058574346 ; 
8;ExcessivePublicCount ; 0.0456578088213723 ; *; 0.500277819538073 ; ; 0.623794110998681 ; ; 0.107792364878289 ; ; 0.44813257863041 ; ; 0.603979479875661 ; ; 0.0133674860383971 ; *; 0.497623208204637 ; ; 0.588530335109022 ; ; all 0 ; 0
9;TooManyFields ; 0.788179409313031 ; ; 0.406734229752333 ; ; all the same value= ; 1; 0.00322959137678275 ; *; 0.381618168797109 ; ; 0.0803415880100492 ; ; 0.164823672090815 ; ; 0.580885708054244 ; ; 0.585452390479911 ; ; 0.702899864421436 ; 
10;TooManyMethods ; 0.0802372098880733 ; ; 0.994917434038741 ; ; 0.608258395552245 ; ; 0.0810929422464099 ; ; 0.383929401022923 ; ; 0.0735255835579488 ; ; 0.046595165173682 ; *; 0.582840320355147 ; ; 0.675566116279358 ; ; 0.526812968559051 ; 
11;TooManyPublicMethods ; 5.95874125897649e-05 ; *; 0.0535690920685301 ; ; 0.60136060914787 ; ; 0.020246254169406 ; *; 0.592705069749446 ; ; 0.612434107080154 ; ; 0.275711733602043 ; ; 0.639997208619938 ; ; 0.80624569538539 ; ; 0.0553227130929964 ; 
12;ExcessiveClassComplexity ; 0.000480423839482905 ; *; 0.0184813030395535 ; *; 0.879883274925444 ; ; 3.32889638157328e-05 ; *; 0.707036530621686 ; ; 0.0536489629483278 ; ; 0.0900038732171036 ; ; 0.622257774871407 ; ; 0.367154052259871 ; ; 0.550152286916912 ; 
13;NumberOfChildren ; 0.000607414480729046 ; *; 0.00145451901312094 ; *; 0.448186264488167 ; ; 0.277598901161312 ; ; 0.00419116038420502 ; *; 0.581204591627616 ; ; 0.634401797438361 ; ; all the same value= ; 1; 0.60843799596048 ; ; 0.1734848505052 ; 
14;DepthOfInheritance ; all 0 ; 0; all 0 ; 0; all 0 ; 0; all 0 ; 0; 0.8115230226086 ; ; all 0 ; 0; all 0 ; 0; all 0 ; 0; 0.64369931182957 ; ; all 0 ; 0
15;CouplingBetweenObjects ; 0.000351854418188747 ; *; 0.0896478191735832 ; ; 0.333350022433375 ; ; 0.301531374031526 ; ; 0.0714868932321096 ; ; 0.300948016193956 ; ; 0.702390992986976 ; ; 0.665234576145673 ; ; 0.182349496222472 ; ; 0.667246215958962 ; 
16;DevelopmentCodeFragment ; 2.34943753751767e-05 ; *; 0.0419217732478252 ; *; 0.628580511884109 ; ; 0.168768422633876 ; ; 0.407985771135453 ; ; 0.171071737380535 ; ; 0.521695431916498 ; ; 0.524620603038036 ; ; 0.537198642176845 ; ; all 0 ; 0
