1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig
3;CyclomaticComplexity ; 0.149597146353755 ; * ; 0.732778807998165 ; * ; 0.624066674056502 ;  ; 0.397459470627633 ;  ; 0.212713539164223 ;  ; 0.212552425993657 ; * ; 0.179606265984618 ;  ; 0.167024468365269 ;  ; 0.420292235837037 ;  ; 0.247186802820417 ;  
4;NPathComplexity ; 0.120164983645995 ;  ; 0.732778807998165 ; * ; 0.411270984348546 ;  ; 0.397459470627633 ;  ; 0.145826934043178 ;  ; 0.189626820889663 ; * ; 0.181475506074906 ;  ; 0.167024468365269 ;  ; 0.461334217444373 ;  ; 0.330860199362047 ; * 
5;ExcessiveMethodLength ; 0.112673853950456 ; * ; 0.609304600931011 ;  ; 0.45020536391651 ;  ; 0.397459470627633 ;  ; 0.210938838330983 ;  ; 0.264206933447554 ;  ; 0.268098629496597 ;  ; 0.167024468365269 ;  ; 0.53461625732925 ;  ; 0.302490766370961 ;  
6;ExcessiveClassLength ; 0.162348265126632 ; * ; 0.882463929929965 ; * ; 0.498549650016034 ;  ; 0.431151133272401 ;  ; 0.198112385056259 ;  ; 0.243369388743908 ;  ; 0.145158763438474 ;  ; 0.188878316414517 ;  ; 0.420292235837037 ;  ; 0 ; unique <=2 
7;ExcessiveParameterList ; 0.122182412756998 ; * ; 0 ; unique <=2 ; 0.338604782656837 ;  ; 0.42502493447185 ;  ; 0.396547569823175 ; * ; 0 ;  ; 0.166681989707703 ;  ; 0 ; unique <=2 ; 0.496731578392926 ;  ; 0.22830120191336 ;  
8;ExcessivePublicCount ; 0.162348265126632 ; * ; 0.518859612006206 ;  ; 0.537659813389889 ;  ; 0.523770495784649 ;  ; 0.171999116202137 ;  ; 0.167616295229339 ;  ; 0.236232420937439 ;  ; 0 ; unique <=2 ; 0.514326875049497 ;  ; 0 ;  
9;TooManyFields ; 0.112830887695724 ;  ; 0.763831501082378 ; * ; 1 ;  ; 0.645064525361833 ;  ; 0.163470794478147 ;  ; 0.228848836111276 ;  ; 0.300989904569261 ;  ; 0.165202434735256 ;  ; 0.398846665412274 ;  ; 0 ; unique <=2 
10;TooManyMethods ; 0.222656607349057 ; * ; 0.623851095179511 ;  ; 0.537659813389889 ;  ; 0.515083914482921 ;  ; 0.169169869595609 ;  ; 0.207806612787993 ;  ; 0.162736564025796 ;  ; 0.165202434735256 ;  ; 0.400397174426732 ; * ; 0 ; unique <=2 
11;TooManyPublicMethods ; 0.183742159687197 ; * ; 0.686850491201321 ; * ; 0.45020536391651 ;  ; 0.374071093464488 ;  ; 0.128694638527826 ;  ; 0.212016217507518 ;  ; 0.124124576554325 ;  ; 0.165202434735256 ;  ; 0.577979742870215 ;  ; 0.305546872935391 ; * 
