1;CS;phpmyadmin;phpmyadmin_p;dokuwiki;dokuwiki p _;opencart;opencart p _;phpbb;phpbb p _;prestashop;prestashop p _;vanilla;vanilla p _;dolibarr;dolibarr p _;roundcubemail;roundcubemail p _;openemr;openemr p _;kanboard;kanboard p _
2;CS; te; p; te; p; te; p; te; p; te; p; te; p; te; p; te; p; te; p; te; p
12;ExcessiveClassComplexity ; 0.184316262293821 ; 0 ; 0.711991066138641 ; 0.01 ; 0.526352151959353 ; 0.166666666666667 ; 0.57064728781471 ; 0.0333333333333333 ; 0.150596599977155 ; 0.61 ; 0.141507851850973 ; 0.0566666666666667 ; 0.13958514638841 ; 0.0366666666666667 ; 0.145005985477021 ; 0.773333333333333 ; 0.538446614506586 ; 0.22 ; 0.304955774468519 ; 0.0766666666666667 
13;NumberOfChildren ; 0.193751584872789 ; 0.0433333333333333 ; 0 ; 0 ; 0 ; 0 ; 0.341293230890892 ; 0.666666666666667 ; 0.262678874035805 ; 0.0466666666666667 ; 0.259906142126662 ; 0.313333333333333 ; 0.203194557566132 ; 0.31 ; 1 ;  all cs=1 ; 0.307411134559576 ; 0.35 ; 0.385172478977949 ; 0.00666666666666667 
14;DepthOfInheritance ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0956198437191586 ; 0.1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 
15;CouplingBetweenObjects ; 0.175441776293161 ; 0.263333333333333 ; 0 ; 0 ; 0 ; 0 ; 0.35883487852491 ; 0.89 ; 0.356219881097993 ; 0.05 ; 0.203837626517389 ; 0.54 ; 0.213610933255274 ; 0.32 ; 0.165202434735256 ; 0.733333333333333 ; 0.466121706299069 ; 0.586666666666667 ; 0.356361833893816 ; 0.02 
16;DevelopmentCodeFragment ; 0.120583531609369 ; 0 ; 0.499590930147073 ; 0.276666666666667 ; 0.487442520979691 ; 0.356666666666667 ; 0.397459470627633 ; 0.536666666666667 ; 0.27220401759262 ; 0.183333333333333 ; 0.179895838347758 ; 0.553333333333333 ; 0.285197786221718 ; 0.0466666666666667 ; 0 ; 0 ; 0.169508385618349 ; 0.996666666666667 ; 0 ; 0 
17;UnusedPrivateField ; 0.14639724541037 ; 0.113333333333333 ; 0 ; 0 ; 0.624066674056502 ; 0.19 ; 0 ; 0 ; 0.16296635262027 ; 0.186666666666667 ; 0.327125566780154 ; 0.11 ; 0.238692909905771 ; 0.25 ; 0 ; 0 ; 0.327930910918498 ; 0.836666666666667 ; 0 ; 0 
18;UnusedLocalVariable ; 0.117678929655134 ; 0.446666666666667 ; 0.420978651992567 ; 0.316666666666667 ; 0.349258601431626 ; 0.863333333333333 ; 0.440454746642782 ; 0.603333333333333 ; 0.123112718958287 ; 0.913333333333333 ; 0.274146338990563 ; 0.363333333333333 ; 0.181475506074906 ; 0.226666666666667 ; 0.145005985477021 ; 0.773333333333333 ; 0.506945409704694 ; 0.716666666666667 ; 0.280080576837669 ; 0.0966666666666667 
19;UnusedPrivateMethod ; 0.13808451490159 ; 0.07 ; 0 ; 0 ; 0.537659813389889 ; 0 ; 0 ; 0 ; 0.294507413641327 ; 0.08 ; 0.224543388655117 ; 0.156666666666667 ; 0.198645008372896 ; 0.38 ; 0 ; 0 ; 0.242554137310822 ; 0.92 ; 0 ; 0 
20;UnusedFormalParameter ; 0.229828044868411 ; 0.00333333333333333 ; 0.697484614043119 ; 0.02 ; 0.544553103911843 ; 0.456666666666667 ; 0.417757206285678 ; 0.653333333333333 ; 0.201141055234576 ; 0.48 ; 0.219596996082913 ; 0.0166666666666667 ; 0.205497652055527 ; 0.446666666666667 ; 0.1561266101366 ; 0.383333333333333 ; 0.383688246528571 ; 0 ; 0.351651411120599 ; 0.0133333333333333 
21;embed.JS ; 0.155701631177149 ; 0.313333333333333 ; 0.548259430690275 ; 0.05 ; 0.361677611825585 ; 0.4 ; 0.546845599318742 ; 0.186666666666667 ; 0.173153655356932 ; 0.336666666666667 ; 0.372708460433873 ; 0.0666666666666667 ; 0.159003942499618 ; 0.163333333333333 ; 0.345182669641685 ; 0.246666666666667 ; 0.322879739854191 ; 0.536666666666667 ; 0.18606263131354 ; 0.523333333333333 
22;inline.JS ; 0.152269698379836 ; 0.316666666666667 ; 0.469714606428188 ; 0.12 ; 0.537659813389889 ; 0 ; 0.352727748541982 ; 0.00666666666666667 ; 0.211372754383433 ; 0.353333333333333 ; 0.345025022265252 ; 0.00666666666666667 ; 0.1176213238173 ; 0.68 ; 0.284060449368336 ; 0.33 ; 0.322879739854191 ; 0.536666666666667 ; 0 ; 0 
23;embed.CSS ; 0.17484606698485 ; 0.163333333333333 ; 0 ; 0 ; 0.499446498221487 ; 0.61 ; 0.292783175453922 ; 0 ; 0.208037324943637 ; 0.113333333333333 ; 0.216600302765564 ; 0.26 ; 0.239966323435858 ; 0.423333333333333 ; 0.281047044372054 ; 0.45 ; 0.322879739854191 ; 0.736666666666667 ; 0.362790633435606 ; 0 
24;inline.CSS ; 0.209210210781202 ; 0.03 ; 0.526670229882314 ; 0.0133333333333333 ; 0.45020536391651 ; 0.603333333333333 ; 0.54264381597601 ; 0 ; 0.231829692955082 ; 0.283333333333333 ; 0.227937227149211 ; 0.08 ; 0.180310326967975 ; 0.2 ; 0.194415014832163 ; 0.676666666666667 ; 0.615511085175665 ; 0.393333333333333 ; 0.363869940891642 ; 0 
25;css.in.JS ; 0.133708604341679 ; 0.616666666666667 ; 0.399563406667769 ; 0.196666666666667 ; 0.505562716720948 ; 0.576666666666667 ; 0.398398419250493 ; 0.326666666666667 ; 0.159413039934989 ; 0.45 ; 0.185488696673494 ; 0.55 ; 0.327714543752845 ; 0.03 ; 0.282813969181477 ; 0.23 ; 0.594263031861515 ; 0.113333333333333 ; 0.255013755283929 ; 0.463333333333333 
26;css.in.JS..jquery ; 0.147039172544131 ; 0.0133333333333333 ; 0.309794442362512 ; 0.156666666666667 ; 0.525554467787233 ; 0.213333333333333 ; 0.289443156959271 ; 0.856666666666667 ; 0.245611414542431 ; 0.413333333333333 ; 0.26574392516459 ; 0.28 ; 0.360194710725887 ; 0.06 ; 0.281047044372054 ; 0.45 ; 0.580471994792944 ; 0.343333333333333 ; 0.333993424549262 ; 0.00333333333333333 
27;max.lines ; 0.132207983209002 ; 0.293333333333333 ; 0.405712703445408 ; 0.103333333333333 ; 0.45020536391651 ; 0 ; 0.54342087139489 ; 0.36 ; 0.210794057861043 ; 0.32 ; 0.255060607246348 ; 0.286666666666667 ; 0.167237475475379 ; 0.18 ; 0.215358804879954 ; 0.656666666666667 ; 0.348596271918212 ; 0.803333333333333 ; 0.222447411370253 ; 0.19 
28;max.lines.per.function ; 0.179616565023186 ; 0.193333333333333 ; 0.106239310710144 ; 0 ; 0.361292778919562 ; 0.696666666666667 ; 0.54342087139489 ; 0.253333333333333 ; 0.142580656314433 ; 0.513333333333333 ; 0.238940502527407 ; 0.573333333333333 ; 0.386481104978938 ; 0.0166666666666667 ; 0.262688235883497 ; 0.42 ; 0.498596756333864 ; 0.546666666666667 ; 0.177174849243257 ; 0.54 
29;max.params ; 0.247542612110973 ; 0 ; 0.106239310710144 ; 0 ; 0.537659813389889 ; 0 ; 0.443187779360145 ; 0.546666666666667 ; 0.227951569458558 ; 0.386666666666667 ; 0.231865369292991 ; 0.496666666666667 ; 0.350269809984795 ; 0.0233333333333333 ; 0.178188068126899 ; 0.77 ; 0.481488118465317 ; 0.51 ; 0.375806432505038 ; 0.00666666666666667 
30;complexity ; 0.220859294233334 ; 0 ; 0.106239310710144 ; 0 ; 0.624066674056502 ; 0 ; 0.515083914482921 ; 0.313333333333333 ; 0.206949469584403 ; 0.32 ; 0.138576172510582 ; 0.76 ; 0.397756799010456 ; 0.0133333333333333 ; 0.129507676616352 ; 0.913333333333333 ; 0.569081103036574 ; 0.363333333333333 ; 0.28416857849902 ; 0.03 
31;max.depth ; 0.158200108717196 ; 0 ; 0.208833930772271 ; 0 ; 0.45020536391651 ; 0.653333333333333 ; 0 ; 0 ; 0.198817006210275 ; 0.423333333333333 ; 0.231514747557392 ; 0.39 ; 0.395660954709779 ; 0 ; 0.197836547515317 ; 0 ; 0.648269195139553 ; 0.196666666666667 ; 0.28416857849902 ; 0.03 
32;max.nested.callbacks ; 0.105816530102306 ; 0.04 ; 0 ; 0 ; 0.462708472458247 ; 0.72 ; 0.289443156959271 ; 0.606666666666667 ; 0.329075164720839 ; 0.0333333333333333 ; 0.195758499628433 ; 0.646666666666667 ; 0.229544624017801 ; 0.39 ; 0.243205337784913 ; 0 ; 0.41222936850258 ; 0.546666666666667 ; 0.172254498331937 ; 0.87 
33;;;;;;;;;;;;;;;;;;;;;
34;;;;;;;;;;;;;;;;;;;;;
35;CS; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2; te2; p2
36;CyclomaticComplexity ; 0.0595956856751394 ; 0.99 ; 0.504652708123551 ; 0.463333333333333 ; 0.496389550870554 ; 0.323333333333333 ; 0.335471048636396 ; 0.67 ; 0.157458642884671 ; 0.83 ; 0.124438793192125 ; 0.8 ; 0.16295684559594 ; 0.63 ; 0.224834142017831 ; 0.436666666666667 ; 0.653505228128493 ; 0.0833333333333333 ; 0.220592379018518 ; 0.266666666666667 
37;NPathComplexity ; 0.0670207018512716 ; 0.986666666666667 ; 0.504652708123551 ; 0.463333333333333 ; 0.525776478513905 ; 0.336666666666667 ; 0.335471048636396 ; 0.67 ; 0.182844530383434 ; 0.566666666666667 ; 0.153663596385994 ; 0.59 ; 0.107779330788254 ; 0.903333333333333 ; 0.224834142017831 ; 0.436666666666667 ; 0.539977626788537 ; 0.403333333333333 ; 0.170620898063002 ; 0.643333333333333 
38;ExcessiveMethodLength ; 0.0264641240190937 ; 1 ; 0.391330564540499 ; 0.683333333333333 ; 0.371599077453938 ; 0.72 ; 0.335471048636396 ; 0.67 ; 0.123803339566245 ; 0.946666666666667 ; 0.155329423287825 ; 0.786666666666667 ; 0.251566614239452 ; 0.363333333333333 ; 0.224834142017831 ; 0.436666666666667 ; 0.412637673034928 ; 0.813333333333333 ; 0.444648847322805 ; 0 
39;ExcessiveClassLength ; 0.0672737943588748 ; 0.973333333333333 ; 0.470813919713017 ; 0.45 ; 0.361497902710225 ; 0.74 ; 0.416949356140702 ; 0.333333333333333 ; 0.182705474293996 ; 0.73 ; 0.139974905186064 ; 0.816666666666667 ; 0.187855372778782 ; 0.576666666666667 ; 0.223951136351348 ; 0.46 ; 0.782407951537772 ; 0.0233333333333333 ; 0 ; 0 
40;ExcessiveParameterList ; 0.0778380609509769 ; 0.883333333333333 ; 0 ; 0 ; 0.491007543859214 ; 0.446666666666667 ; 0.417238542577 ; 0.5 ; 0.223193259770304 ; 0.476666666666667 ; 0 ; 0 ; 0.19108718244096 ; 0.616666666666667 ; 0 ; 0 ; 0.565109015385884 ; 0.23 ; 0.0807735311507626 ; 0.94 
41;ExcessivePublicCount ; 0.0796204108214192 ; 0.933333333333333 ; 0.349530813210351 ; 0.75 ; 0.504310758426342 ; 0.393333333333333 ; 0.30672189951014 ; 0.73 ; 0.162491965670488 ; 0.726666666666667 ; 0.13015090052465 ; 0.926666666666667 ; 0.235291280766707 ; 0.353333333333333 ; 0 ; 0 ; 0.546965981283584 ; 0.326666666666667 ; 0 ; 0 
42;TooManyFields ; 0.0763431396991476 ; 0.946666666666667 ; 0.399414493048717 ; 0.6 ; 0 ; 0 ; 0.484480586724158 ; 0.373333333333333 ; 0.23179297595057 ; 0.346666666666667 ; 0.288364973435534 ; 0.226666666666667 ; 0.298628404298573 ; 0.133333333333333 ; 0.214079779477751 ; 0.403333333333333 ; 0.38190365410929 ; 0.65 ; 0 ; 0 
43;TooManyMethods ; 0.15995238156134 ; 0.35 ; 0.350910254948829 ; 0.68 ; 0.504310758426342 ; 0.393333333333333 ; 0.314909258755827 ; 0.716666666666667 ; 0.106061779204712 ; 0.983333333333333 ; 0.174135014817272 ; 0.69 ; 0.2319073282827 ; 0.32 ; 0.214079779477751 ; 0.403333333333333 ; 0.450410208240362 ; 0.356666666666667 ; 0 ; 0 
44;TooManyPublicMethods ; 0.0447416624197273 ; 1 ; 0.504652708123551 ; 0.466666666666667 ; 0.371599077453938 ; 0.736666666666667 ; 0.572504516274366 ; 0.153333333333333 ; 0.141191738308574 ; 0.723333333333333 ; 0.230520272139871 ; 0.386666666666667 ; 0.116405670288664 ; 0.893333333333333 ; 0.214079779477751 ; 0.446666666666667 ; 0.610555748386551 ; 0.346666666666667 ; 0.0998925923113091 ; 0.926666666666667 
45;ExcessiveClassComplexity ; 0.13699611137512 ; 0.39 ; 0.51532830504039 ; 0.43 ; 0.199642739459371 ; 0.996666666666667 ; 0.417650323759696 ; 0.38 ; 0.171560807304338 ; 0.606666666666667 ; 0.189475342245626 ; 0.42 ; 0.225791506530178 ; 0.303333333333333 ; 0.266488716924387 ; 0.23 ; 0.692530751726647 ; 0.0966666666666667 ; 0.213241944973201 ; 0.393333333333333 
46;NumberOfChildren ; 0.0879986129607523 ; 0.946666666666667 ; 0 ; 0 ; 0 ; 0 ; 0.265953217184839 ; 0.81 ; 0.0869086499145555 ; 0.936666666666667 ; 0.198854858842884 ; 0.483333333333333 ; 0.0948815162173991 ; 0.923333333333333 ; 0 ; 0 ; 0.511445229000236 ; 0.323333333333333 ; 0.304402766562504 ; 0.0866666666666667 
47;DepthOfInheritance ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.165564683563688 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 
48;CouplingBetweenObjects ; 0.133076829775033 ; 0.633333333333333 ; 0 ; 0 ; 0 ; 0 ; 0.408208986117752 ; 0.39 ; 0.228640095053685 ; 0.44 ; 0.156294544185609 ; 0.59 ; 0.121138183616174 ; 0.813333333333333 ; 0.214079779477751 ; 0.446666666666667 ; 0.58690464432415 ; 0.17 ; 0.29193424328523 ; 0.156666666666667 
49;DevelopmentCodeFragment ; 0.0575876955222685 ; 0.99 ; 0.392724687343846 ; 0.586666666666667 ; 0.436767809084656 ; 0.683333333333333 ; 0.335471048636396 ; 0.67 ; 0.229543857210496 ; 0.383333333333333 ; 0.117765475435187 ; 0.943333333333333 ; 0.302831219018068 ; 0.0666666666666667 ; 0 ; 0 ; 0.345302013725022 ; 0.873333333333333 ; 0 ; 0 
50;UnusedPrivateField ; 0.0993900181370919 ; 0.866666666666667 ; 0 ; 0 ; 0.562642342412322 ; 0.186666666666667 ; 0 ; 0 ; 0.151883425622411 ; 0.603333333333333 ; 0.151873816277422 ; 0.593333333333333 ; 0.11238827244426 ; 0.93 ; 0 ; 0 ; 0.329353616124906 ; 0.693333333333333 ; 0 ; 0 
51;UnusedLocalVariable ; 0.0842690430247571 ; 0.903333333333333 ; 0.229183097580909 ; 0.95 ; 0.500654779271841 ; 0.33 ; 0.356305312001509 ; 0.706666666666667 ; 0.290769775155959 ; 0.173333333333333 ; 0.354652690731052 ; 0.0566666666666667 ; 0.120946781793269 ; 0.836666666666667 ; 0.266488716924387 ; 0.23 ; 0.625013683151983 ; 0.22 ; 0.166209732031965 ; 0.586666666666667 
52;UnusedPrivateMethod ; 0.0620674921702215 ; 0.983333333333333 ; 0 ; 0 ; 0.379064795911023 ; 0.723333333333333 ; 0 ; 0 ; 0.117424123351577 ; 0.91 ; 0.0923564241254576 ; 0.95 ; 0.227466697678425 ; 0.306666666666667 ; 0 ; 0 ; 0.197450209953577 ; 0.956666666666667 ; 0 ; 0 
53;UnusedFormalParameter ; 0.132715786036141 ; 0.58 ; 0.267485338469691 ; 0.9 ; 0.423450880136095 ; 0.573333333333333 ; 0.418554738367862 ; 0.576666666666667 ; 0.324383605231063 ; 0.136666666666667 ; 0.16601338639131 ; 0.496666666666667 ; 0.228807075347128 ; 0.44 ; 0.154227937342878 ; 0.586666666666667 ; 0.147088957561984 ; 0.926666666666667 ; 0.338623623252216 ; 0.0333333333333333 
54;embed.JS ; 0.0897779114753367 ; 0.95 ; 0.4265943377232 ; 0.386666666666667 ; 0.341898895558121 ; 0.54 ; 0.451529703564384 ; 0.56 ; 0.131678155444031 ; 0.906666666666667 ; 0.301316414298152 ; 0.183333333333333 ; 0.0788867198948536 ; 0.956666666666667 ; 0.356940528020982 ; 0.236666666666667 ; 0.367213013903165 ; 0.543333333333333 ; 0.198846685788608 ; 0.256666666666667 
55;inline.JS ; 0.10189843861835 ; 0.893333333333333 ; 0.491170705128072 ; 0.376666666666667 ; 0.379252601541944 ; 0.586666666666667 ; 0.257034971001852 ; 0.823333333333333 ; 0.280554818532973 ; 0.193333333333333 ; 0.128500391777199 ; 0.836666666666667 ; 0.13484007454116 ; 0.76 ; 0.338355924679891 ; 0.173333333333333 ; 0.367213013903165 ; 0.543333333333333 ; 0 ; 0 
56;embed.CSS ; 0.141844296112677 ; 0.43 ; 0 ; 0 ; 0.547883485935056 ; 0.186666666666667 ; 0.28609704831008 ; 0.606666666666667 ; 0.200707082384369 ; 0.553333333333333 ; 0.147950808503915 ; 0.766666666666667 ; 0.193939536613486 ; 0.58 ; 0.365113575386738 ; 0.233333333333333 ; 0.336692905184775 ; 0.796666666666667 ; 0.106554328031519 ; 0.833333333333333 
57;inline.CSS ; 0.121689921414552 ; 0.696666666666667 ; 0.444616994322571 ; 0.406666666666667 ; 0.291610346437643 ; 0.883333333333333 ; 0.282721798645176 ; 0.906666666666667 ; 0.291644849952225 ; 0.106666666666667 ; 0.134614836510415 ; 0.703333333333333 ; 0.181431154998481 ; 0.516666666666667 ; 0.328165773373247 ; 0.166666666666667 ; 0.518694807249259 ; 0.423333333333333 ; 0.119219380658993 ; 0.826666666666667 
58;css.in.JS ; 0.106934022908965 ; 0.86 ; 0.461278907642381 ; 0.176666666666667 ; 0.580060488427796 ; 0.363333333333333 ; 0.188411335107287 ; 0.933333333333333 ; 0.219911135827516 ; 0.55 ; 0.140889245192303 ; 0.84 ; 0.140262691125908 ; 0.776666666666667 ; 0.192387501706322 ; 0.776666666666667 ; 0.523796260132888 ; 0.383333333333333 ; 0.311480722600732 ; 0.08 
59;css.in.JS..jquery ; 0.0554421683937007 ; 1 ; 0.258183900431156 ; 0.88 ; 0.257615978323704 ; 0.966666666666667 ; 0.322535139254671 ; 0.69 ; 0.213082097912905 ; 0.543333333333333 ; 0.202414637755388 ; 0.48 ; 0.250303974212023 ; 0.313333333333333 ; 0.365113575386738 ; 0.233333333333333 ; 0.491416412272594 ; 0.523333333333333 ; 0.22016313139276 ; 0.263333333333333 
60;max.lines ; 0.0718241445826995 ; 0.99 ; 0.358018481854639 ; 0.626666666666667 ; 0.36935045160678 ; 0.643333333333333 ; 0.366046328725758 ; 0.723333333333333 ; 0.131636034590721 ; 0.796666666666667 ; 0.206937862629776 ; 0.45 ; 0.0859448087310967 ; 0.976666666666667 ; 0.129901387640602 ; 0.95 ; 0.378376275050648 ; 0.623333333333333 ; 0.206026773703263 ; 0.39 
61;max.lines.per.function ; 0.132162242480487 ; 0.67 ; 0.160543770249617 ; 0.496666666666667 ; 0.505520926970709 ; 0.376666666666667 ; 0.344750914176975 ; 0.793333333333333 ; 0.11553506937164 ; 0.916666666666667 ; 0.201817625964592 ; 0.613333333333333 ; 0.264847221733125 ; 0.236666666666667 ; 0.325769859549006 ; 0.36 ; 0.346398067804576 ; 0.823333333333333 ; 0.233426874022648 ; 0.166666666666667 
62;max.params ; 0.147709996983535 ; 0.29 ; 0.160543770249617 ; 0.496666666666667 ; 0.463663469561183 ; 0.35 ; 0.242003966395978 ; 0.91 ; 0.224065037446443 ; 0.293333333333333 ; 0.180353051164249 ; 0.62 ; 0.309362644761598 ; 0.113333333333333 ; 0.276577715835334 ; 0.51 ; 0.441760808367222 ; 0.473333333333333 ; 0.20478293078493 ; 0.303333333333333 
63;complexity ; 0.110389193938064 ; 0.716666666666667 ; 0.160543770249617 ; 0.496666666666667 ; 0.564956977717972 ; 0.25 ; 0.300285749347246 ; 0.81 ; 0.220510166878103 ; 0.18 ; 0.139615150217763 ; 0.69 ; 0.162369158532444 ; 0.69 ; 0.174818455251712 ; 0.726666666666667 ; 0.551621033236155 ; 0.376666666666667 ; 0.258066487841325 ; 0.126666666666667 
64;max.depth ; 0.0955861389252276 ; 0.783333333333333 ; 0.286387617977773 ; 0.62 ; 0.371599077453938 ; 0.72 ; 0 ; 0 ; 0.216825863992062 ; 0.34 ; 0.26943893787603 ; 0.223333333333333 ; 0.201758610278119 ; 0.506666666666667 ; 0.173141030458969 ; 0.816666666666667 ; 0.397624970647069 ; 0.813333333333333 ; 0.258066487841325 ; 0.126666666666667 
65;max.nested.callbacks ; 0.0648264471569494 ; 0.98 ; 0 ; 0 ; 0.694871846676322 ; 0.0433333333333333 ; 0.314658508697502 ; 0.593333333333333 ; 0.241042711153787 ; 0.243333333333333 ; 0.182353203716326 ; 0.566666666666667 ; 0.227936253234994 ; 0.39 ; 0.238586962612637 ; 0.586666666666667 ; 0.340352288765883 ; 0.736666666666667 ; 0.272395160648145 ; 0.196666666666667 
