1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
2;CS; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig; te; issig
3;CyclomaticComplexity ; 0.161719913688756 ;  ; 0.570744359777864 ;  ; 0.336197533771584 ;  ; 0.274685914176673 ;  ; 0.189316090049855 ;  ; 0.23694627536441 ; * ; 0.0958115483201556 ;  ; 0.372439811509187 ;  ; 0.478147721728047 ;  ; 0.178940827497935 ;  
4;NPathComplexity ; 0.137998256577165 ;  ; 0.570744359777864 ;  ; 0.129172531060622 ;  ; 0.274685914176673 ;  ; 0.212252718499734 ;  ; 0.232636212706715 ; * ; 0.10305228630109 ;  ; 0.372439811509187 ;  ; 0.350331270452407 ;  ; 0.126365398766227 ;  
5;ExcessiveMethodLength ; 0.139215024395278 ; * ; 0.444568469168899 ;  ; 0.336197533771584 ; * ; 0.274685914176673 ;  ; 0.189693390256022 ;  ; 0.200175630872664 ;  ; 0.264082863903869 ;  ; 0.372439811509187 ;  ; 0.350331270452407 ;  ; 0.169691332595515 ;  
6;ExcessiveClassLength ; 0.182396662252081 ;  ; 0.288149035051404 ;  ; 0.396874788231008 ;  ; 0.398167716920853 ;  ; 0.25605145110185 ;  ; 0.187811955856983 ;  ; 0.183799792136492 ;  ; 0.199784152091939 ;  ; 0.478147721728047 ;  ; 0.0321211104360709 ;  
7;ExcessiveParameterList ; 0.0864766647941085 ;  ; 0.471158608609949 ; * ; 0.481404267757201 ;  ; 0.41854613652297 ;  ; 0.247709467793463 ;  ; 0 ;  ; 0.197313537931068 ;  ; 0.218754630665858 ;  ; 0.475922301642077 ; * ; 0.209915153498916 ;  
8;ExcessivePublicCount ; 0.16686239204842 ;  ; 0.380657751581614 ;  ; 0.268376796877488 ;  ; 0.419911796511571 ;  ; 0.15358504830087 ;  ; 0.218019750736215 ;  ; 0.319495974772803 ;  ; 0.117589681156702 ;  ; 0.478147721728047 ;  ; 0 ;  
9;TooManyFields ; 0.119720219045824 ;  ; 0.412873933782259 ;  ; 1 ;  ; 0.468346575264859 ;  ; 0.203404039254467 ;  ; 0.33962924758722 ;  ; 0.200105980442041 ;  ; 0.164134370659662 ;  ; 0.478147721728047 ;  ; 0.066694925798174 ;  
10;TooManyMethods ; 0.241768891410521 ;  ; 0.370911118434944 ;  ; 0.268376796877488 ;  ; 0.398167716920853 ;  ; 0.165884335528912 ;  ; 0.288639924036189 ;  ; 0.234865637653657 ;  ; 0.164134370659662 ;  ; 0.478147721728047 ; * ; 0.181658061687167 ;  
11;TooManyPublicMethods ; 0.20531516443181 ;  ; 0.571909853063515 ;  ; 0.336197533771584 ; * ; 0.396571598897485 ;  ; 0.235176312351351 ;  ; 0.149844567153771 ;  ; 0.218645569303424 ;  ; 0.269576621864739 ;  ; 0.603738752917717 ;  ; 0.129971943771077 ;  
12;ExcessiveClassComplexity ; 0.166178057186007 ;  ; 0.509492505639001 ;  ; 0.397853865814496 ;  ; 0.398167716920853 ;  ; 0.236968782193077 ;  ; 0.149467664248275 ; * ; 0.242897928365616 ; * ; 0.21586578670275 ;  ; 0.603738752917717 ;  ; 0.280275141781731 ;  
13;NumberOfChildren ; 0.229354072954988 ;  ; 0.408223351968464 ;  ; 0 ; unique <=2 ; 0.262916467809022 ;  ; 0.175581593783619 ;  ; 0.271567898828684 ;  ; 0.130388768630193 ;  ; 1 ;  ; 0.478147721728047 ;  ; 0.13497626248525 ;  
14;DepthOfInheritance ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0.0153806449518029 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0.220209107203814 ; * ; 0 ;  
15;CouplingBetweenObjects ; 0.187752839758656 ;  ; 0.333618261361557 ;  ; 0 ; unique <=2 ; 0.183500757342299 ;  ; 0.332084400264798 ;  ; 0.126698121502738 ;  ; 0.189053529306162 ;  ; 0.269576621864739 ;  ; 0.603738752917717 ;  ; 0.309560938564706 ; * 
16;DevelopmentCodeFragment ; 0.15195308402679 ; * ; 0.471489787733532 ;  ; 0.373801387703636 ;  ; 0.274685914176673 ;  ; 0.177288565648211 ;  ; 0.209710208404914 ;  ; 0.19621854738707 ;  ; 0.117589681156702 ;  ; 0.603738752917717 ;  ; 0 ;  
17;UnusedPrivateField ; 0.202114817948768 ;  ; 0 ;  ; 0.336197533771584 ; * ; 0 ;  ; 0.193279186127326 ;  ; 0.182415186248005 ;  ; 0.126925420271394 ;  ; 0.249328722047589 ; * ; 0.603738752917717 ;  ; 0 ;  
18;UnusedLocalVariable ; 0.234785952850147 ;  ; 0.481880019675794 ;  ; 0.291207642117362 ;  ; 0.346974649660938 ;  ; 0.188361914521845 ;  ; 0.261248190134814 ; * ; 0.0879689389538528 ;  ; 0.21586578670275 ;  ; 0.478147721728047 ;  ; 0.268489197938 ;  
19;UnusedPrivateMethod ; 0.119978812561185 ;  ; 0 ;  ; 0.336197533771584 ; * ; 0.10632795044909 ;  ; 0.17159535818865 ;  ; 0.159614172286008 ;  ; 0.127196048151191 ;  ; 0.218754630665858 ;  ; 0.603738752917717 ;  ; 0.0761102013428349 ;  
20;UnusedFormalParameter ; 0.358915554317385 ; * ; 0.408223351968464 ;  ; 0.398810522170927 ; * ; 0.490090654855574 ;  ; 0.258327847604177 ;  ; 0.240580318045896 ; * ; 0.301485695805524 ;  ; 0.117589681156702 ;  ; 0.478147721728047 ; * ; 0.20789557142361 ;  
21;embed.JS ; 0.169645606617278 ;  ; 0.434458307010394 ;  ; 0.336197533771584 ;  ; 0.490090654855574 ;  ; 0.15358504830087 ;  ; 0.278065974485372 ;  ; 0.133702681831181 ;  ; 0.412266347517691 ;  ; 0.478147721728047 ;  ; 0.190781426236477 ;  
