1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
12;ExcessiveClassComplexity ; 0.117523276364367 ;  ; 0.610544549165122 ;  ; 0.449143439322623 ;  ; 0.237914240665741 ;  ; 0.149354845251834 ;  ; 0.137265437178742 ;  ; 0.285680854741091 ; * ; 0.198354651822001 ;  ; 0.50722073708027 ;  ; 0.128451920271124 ;  
13;NumberOfChildren ; 0.134398489307059 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.290541171192251 ;  ; 0.151207769882063 ;  ; 0.110360223023187 ;  ; 0.128080602063145 ;  ; 1 ;  ; 0.49869536540811 ;  ; 0.121486311772522 ;  
14;DepthOfInheritance ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0.0715365422254435 ;  ; 0 ;  ; 0 ;  ; 0 ;  ; 0 ; unique <=2 ; 0 ;  
15;CouplingBetweenObjects ; 0.128890363896531 ;  ; 0 ; unique <=2 ; 0 ; unique <=2 ; 0.354878901922971 ;  ; 0.196314346315207 ;  ; 0.397417509270244 ; * ; 0.0910436801760964 ;  ; 0.214264452836505 ;  ; 0.418296791756995 ;  ; 0.126744669022496 ;  
16;DevelopmentCodeFragment ; 0.112238698117646 ; * ; 0.509812908184813 ;  ; 0.264049000394985 ;  ; 0.236225048580012 ;  ; 0.180913970758398 ;  ; 0.246743854489984 ;  ; 0.173088169305467 ;  ; 0 ; unique <=2 ; 0.327126902921815 ;  ; 0 ;  
17;UnusedPrivateField ; 0.151537126205981 ; * ; 0 ;  ; 0.579282779941129 ;  ; 0 ;  ; 0.269182114113769 ; * ; 0.256656070927007 ;  ; 0.140590031644327 ;  ; 0 ; unique <=2 ; 0.255407590034555 ;  ; 0 ;  
18;UnusedLocalVariable ; 0.140693704445309 ;  ; 0.342845115060562 ;  ; 0.590844367153625 ;  ; 0.24280513394653 ;  ; 0.241087266873215 ;  ; 0.289750804926002 ;  ; 0.16938989054623 ;  ; 0.198354651822001 ;  ; 0.400084854537005 ;  ; 0.0766623219650993 ;  
19;UnusedPrivateMethod ; 0.0936593291583733 ;  ; 0 ;  ; 0.470193702901299 ; * ; 0 ; unique <=2 ; 0.176130229376001 ;  ; 0.218785243690814 ;  ; 0.163360313712686 ;  ; 0 ; unique <=2 ; 0.230635278516917 ;  ; 0 ; unique <=2 
20;UnusedFormalParameter ; 0.179419112480524 ; * ; 0.564353404254652 ;  ; 0.648757919318413 ;  ; 0.238025736682688 ;  ; 0.238836049939559 ;  ; 0.138654736803568 ;  ; 0.189231897580798 ;  ; 0.24293441581675 ;  ; 0.175909102516054 ; * ; 0.0778373159481807 ;  
21;embed.JS ; 0.126963835111827 ;  ; 0.465081464185294 ;  ; 0.46365732617795 ;  ; 0.264349756310911 ;  ; 0.147012350337762 ;  ; 0.17220213855134 ;  ; 0.138376410903092 ;  ; 0.388561098832696 ;  ; 0.259947653970512 ;  ; 0.100128333479669 ;  
