CS; r^2; p; issig
server_id ; 0.031227168306548 ; 0.341618741494106 ; 
client_id ; 0.157468656606688 ; 0.0270865040578084 ; *
client_js_id ; 0.103277441879385 ; 0.0779218615490102 ; 
