CS; r^2; p; issig
server_id ; 0.149554095372923 ; 0.00553354757996866 ; *
client_id ; 0.167514819452269 ; 0.00316378044201928 ; *
client_js_id ; 0.00626332617608284 ; 0.58484836261098 ; 
