CS; r^2; p; issig
server_id ; 0.0455600200567851 ; 0.248936068803853 ; 
client_id ; 0.000847648667098337 ; 0.876448122283119 ; 
client_js_id ; 0.0312719013574828 ; 0.341267639210786 ; 
